shadow_rank,model_id,profile_id,source_profile_id,symbol,asset_group,family,timeframe,side,lookback_bars,threshold,exit_threshold,min_hold_bars,cooldown_bars,integer_leverage,notional_fraction,target_train_rows,target_validation_rows,train_return,validation_return,train_mdd,validation_mdd,train_trade_event_count,validation_trade_event_count,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,donor_symbol,donor_asset_group,donor_model_id,donor_selection_score,donor_quality_score,donor_train_return,donor_validation_return,donor_train_return_per_turnover_proxy_bps,donor_validation_return_per_turnover_proxy_bps,shadow_validation_score,primary_shadow_selected,oracle_shadow_selected,shadow_multiplier,weighted_notional_fraction,promotion_status,ready_for_paper,ready_for_real,real_money_execution,real_execution_allowed,rejection_reasons
23,az69_balanced_mdd12_gross5_69_asset_profile_optuna_cold_start_transfer_shadow_volatility_adjusted_trend_persistence_4h_avgousdt_lb6_th1p1_exit0p4_hold60_cool18_lev5_long_only_3194e128,balanced_mdd12_gross5_69_asset_profile_optuna_cold_start_transfer_shadow,balanced_mdd12_gross5_69_asset_profile_optuna,AVGOUSDT,tradfi_equity,volatility_adjusted_trend_persistence,4h,long_only,6,1.1,0.4,60,18,5,0.5,0,238,0.0,0.050870849155195685,0.0,0.03799951961834547,0,5,,203.48339662078274,GOOGLUSDT,tradfi_equity,az69_balanced_mdd12_gross5_69_asset_profile_optuna_volatility_adjusted_trend_persistence_4h_googlusdt_lb6_th1p1_exit0p4_hold60_cool18_lev5_long_only_a5d54c41,56.0735836053989,1.8355836053989023,0.03524810115324062,0.1192255914627458,704.9620230648123,298.0639786568645,2.452210805762242,False,True,0.2222222222222222,0.1111111111111111,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_5_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
24,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cold_start_transfer_shadow_cross_sectional_momentum_rank_4h_hdusdt_lb6_th0p3_exit0p5_hold30_cool3_lev9_long_only_8f5ab0aa,aggressive_mdd30_gross10_69_asset_profile_optuna_cold_start_transfer_shadow,aggressive_mdd30_gross10_69_asset_profile_optuna,HDUSDT,tradfi_equity,cross_sectional_momentum_rank,4h,long_only,6,0.3,0.5,30,3,9,0.9,0,88,0.0,0.043417892644116884,0.0,0.01496380524245522,0,3,,160.8070097930255,AMZNUSDT,tradfi_equity,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cross_sectional_momentum_rank_4h_amznusdt_lb6_th0p3_exit0p5_hold30_cool3_lev9_long_only_f2288761,63.45048160967535,-1.63751839032465,0.007448487776891,0.10988149068821951,9.195663922087654,71.81796777007811,2.014875706022831,False,True,0.12345679012345678,0.1111111111111111,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_3_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
25,az69_growth_mdd20_gross8_69_asset_profile_optuna_cold_start_transfer_shadow_volatility_adjusted_trend_persistence_2h_orclusdt_lb6_th0p7_exit0p55_hold42_cool18_lev2_long_only_49c724af,growth_mdd20_gross8_69_asset_profile_optuna_cold_start_transfer_shadow,growth_mdd20_gross8_69_asset_profile_optuna,ORCLUSDT,tradfi_equity,volatility_adjusted_trend_persistence,2h,long_only,6,0.7000000000000001,0.55,42,18,2,0.2,0,176,0.0,0.017417726191618854,0.0,0.012966662187049782,0,5,,174.17726191618854,GOOGLUSDT,tradfi_equity,az69_growth_mdd20_gross8_69_asset_profile_optuna_volatility_adjusted_trend_persistence_2h_googlusdt_lb6_th0p7_exit0p55_hold42_cool18_lev2_long_only_c44daa20,65.6545781081587,0.47857810815870083,0.0125975083565808,0.045078046067647426,314.93770891452,107.32868111344625,1.9122332300900664,False,True,0.5555555555555555,0.1111111111111111,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_5_below_30;validation_return_0.0174_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
26,az69_balanced_mdd12_gross5_69_asset_profile_optuna_cold_start_transfer_shadow_volatility_adjusted_trend_persistence_4h_tsmusdt_lb6_th1p1_exit0p4_hold60_cool18_lev5_long_only_c535d45a,balanced_mdd12_gross5_69_asset_profile_optuna_cold_start_transfer_shadow,balanced_mdd12_gross5_69_asset_profile_optuna,TSMUSDT,tradfi_equity,volatility_adjusted_trend_persistence,4h,long_only,6,1.1,0.4,60,18,5,0.5,0,322,0.0,0.05063751392012272,0.0,0.0571507634310795,0,7,,144.67861120035064,GOOGLUSDT,tradfi_equity,az69_balanced_mdd12_gross5_69_asset_profile_optuna_volatility_adjusted_trend_persistence_4h_googlusdt_lb6_th1p1_exit0p4_hold60_cool18_lev5_long_only_a5d54c41,54.657583605398905,1.8355836053989023,0.03524810115324062,0.1192255914627458,704.9620230648123,298.0639786568645,1.8114669125292886,False,True,0.2222222222222222,0.1111111111111111,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_7_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
27,az69_balanced_mdd12_gross5_69_asset_profile_optuna_cold_start_transfer_shadow_cross_sectional_momentum_rank_4h_qqqusdt_lb24_th0p3_exit0p35_hold60_cool0_lev4_long_short_1a9066a2,balanced_mdd12_gross5_69_asset_profile_optuna_cold_start_transfer_shadow,balanced_mdd12_gross5_69_asset_profile_optuna,QQQUSDT,tradfi_etf_index,cross_sectional_momentum_rank,4h,long_short,24,0.3,0.35,60,0,4,0.4,0,322,0.0,0.03704148069143631,0.0,0.013029096454705846,0,7,,132.2910024694154,EWYUSDT,tradfi_etf_index,az69_balanced_mdd12_gross5_69_asset_profile_optuna_cross_sectional_momentum_rank_4h_ewyusdt_lb24_th0p3_exit0p35_hold60_cool0_lev4_long_short_f91f8742,59.49790949144338,0.1759094914433823,0.008290543451193066,0.19255961144705824,69.08786209327555,534.8878095751618,1.70605632735038,False,True,0.27777777777777773,0.1111111111111111,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_7_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
28,az69_growth_mdd20_gross8_69_asset_profile_optuna_cold_start_transfer_shadow_cross_sectional_momentum_rank_30m_spcxusdt_lb12_th0p1_exit0p5_hold18_cool3_lev6_long_short_db12d83c,growth_mdd20_gross8_69_asset_profile_optuna_cold_start_transfer_shadow,growth_mdd20_gross8_69_asset_profile_optuna,SPCXUSDT,tradfi_premarket,cross_sectional_momentum_rank,30m,long_short,12,0.1,0.5,18,3,6,0.6000000000000001,0,430,0.0,0.037626919779740975,0.0,0.020269062906231317,0,21,,29.862634745826167,PLTRUSDT,tradfi_equity,az69_growth_mdd20_gross8_69_asset_profile_optuna_cross_sectional_momentum_rank_30m_pltrusdt_lb12_th0p1_exit0p5_hold18_cool3_lev6_long_short_f560078b,56.07515987594964,-1.3548401240503634,0.012887205130036161,0.15362737365633428,2.06525723237759,32.82636189237911,0.7789538250838619,False,True,0.18518518518518515,0.1111111111111111,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_21_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
29,az69_growth_mdd20_gross8_69_asset_profile_optuna_cold_start_transfer_shadow_cross_sectional_momentum_rank_1h_muusdt_lb6_th0p3_exit0p5_hold72_cool12_lev4_long_only_2514f8e7,growth_mdd20_gross8_69_asset_profile_optuna_cold_start_transfer_shadow,growth_mdd20_gross8_69_asset_profile_optuna,MUUSDT,tradfi_equity,cross_sectional_momentum_rank,1h,long_only,6,0.3,0.5,72,12,4,0.4,0,1263,0.0,0.3598584502803024,0.0,0.08580203738044112,0,27,,333.20226877805777,INTCUSDT,tradfi_equity,az69_growth_mdd20_gross8_69_asset_profile_optuna_cross_sectional_momentum_rank_1h_intcusdt_lb6_th0p3_exit0p5_hold72_cool12_lev4_long_only_b3059cfe,69.03931539207537,4.276315392075358,0.03887366891650634,0.34703302161616456,32.39472409708862,299.16639794496945,6.02327737197148,False,False,0.0,0.0,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_27_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
30,az69_balanced_mdd12_gross5_69_asset_profile_optuna_cold_start_transfer_shadow_volatility_adjusted_trend_persistence_4h_muusdt_lb6_th1p1_exit0p4_hold60_cool18_lev5_long_only_87e2cf74,balanced_mdd12_gross5_69_asset_profile_optuna_cold_start_transfer_shadow,balanced_mdd12_gross5_69_asset_profile_optuna,MUUSDT,tradfi_equity,volatility_adjusted_trend_persistence,4h,long_only,6,1.1,0.4,60,18,5,0.5,0,316,0.0,0.28452316573861314,0.0,0.09417208154098311,0,7,,812.9233306817517,GOOGLUSDT,tradfi_equity,az69_balanced_mdd12_gross5_69_asset_profile_optuna_volatility_adjusted_trend_persistence_4h_googlusdt_lb6_th1p1_exit0p4_hold60_cool18_lev5_long_only_a5d54c41,54.651583605398905,1.8355836053989023,0.03524810115324062,0.1192255914627458,704.9620230648123,298.0639786568645,5.073962705326024,False,False,0.0,0.0,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_7_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
31,az69_balanced_mdd12_gross5_69_asset_profile_optuna_cold_start_transfer_shadow_volatility_adjusted_trend_persistence_4h_sndkusdt_lb6_th1p1_exit0p4_hold60_cool18_lev5_long_only_1e6813d6,balanced_mdd12_gross5_69_asset_profile_optuna_cold_start_transfer_shadow,balanced_mdd12_gross5_69_asset_profile_optuna,SNDKUSDT,tradfi_equity,volatility_adjusted_trend_persistence,4h,long_only,6,1.1,0.4,60,18,5,0.5,0,316,0.0,0.26317175462360143,0.0,0.08018925560358259,0,7,,751.9192989245755,GOOGLUSDT,tradfi_equity,az69_balanced_mdd12_gross5_69_asset_profile_optuna_volatility_adjusted_trend_persistence_4h_googlusdt_lb6_th1p1_exit0p4_hold60_cool18_lev5_long_only_a5d54c41,54.651583605398905,1.8355836053989023,0.03524810115324062,0.1192255914627458,704.9620230648123,298.0639786568645,4.909388484956809,False,False,0.0,0.0,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_7_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
32,az69_growth_mdd20_gross8_69_asset_profile_optuna_cold_start_transfer_shadow_cross_sectional_momentum_rank_1h_dramusdt_lb6_th0p3_exit0p5_hold72_cool12_lev4_long_only_cac7a387,growth_mdd20_gross8_69_asset_profile_optuna_cold_start_transfer_shadow,growth_mdd20_gross8_69_asset_profile_optuna,DRAMUSDT,tradfi_equity,cross_sectional_momentum_rank,1h,long_only,6,0.3,0.5,72,12,4,0.4,0,278,0.0,0.10970409192007513,0.0,0.03172326351247268,0,6,,457.10038300031295,INTCUSDT,tradfi_equity,az69_growth_mdd20_gross8_69_asset_profile_optuna_cross_sectional_momentum_rank_1h_intcusdt_lb6_th0p3_exit0p5_hold72_cool12_lev4_long_only_b3059cfe,68.05431539207537,4.276315392075358,0.03887366891650634,0.34703302161616456,32.39472409708862,299.16639794496945,3.5360094969070968,False,False,0.0,0.0,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_6_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
33,az69_balanced_mdd12_gross5_69_asset_profile_optuna_cold_start_transfer_shadow_volatility_adjusted_trend_persistence_4h_amdusdt_lb6_th1p1_exit0p4_hold60_cool18_lev5_long_only_a084d927,balanced_mdd12_gross5_69_asset_profile_optuna_cold_start_transfer_shadow,balanced_mdd12_gross5_69_asset_profile_optuna,AMDUSDT,tradfi_equity,volatility_adjusted_trend_persistence,4h,long_only,6,1.1,0.4,60,18,5,0.5,0,142,0.0,0.03761558375177976,0.0,0.05701114531881801,0,3,,250.7705583451984,GOOGLUSDT,tradfi_equity,az69_balanced_mdd12_gross5_69_asset_profile_optuna_volatility_adjusted_trend_persistence_4h_googlusdt_lb6_th1p1_exit0p4_hold60_cool18_lev5_long_only_a5d54c41,55.977583605398905,1.8355836053989023,0.03524810115324062,0.1192255914627458,704.9620230648123,298.0639786568645,2.7016168289019347,False,False,0.0,0.0,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_3_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
34,az69_balanced_mdd12_gross5_69_asset_profile_optuna_cold_start_transfer_shadow_volatility_adjusted_trend_persistence_4h_dramusdt_lb6_th1p1_exit0p4_hold60_cool18_lev5_long_only_4ed3b9db,balanced_mdd12_gross5_69_asset_profile_optuna_cold_start_transfer_shadow,balanced_mdd12_gross5_69_asset_profile_optuna,DRAMUSDT,tradfi_equity,volatility_adjusted_trend_persistence,4h,long_only,6,1.1,0.4,60,18,5,0.5,0,70,0.0,0.12403602857021023,0.0,0.038886747738618666,0,1,,2480.7205714042047,GOOGLUSDT,tradfi_equity,az69_balanced_mdd12_gross5_69_asset_profile_optuna_volatility_adjusted_trend_persistence_4h_googlusdt_lb6_th1p1_exit0p4_hold60_cool18_lev5_long_only_a5d54c41,54.4055836053989,1.8355836053989023,0.03524810115324062,0.1192255914627458,704.9620230648123,298.0639786568645,2.61259000195027,False,False,0.0,0.0,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_1_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
35,az69_balanced_mdd12_gross5_69_asset_profile_optuna_cold_start_transfer_shadow_volatility_adjusted_trend_persistence_4h_soxlusdt_lb6_th1p1_exit0p4_hold60_cool18_lev5_long_only_97ab4fba,balanced_mdd12_gross5_69_asset_profile_optuna_cold_start_transfer_shadow,balanced_mdd12_gross5_69_asset_profile_optuna,SOXLUSDT,tradfi_etf_index,volatility_adjusted_trend_persistence,4h,long_only,6,1.1,0.4,60,18,5,0.5,0,88,0.0,0.13269866580125678,0.0,0.07836427220030584,0,2,,1326.9866580125677,GOOGLUSDT,tradfi_equity,az69_balanced_mdd12_gross5_69_asset_profile_optuna_volatility_adjusted_trend_persistence_4h_googlusdt_lb6_th1p1_exit0p4_hold60_cool18_lev5_long_only_a5d54c41,47.9235836053989,1.8355836053989023,0.03524810115324062,0.1192255914627458,704.9620230648123,298.0639786568645,2.5693783719781638,False,False,0.0,0.0,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_2_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
36,az69_growth_mdd20_gross8_69_asset_profile_optuna_cold_start_transfer_shadow_cross_sectional_momentum_rank_1h_amdusdt_lb6_th0p3_exit0p5_hold72_cool12_lev4_long_only_dc6639b8,growth_mdd20_gross8_69_asset_profile_optuna_cold_start_transfer_shadow,growth_mdd20_gross8_69_asset_profile_optuna,AMDUSDT,tradfi_equity,cross_sectional_momentum_rank,1h,long_only,6,0.3,0.5,72,12,4,0.4,0,567,0.0,0.08074341127037399,0.0,0.06158326061660824,0,13,,155.27579090456535,INTCUSDT,tradfi_equity,az69_growth_mdd20_gross8_69_asset_profile_optuna_cross_sectional_momentum_rank_1h_intcusdt_lb6_th0p3_exit0p5_hold72_cool12_lev4_long_only_b3059cfe,68.34331539207535,4.276315392075358,0.03887366891650634,0.34703302161616456,32.39472409708862,299.16639794496945,2.252983942924598,False,False,0.0,0.0,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_13_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
37,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cold_start_transfer_shadow_cross_sectional_momentum_rank_4h_usarusdt_lb24_th0p25_exit0p5_hold66_cool0_lev10_long_only_10236f22,aggressive_mdd30_gross10_69_asset_profile_optuna_cold_start_transfer_shadow,aggressive_mdd30_gross10_69_asset_profile_optuna,USARUSDT,tradfi_equity,cross_sectional_momentum_rank,4h,long_only,24,0.25,0.5,66,0,10,1.0,0,142,0.0,0.08769598808827395,0.0,0.0833037929812126,0,1,,876.9598808827394,PLTRUSDT,tradfi_equity,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cross_sectional_momentum_rank_4h_pltrusdt_lb24_th0p25_exit0p5_hold66_cool0_lev10_long_only_bff8f33f,64.68064455476174,-0.4613554452382591,0.07002369246427165,0.06278255382770492,233.41230821423883,89.68936261100703,2.0937299387818284,False,False,0.0,0.0,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_1_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
38,az69_balanced_mdd12_gross5_69_asset_profile_optuna_cold_start_transfer_shadow_volatility_adjusted_trend_persistence_4h_mrvlusdt_lb6_th1p1_exit0p4_hold60_cool18_lev5_long_only_33bc98c7,balanced_mdd12_gross5_69_asset_profile_optuna_cold_start_transfer_shadow,balanced_mdd12_gross5_69_asset_profile_optuna,MRVLUSDT,tradfi_equity,volatility_adjusted_trend_persistence,4h,long_only,6,1.1,0.4,60,18,5,0.5,0,88,0.0,0.05428953751709975,0.0,0.06693625279780668,0,1,,1085.790750341995,GOOGLUSDT,tradfi_equity,az69_balanced_mdd12_gross5_69_asset_profile_optuna_volatility_adjusted_trend_persistence_4h_googlusdt_lb6_th1p1_exit0p4_hold60_cool18_lev5_long_only_a5d54c41,55.9235836053989,1.8355836053989023,0.03524810115324062,0.1192255914627458,704.9620230648123,298.0639786568645,1.8169518237120075,False,False,0.0,0.0,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_1_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
39,az69_growth_mdd20_gross8_69_asset_profile_optuna_cold_start_transfer_shadow_cross_sectional_momentum_rank_1h_armusdt_lb6_th0p3_exit0p5_hold72_cool12_lev4_long_only_b017eb17,growth_mdd20_gross8_69_asset_profile_optuna_cold_start_transfer_shadow,growth_mdd20_gross8_69_asset_profile_optuna,ARMUSDT,tradfi_equity,cross_sectional_momentum_rank,1h,long_only,6,0.3,0.5,72,12,4,0.4,0,87,0.0,0.037089027475629255,0.0,0.03869406714147727,0,2,,463.6128434453657,INTCUSDT,tradfi_equity,az69_growth_mdd20_gross8_69_asset_profile_optuna_cross_sectional_momentum_rank_1h_intcusdt_lb6_th0p3_exit0p5_hold72_cool12_lev4_long_only_b3059cfe,67.86331539207536,4.276315392075358,0.03887366891650634,0.34703302161616456,32.39472409708862,299.16639794496945,1.752127706427789,False,False,0.0,0.0,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_2_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
40,az69_balanced_mdd12_gross5_69_asset_profile_optuna_cold_start_transfer_shadow_cross_sectional_momentum_rank_4h_rklbusdt_lb12_th0p2_exit0p4_hold54_cool12_lev4_long_only_a8654194,balanced_mdd12_gross5_69_asset_profile_optuna_cold_start_transfer_shadow,balanced_mdd12_gross5_69_asset_profile_optuna,RKLBUSDT,tradfi_equity,cross_sectional_momentum_rank,4h,long_only,12,0.2,0.39999999999999997,54,12,4,0.4,0,70,0.0,0.023756213718674646,0.0,0.03532157324506935,0,2,,296.95267148343305,COINUSDT,tradfi_equity,az69_balanced_mdd12_gross5_69_asset_profile_optuna_cross_sectional_momentum_rank_4h_coinusdt_lb12_th0p2_exit0p4_hold54_cool12_lev4_long_only_ecb6327f,62.78192296277356,2.2119229627735537,0.09197936486575498,0.04535095836509617,328.4977316634106,125.97488434748936,1.6306032974956706,False,False,0.0,0.0,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_2_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
41,az69_balanced_mdd12_gross5_69_asset_profile_optuna_cold_start_transfer_shadow_cross_sectional_momentum_rank_4h_crwvusdt_lb12_th0p2_exit0p4_hold54_cool12_lev4_long_only_41637482,balanced_mdd12_gross5_69_asset_profile_optuna_cold_start_transfer_shadow,balanced_mdd12_gross5_69_asset_profile_optuna,CRWVUSDT,tradfi_equity,cross_sectional_momentum_rank,4h,long_only,12,0.2,0.39999999999999997,54,12,4,0.4,0,70,0.0,0.020074921923122213,0.0,0.03694274692209942,0,1,,501.8730480780553,COINUSDT,tradfi_equity,az69_balanced_mdd12_gross5_69_asset_profile_optuna_cross_sectional_momentum_rank_4h_coinusdt_lb12_th0p2_exit0p4_hold54_cool12_lev4_long_only_ecb6327f,62.78192296277356,2.2119229627735537,0.09197936486575498,0.04535095836509617,328.4977316634106,125.97488434748936,1.5797829383372073,False,False,0.0,0.0,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_1_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
42,az69_balanced_mdd12_gross5_69_asset_profile_optuna_cold_start_transfer_shadow_volatility_adjusted_trend_persistence_2h_hdusdt_lb6_th0p4_exit0p6_hold72_cool0_lev1_long_only_abcb34f8,balanced_mdd12_gross5_69_asset_profile_optuna_cold_start_transfer_shadow,balanced_mdd12_gross5_69_asset_profile_optuna,HDUSDT,tradfi_equity,volatility_adjusted_trend_persistence,2h,long_only,6,0.4,0.6,72,0,1,0.1,0,176,0.0,0.0058784601892085675,0.0,0.0024132796452576155,0,4,,146.9615047302142,AMZNUSDT,tradfi_equity,az69_balanced_mdd12_gross5_69_asset_profile_optuna_volatility_adjusted_trend_persistence_2h_amznusdt_lb6_th0p4_exit0p6_hold72_cool0_lev1_long_only_537966e8,67.06537429472696,1.8893742947269576,0.003478296864790398,0.02456977734618171,21.739355404939985,144.52810203636298,1.5532865037691594,False,False,0.0,0.0,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_4_below_30;validation_return_0.0059_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
43,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cold_start_transfer_shadow_cross_sectional_momentum_rank_4h_crwvusdt_lb24_th0p25_exit0p5_hold66_cool0_lev10_long_only_0c3f3d2a,aggressive_mdd30_gross10_69_asset_profile_optuna_cold_start_transfer_shadow,aggressive_mdd30_gross10_69_asset_profile_optuna,CRWVUSDT,tradfi_equity,cross_sectional_momentum_rank,4h,long_only,24,0.25,0.5,66,0,10,1.0,0,70,0.0,0.03129784463486773,0.0,0.08041670474275775,0,1,,312.9784463486773,PLTRUSDT,tradfi_equity,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cross_sectional_momentum_rank_4h_pltrusdt_lb24_th0p25_exit0p5_hold66_cool0_lev10_long_only_bff8f33f,64.60864455476174,-0.4613554452382591,0.07002369246427165,0.06278255382770492,233.41230821423883,89.68936261100703,1.5398533130823586,False,False,0.0,0.0,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_1_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
44,az69_growth_mdd20_gross8_69_asset_profile_optuna_cold_start_transfer_shadow_cross_sectional_momentum_rank_1h_qcomusdt_lb6_th0p3_exit0p5_hold72_cool12_lev4_long_only_e3d763da,growth_mdd20_gross8_69_asset_profile_optuna_cold_start_transfer_shadow,growth_mdd20_gross8_69_asset_profile_optuna,QCOMUSDT,tradfi_equity,cross_sectional_momentum_rank,1h,long_only,6,0.3,0.5,72,12,4,0.4,0,567,0.0,0.056567024116848774,0.0,0.08313594016125858,0,13,,108.78273868624765,INTCUSDT,tradfi_equity,az69_growth_mdd20_gross8_69_asset_profile_optuna_cross_sectional_momentum_rank_1h_intcusdt_lb6_th0p3_exit0p5_hold72_cool12_lev4_long_only_b3059cfe,68.34331539207535,4.276315392075358,0.03887366891650634,0.34703302161616456,32.39472409708862,299.16639794496945,1.4708551707998927,False,False,0.0,0.0,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_13_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
