profile_id,symbol,asset_group,family,timeframe,side,lookback_bars,threshold,exit_threshold,min_hold_bars,cooldown_bars,integer_leverage,notional_fraction,train_return,validation_return,train_mdd,validation_mdd,train_trade_event_count,validation_trade_event_count,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,train_validation_score,profile_objective_score,dominant_anchor,dominant_anchor_abs_corr,ready_for_paper,rejection_reasons,sleeve_multiplier,weighted_notional_fraction,profile_weight_rank
growth_mdd20_gross8_69_asset_profile_optuna,XAUUSDT,tradfi_commodity,volatility_adjusted_trend_persistence,2h,long_only,48,0.8,0.3,42,9,2,0.2,0.015323465839438333,0.003528957412184841,0.02772902119035725,0.0055852689061876015,26,8,29.46820353738141,22.055983826155256,0.5018188695597979,-0.2202458449266972,precious_metal_gold,0.13940159198732216,False,train_trade_event_count_26_below_80;validation_trade_event_count_8_below_30;validation_return_0.0035_below_0.02,0.0776045145912866,0.01552090291825732,30
aggressive_mdd30_gross10_69_asset_profile_optuna,MUUSDT,tradfi_equity,volatility_adjusted_trend_persistence,4h,long_only,24,1.4,0.2,54,6,12,1.2000000000000002,0.0,1.213555892993944,0.0,0.1273077233529033,0,5,,2022.5931549899067,4.242547896681329,-15.638773555202071,crypto_beta_btc,0.05347042562888937,False,train_trade_event_count_0_below_80;validation_trade_event_count_5_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000,0.6608451384322845,0.7930141661187415,1
aggressive_mdd30_gross10_69_asset_profile_optuna,CBRSUSDT,tradfi_equity,cross_sectional_momentum_rank,30m,short_only,24,0.2,0.5,48,6,10,1.0,0.0,0.19252267130625356,0.0,0.12774715810520432,0,13,,148.09436254327196,1.1776904926090546,-19.724664180962037,crypto_beta_btc,0.07492339003616982,False,train_trade_event_count_0_below_80;validation_trade_event_count_13_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000,0.6525451081261391,0.6525451081261391,2
aggressive_mdd30_gross10_69_asset_profile_optuna,SNDKUSDT,tradfi_equity,cross_sectional_momentum_rank,1h,long_only,6,0.15000000000000002,0.65,60,12,9,0.9,0.0,1.025539612903828,0.0,0.18576493656761328,0,31,,367.5769221877519,3.444670203552141,-16.624667528421377,tech_growth_qqq,0.08614104310525537,False,train_trade_event_count_0_below_80;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000,0.6679413906748971,0.6011472516074075,3
aggressive_mdd30_gross10_69_asset_profile_optuna,TONUSDT,crypto_core,volatility_adjusted_trend_persistence,30m,long_only,72,1.7000000000000002,0.55,12,0,9,0.9,0.25639935329271535,0.8335093181293021,0.09931305404557023,0.1625842477511139,100,8,28.488817032523926,1157.6518307351419,4.865304679501577,4.904301344607268,tech_growth_qqq,0.010917624787882635,False,validation_trade_event_count_8_below_30;train_return_below_validation_return_possible_validation_spike,0.6220338073762776,0.5598304266386498,4
aggressive_mdd30_gross10_69_asset_profile_optuna,HOODUSDT,tradfi_equity,cross_sectional_momentum_rank,30m,long_only,12,0.3,0.6,48,15,11,1.1,0.042532690493775505,0.715842237697494,0.19679086793395795,0.16538601097204253,69,64,5.6037800387056,101.68213603657584,2.9202544355141775,2.428449233512171,crypto_beta_btc,0.03666324599961643,False,train_trade_event_count_69_below_80;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_5.604_not_above_10.000,0.4807063555077335,0.5287769910585068,5
aggressive_mdd30_gross10_69_asset_profile_optuna,ADAUSDT,crypto_core,cross_sectional_momentum_rank,30m,short_only,6,0.2,0.44999999999999996,72,18,8,0.8,0.925073581560059,0.06943028874900703,0.3824338723992907,0.1502744903162908,446,53,25.92695015583125,16.3750681011809,0.45649290093989614,-0.1099586315867005,crypto_liquidity_eth,0.018821251590434483,True,,0.6299037202790952,0.5039229762232762,6
aggressive_mdd30_gross10_69_asset_profile_optuna,CRCLUSDT,tradfi_equity,cross_sectional_momentum_rank,2h,long_only,24,0.1,0.6,42,9,8,0.8,0.4400571445677077,0.3161317420712033,0.09685576256550676,0.10056935595514871,12,11,458.3928589246955,359.24061599000373,4.545418570300281,3.0118762432663715,precious_metal_gold,0.042003278793365476,False,train_trade_event_count_12_below_80;validation_trade_event_count_11_below_30,0.5388079798487394,0.4310463838789915,7
aggressive_mdd30_gross10_69_asset_profile_optuna,BTCUSDT,crypto_core,cross_sectional_momentum_rank,4h,long_only,24,0.25,0.65,12,18,7,0.7000000000000001,0.0619272282147203,0.037525872118689074,0.09478568615433591,0.02777590697255483,36,6,24.57429691060329,89.34731456830731,1.4429259044735465,0.8892451631003735,crypto_beta_btc,0.018392902375531903,False,train_trade_event_count_36_below_80;validation_trade_event_count_6_below_30,0.6105704358744041,0.4273993051120829,8
aggressive_mdd30_gross10_69_asset_profile_optuna,TSMUSDT,tradfi_equity,volatility_adjusted_trend_persistence,2h,long_only,48,1.0,0.1,36,15,7,0.7000000000000001,0.0,0.05792335840885965,0.0,0.045698470959878335,0,8,,103.43456858724936,1.1020873024981768,-20.053191194061384,crypto_liquidity_eth,0.06541619567159235,False,train_trade_event_count_0_below_80;validation_trade_event_count_8_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000,0.5774794363443602,0.40423560544105214,9
aggressive_mdd30_gross10_69_asset_profile_optuna,FLNCUSDT,tradfi_equity,cross_sectional_momentum_rank,30m,long_short,24,0.1,0.55,54,15,6,0.6000000000000001,0.0,0.19000166776763683,0.0,0.056224146470707725,0,13,,243.59188175338053,1.4562195285311907,-19.448656148578518,tech_growth_qqq,0.1351564174930423,False,train_trade_event_count_0_below_80;validation_trade_event_count_13_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000,0.6368490789116015,0.38210944734696095,10
aggressive_mdd30_gross10_69_asset_profile_optuna,USARUSDT,tradfi_equity,volatility_adjusted_trend_persistence,1h,long_only,24,1.3,0.25,60,12,12,1.2000000000000002,0.0,0.19251294276100794,0.0,0.09987112792846853,0,8,,200.5343153760499,1.2891654276802609,-19.613198974436077,precious_metal_gold,0.0826908321929355,False,train_trade_event_count_0_below_80;validation_trade_event_count_8_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000,0.301265787989426,0.36151894558731124,11
aggressive_mdd30_gross10_69_asset_profile_optuna,GOOGLUSDT,tradfi_equity,cross_sectional_momentum_rank,30m,long_short,72,0.3,0.35,48,6,8,0.8,0.030632030971421864,0.04777803923934276,0.030792816218701335,0.048716274027167605,6,48,63.81673119046221,12.442197718578843,0.8176299574949943,-0.8963103026058779,silver_metal_beta,0.061101171630169065,False,train_trade_event_count_6_below_80;train_return_below_validation_return_possible_validation_spike,0.4300979921482434,0.3440783937185947,12
aggressive_mdd30_gross10_69_asset_profile_optuna,PAYPUSDT,tradfi_equity,volatility_adjusted_trend_persistence,2h,short_only,48,1.7000000000000002,0.35000000000000003,18,15,5,0.5,0.03585342700425609,0.011297962327466049,0.03704541836144948,0.04919656263193872,2,6,358.5342700425609,37.65987442488683,1.1623207740819153,-1.376497897163084,precious_metal_gold,0.029343184728429204,False,train_trade_event_count_2_below_80;validation_trade_event_count_6_below_30;validation_return_0.0113_below_0.02,0.6316981531329424,0.3158490765664712,13
aggressive_mdd30_gross10_69_asset_profile_optuna,XPDUSDT,tradfi_commodity,cross_sectional_momentum_rank,4h,short_only,72,0.25,0.5,60,0,6,0.6000000000000001,0.07867797382215502,0.007636170161078093,0.045498695102081044,0.048527996046304755,2,3,655.6497818512918,42.42316756154495,1.1831334941399667,-2.158462304745553,precious_metal_gold,0.08715549771654457,False,train_trade_event_count_2_below_80;validation_trade_event_count_3_below_30;validation_return_0.0076_below_0.02,0.4260861300506967,0.25565167803041805,14
aggressive_mdd30_gross10_69_asset_profile_optuna,CRWVUSDT,tradfi_equity,volatility_adjusted_trend_persistence,1h,long_only,12,1.9,0.6,42,15,12,1.2000000000000002,0.0,0.17380162481825323,0.0,0.05548717480515819,0,5,,289.6693746970887,1.410567286345238,-19.510508433713852,silver_metal_beta,0.07187013824356099,False,train_trade_event_count_0_below_80;validation_trade_event_count_5_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000,0.21028772160592404,0.2523452659271089,15
aggressive_mdd30_gross10_69_asset_profile_optuna,CLUSDT,tradfi_commodity,cross_sectional_momentum_rank,30m,long_short,12,0.15000000000000002,0.65,54,3,4,0.4,0.015160199414264941,0.13974094034389184,0.015902103435194603,0.051122584273429084,3,66,126.33499511887449,52.9321743726863,1.73474238427164,-0.35905413693971844,us_equity_beta_spy,0.09079922244861699,False,train_trade_event_count_3_below_80;train_return_below_validation_return_possible_validation_spike,0.6257960405196263,0.25031841620785056,16
aggressive_mdd30_gross10_69_asset_profile_optuna,METAUSDT,tradfi_equity,cross_sectional_momentum_rank,30m,short_only,12,0.05,0.35,24,6,12,1.2000000000000002,0.038205975152355576,0.04754351047733141,0.011249856633180677,0.02573273482988392,4,6,79.59578156740744,66.03265344073806,1.685032759672699,-0.49187486583557627,us_equity_beta_spy,0.0234671914959056,False,train_trade_event_count_4_below_80;validation_trade_event_count_6_below_30;train_return_below_validation_return_possible_validation_spike,0.2069047772908708,0.248285732749045,17
aggressive_mdd30_gross10_69_asset_profile_optuna,INTCUSDT,tradfi_equity,cross_sectional_momentum_rank,1h,long_only,12,0.2,0.5,54,6,7,0.7000000000000001,0.09468006062339884,0.6687150986948263,0.1002371148205552,0.13613974374599958,28,31,48.30615337928512,308.1636399515328,3.5906691044243937,3.5991169018105778,crypto_beta_btc,0.040808349815855564,False,train_trade_event_count_28_below_80;train_return_below_validation_return_possible_validation_spike,0.34136300617710624,0.2389541043239744,18
aggressive_mdd30_gross10_69_asset_profile_optuna,TSLAUSDT,tradfi_equity,volatility_adjusted_trend_persistence,2h,short_only,24,1.2000000000000002,0.1,42,6,5,0.5,-0.0054188476803551655,0.015549003159685437,0.0360842143504746,0.04471707962008731,17,12,-6.3751149180649005,25.915005266142398,0.06737472638299541,-7.559412889510697,high_beta_alt_sol,0.04889882718005494,False,train_trade_event_count_17_below_80;validation_trade_event_count_12_below_30;validation_return_0.0155_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-6.375_not_above_10.000,0.4623597712520238,0.2311798856260119,19
aggressive_mdd30_gross10_69_asset_profile_optuna,NVDAUSDT,tradfi_equity,volatility_adjusted_trend_persistence,30m,long_only,6,1.5,0.45,24,15,5,0.5,0.01811687845191856,0.04843861187467291,0.016583666192592883,0.07792020737440264,14,91,25.88125493131223,10.645848763664375,0.28535904897664044,-0.44661843548861724,energy_crude_beta,0.03319724472778424,False,train_trade_event_count_14_below_80;train_return_below_validation_return_possible_validation_spike,0.4423049109018831,0.22115245545094156,20
aggressive_mdd30_gross10_69_asset_profile_optuna,QQQUSDT,tradfi_etf_index,volatility_adjusted_trend_persistence,2h,long_only,72,1.9,0.05,60,6,12,1.2000000000000002,0.0,0.18941812370138011,0.0,0.030078460734008217,0,6,,263.0807273630279,1.5590516392792186,-19.346407581896745,tech_growth_qqq,0.07017523203429128,False,train_trade_event_count_0_below_80;validation_trade_event_count_6_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000,0.1803410646933037,0.21640927763196446,21
aggressive_mdd30_gross10_69_asset_profile_optuna,EWJUSDT,tradfi_etf_index,volatility_adjusted_trend_persistence,2h,short_only,24,1.0,0.35000000000000003,30,0,3,0.30000000000000004,0.0017842228816074002,-0.0010342179643354488,0.015232400837359883,0.01221388367541587,5,14,11.894819210716,-2.4624237246082106,0.013082624453025181,-4.245221281350358,tech_growth_qqq,0.05260161953665603,False,train_trade_event_count_5_below_80;validation_trade_event_count_14_below_30;validation_return_-0.0010_below_0.02;validation_return_per_turnover_proxy_bps_-2.462_not_above_10.000,0.5918575939945631,0.17755727819836895,22
aggressive_mdd30_gross10_69_asset_profile_optuna,XAGUSDT,tradfi_commodity,volatility_adjusted_trend_persistence,30m,long_short,24,1.8000000000000003,0.6,66,18,7,0.7000000000000001,0.23950623449313646,0.10600547799261495,0.1622483360810243,0.06604886686921485,62,37,55.185768316390885,40.928755981704604,1.6575019314418467,1.0919992524244901,high_beta_alt_sol,0.019067451865059513,False,train_trade_event_count_62_below_80,0.19238789922965316,0.13467152946075722,23
aggressive_mdd30_gross10_69_asset_profile_optuna,PLTRUSDT,tradfi_equity,cross_sectional_momentum_rank,4h,long_only,24,0.25,0.5,66,0,10,1.0,0.07002369246427165,0.06278255382770492,0.18968325420138987,0.1805028615523122,3,7,233.41230821423883,89.68936261100703,1.704304621942915,-0.848002355376872,tech_growth_qqq,0.042434636256345824,False,train_trade_event_count_3_below_80;validation_trade_event_count_7_below_30,0.12642920177244793,0.12642920177244793,24
aggressive_mdd30_gross10_69_asset_profile_optuna,MRVLUSDT,tradfi_equity,cross_sectional_momentum_rank,2h,long_only,6,0.25,0.35,48,9,9,0.9,0.0,0.10226043619341452,0.0,0.11932928696675982,0,5,,227.24541376314335,0.9405752718243154,-20.052041636859617,precious_metal_gold,0.19071702268874777,False,train_trade_event_count_0_below_80;validation_trade_event_count_5_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000,0.13157691055650028,0.11841921950085026,25
aggressive_mdd30_gross10_69_asset_profile_optuna,MSTRUSDT,tradfi_equity,volatility_adjusted_trend_persistence,30m,long_only,72,0.8,0.05,72,18,3,0.30000000000000004,-0.00220481791528937,0.08951022706433753,0.03757676180831082,0.026950465671868207,23,25,-3.1953882830280715,119.34696941911669,1.2308803774753694,-5.632320623131232,crypto_liquidity_eth,0.02677947780571454,False,train_trade_event_count_23_below_80;validation_trade_event_count_25_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-3.195_not_above_10.000,0.37526533130179107,0.11257959939053734,26
aggressive_mdd30_gross10_69_asset_profile_optuna,DRAMUSDT,tradfi_equity,volatility_adjusted_trend_persistence,1h,long_only,24,0.4,0.1,66,15,4,0.4,0.0,0.07546018234574325,0.0,0.02413208292713165,0,5,,377.30091172871624,1.2409633264398143,-19.77845383609179,crypto_beta_btc,0.10042961367194332,False,train_trade_event_count_0_below_80;validation_trade_event_count_5_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000,0.2570438020085335,0.1028175208034134,27
aggressive_mdd30_gross10_69_asset_profile_optuna,TRXUSDT,crypto_core,volatility_adjusted_trend_persistence,1h,long_short,24,1.5,0.35000000000000003,24,9,6,0.6000000000000001,-0.06714318628937921,0.043747915997803144,0.2085586895842173,0.028377107053193518,358,40,-3.1258466615167224,18.228298332417975,-0.24220746514165803,-7.692388981064075,crypto_beta_btc,0.02361857486481662,False,train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-3.126_not_above_10.000,0.1660623186059755,0.09963739116358532,28
aggressive_mdd30_gross10_69_asset_profile_optuna,COINUSDT,tradfi_equity,cross_sectional_momentum_rank,1h,long_only,12,0.3,0.6,18,0,4,0.4,0.10668857276316879,0.1092449903407331,0.09897986413556259,0.04262196762589421,47,69,56.749240831472754,39.58151823939605,1.7634278108458932,1.2629690300621834,crypto_liquidity_eth,0.050172857564656385,False,train_trade_event_count_47_below_80;train_return_below_validation_return_possible_validation_spike,0.23449166979027805,0.09379666791611123,29
aggressive_mdd30_gross10_69_asset_profile_optuna,AMDUSDT,tradfi_equity,volatility_adjusted_trend_persistence,2h,long_only,12,1.5,0.2,42,18,3,0.30000000000000004,0.0,0.025353750283233056,0.0,0.02485104903701718,0,7,,120.73214420587168,1.0877681658127416,-19.98175542878137,tech_growth_qqq,0.08538576492815722,False,train_trade_event_count_0_below_80;validation_trade_event_count_7_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000,0.2840017581515827,0.08520052744547482,30
aggressive_mdd30_gross10_69_asset_profile_optuna,XPTUSDT,tradfi_commodity,cross_sectional_momentum_rank,4h,long_only,24,0.25,0.65,54,3,2,0.2,0.014866032184249534,0.00524047094511948,0.021108620887232532,0.012372946466305712,7,6,106.18594417321094,43.67059120932899,1.318854812661512,-0.9705777687459177,precious_metal_gold,0.07658758414813091,False,train_trade_event_count_7_below_80;validation_trade_event_count_6_below_30;validation_return_0.0052_below_0.02,0.400538228399806,0.0801076456799612,31
aggressive_mdd30_gross10_69_asset_profile_optuna,BNBUSDT,crypto_core,cross_sectional_momentum_rank,2h,long_only,24,0.25,0.39999999999999997,42,12,3,0.30000000000000004,0.02721159077766777,0.020097233366703326,0.1188721322252384,0.02103659541851932,70,10,12.957900370317985,66.99077788901108,0.9591018149401551,0.5192811365622432,silver_metal_beta,0.014042420177990397,False,train_trade_event_count_70_below_80;validation_trade_event_count_10_below_30,0.24827147118901413,0.07448144135670424,32
aggressive_mdd30_gross10_69_asset_profile_optuna,NATGASUSDT,tradfi_commodity,cross_sectional_momentum_rank,30m,long_short,6,0.15000000000000002,0.44999999999999996,54,12,2,0.2,0.0018054268912337523,-0.01287533147376041,0.0053176680417950095,0.029606467072681997,4,68,22.567836140421903,-9.467155495412063,-0.15786683273695895,-6.0380239118933305,crypto_liquidity_eth,0.05840023081913474,False,train_trade_event_count_4_below_80;validation_return_-0.0129_below_0.02;validation_return_per_turnover_proxy_bps_-9.467_not_above_10.000,0.35445506960662293,0.07089101392132459,33
aggressive_mdd30_gross10_69_asset_profile_optuna,LITEUSDT,tradfi_equity,cross_sectional_momentum_rank,30m,long_short,24,0.2,0.55,66,12,12,1.2000000000000002,0.0,0.21356424255023176,0.0,0.11635695229659382,0,17,,104.68835419129006,1.2863760295754312,-19.704305971385324,energy_crude_beta,0.12024613324959062,False,train_trade_event_count_0_below_80;validation_trade_event_count_17_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000,0.04812979409259535,0.05775575291111443,34
aggressive_mdd30_gross10_69_asset_profile_optuna,ARMUSDT,tradfi_equity,cross_sectional_momentum_rank,30m,long_only,6,0.05,0.55,30,6,4,0.4,0.0,0.05142234627458575,0.0,0.016156182033267186,0,7,,183.65123669494912,1.2007534218017997,-19.84270157680096,crypto_beta_btc,0.14028942576910336,False,train_trade_event_count_0_below_80;validation_trade_event_count_7_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000,0.13694102361490423,0.054776409445961696,35
aggressive_mdd30_gross10_69_asset_profile_optuna,DOGEUSDT,crypto_core,volatility_adjusted_trend_persistence,4h,long_only,48,0.7000000000000001,0.25,24,3,4,0.4,0.1083971968331634,0.026084054404087675,0.13339891654125202,0.03696054144481431,38,6,71.31394528497593,108.68356001703197,1.8053503395454862,1.0591976579257878,crypto_liquidity_eth,0.022509446904884024,False,train_trade_event_count_38_below_80;validation_trade_event_count_6_below_30,0.13202917138178655,0.05281166855271462,36
aggressive_mdd30_gross10_69_asset_profile_optuna,SOLUSDT,crypto_core,volatility_adjusted_trend_persistence,30m,short_only,24,0.9,0.05,66,18,3,0.30000000000000004,0.09217029157525247,0.014525375811144992,0.12424268188090537,0.038231750785350904,350,41,8.7781230071669,11.809248626947145,0.189428965756944,-0.3362572422993115,crypto_beta_btc,0.019451956497518613,False,validation_return_0.0145_below_0.02;train_return_per_turnover_proxy_bps_8.778_not_above_10.000,0.17074356539384086,0.05122306961815227,37
aggressive_mdd30_gross10_69_asset_profile_optuna,XRPUSDT,crypto_core,cross_sectional_momentum_rank,30m,short_only,24,0.3,0.35,48,15,4,0.4,0.08220061575144189,-0.04916617580548621,0.33021598862119084,0.07135393222894781,517,71,3.974884707516532,-17.31203373432613,-0.9117262902200073,-8.55368056911534,crypto_liquidity_eth,0.025622198032629318,False,validation_return_-0.0492_below_0.02;train_return_per_turnover_proxy_bps_3.975_not_above_10.000;validation_return_per_turnover_proxy_bps_-17.312_not_above_10.000,0.1267290743505134,0.05069162974020536,38
aggressive_mdd30_gross10_69_asset_profile_optuna,BZUSDT,tradfi_commodity,volatility_adjusted_trend_persistence,2h,long_short,12,1.2000000000000002,0.4,36,9,1,0.1,0.0007569156021189904,0.002316329314785648,0.0006408965007848044,0.02389958091855693,1,25,75.69156021189904,9.265317259142591,0.6499815869957568,-2.2257618018344894,tech_growth_qqq,0.05985616459091191,False,train_trade_event_count_1_below_80;validation_trade_event_count_25_below_30;validation_return_0.0023_below_0.02;train_return_below_validation_return_possible_validation_spike;validation_return_per_turnover_proxy_bps_9.265_not_above_10.000,0.4741405977333757,0.04741405977333757,39
aggressive_mdd30_gross10_69_asset_profile_optuna,ETHUSDT,crypto_core,cross_sectional_momentum_rank,1h,short_only,6,0.25,0.39999999999999997,18,15,7,0.7000000000000001,-0.19286299387756423,0.014166193258726034,0.4719015411388481,0.08807876230010891,491,71,-5.611376022041438,2.850340695920731,-1.5785169443018734,-12.022262091496174,us_equity_beta_spy,0.013732332958323504,False,validation_return_0.0142_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-5.611_not_above_10.000;validation_return_per_turnover_proxy_bps_2.850_not_above_10.000,0.06047986547181429,0.042335905830270006,40
aggressive_mdd30_gross10_69_asset_profile_optuna,AVAXUSDT,crypto_core,volatility_adjusted_trend_persistence,1h,short_only,6,1.6,0.15000000000000002,12,15,2,0.2,0.11375024527103661,0.010122396566048852,0.06227305401674865,0.014725482702167114,399,56,14.25441670063115,9.037854076829332,0.2564682432610478,-0.3553857895646122,crypto_liquidity_eth,0.023812660493260654,False,validation_return_0.0101_below_0.02;validation_return_per_turnover_proxy_bps_9.038_not_above_10.000,0.1984077148425384,0.039681542968507684,41
aggressive_mdd30_gross10_69_asset_profile_optuna,ORCLUSDT,tradfi_equity,volatility_adjusted_trend_persistence,2h,long_only,6,0.8,0.15000000000000002,12,18,8,0.8,0.0,0.1608513687449491,0.0,0.012926506600083765,0,7,,287.234587044552,1.5419591909456234,-19.39206678518677,high_beta_alt_sol,0.06359641869153355,False,train_trade_event_count_0_below_80;validation_trade_event_count_7_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000,0.04408652852474742,0.035269222819797934,42
aggressive_mdd30_gross10_69_asset_profile_optuna,EWYUSDT,tradfi_etf_index,volatility_adjusted_trend_persistence,30m,short_only,6,1.0,0.1,18,3,5,0.5,0.029701442342343398,-0.047400159984521295,0.03798859438907254,0.10154217584833503,48,128,12.375600975976417,-7.406274997581452,-0.8356321595307273,-5.799938634665344,crypto_beta_btc,0.037532060923354746,False,train_trade_event_count_48_below_80;validation_return_-0.0474_below_0.02;validation_return_per_turnover_proxy_bps_-7.406_not_above_10.000,0.06399538932137358,0.03199769466068679,43
aggressive_mdd30_gross10_69_asset_profile_optuna,COPPERUSDT,tradfi_commodity,cross_sectional_momentum_rank,4h,long_short,6,0.25,0.44999999999999996,18,3,1,0.1,0.010876821512972645,0.0061876674411536214,0.003916697611218489,0.004446622944782819,11,22,98.88019557247858,28.12576109615282,1.177506435306403,-0.6287928977328219,tech_growth_qqq,0.11722967513712794,False,train_trade_event_count_11_below_80;validation_trade_event_count_22_below_30;validation_return_0.0062_below_0.02,0.2670523491512707,0.02670523491512707,44
aggressive_mdd30_gross10_69_asset_profile_optuna,XAUUSDT,tradfi_commodity,volatility_adjusted_trend_persistence,2h,long_only,6,0.5,0.1,66,0,1,0.1,0.007240363330529576,0.0004104681977230573,0.024314416390855298,0.007916958305459576,35,18,20.686752372941644,2.280378876239207,0.16995876083370232,-1.8161763037399024,silver_metal_beta,0.043796129793187005,False,train_trade_event_count_35_below_80;validation_trade_event_count_18_below_30;validation_return_0.0004_below_0.02;validation_return_per_turnover_proxy_bps_2.280_not_above_10.000,0.12977878783088126,0.012977878783088127,45
