rank,model_id,family,symbol,timeframe,side,lookback_bars,threshold,exit_threshold,min_hold_bars,cooldown_bars,filter_label,feature_backed,feature_train_coverage,feature_validation_coverage,feature_locked_oos_coverage,max_asof_feature_age_hours,leverage,allocation_fraction,notional_fraction,train_return,validation_return,locked_oos_return,train_mdd,validation_mdd,locked_oos_mdd,train_sharpe,validation_sharpe,locked_oos_sharpe,train_trade_event_count,validation_trade_event_count,locked_oos_trade_event_count,train_exposure_bar_count,validation_exposure_bar_count,locked_oos_exposure_bar_count,train_validation_return_ratio,train_minus_validation_return,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,locked_oos_return_per_turnover_proxy_bps,train_dominant_sample_gate_pass,execution_efficiency_proxy_gate_pass,primary_10bps_promotion_gate_pass,paper_candidate_gate_pass,decision,ready_for_paper,ready_for_real,real_money_execution,replay_live_notional_parity,locked_oos_liquidation_count,locked_oos_account_wipeout_count,rejection_reasons,booster_train_validation_score,validation_first_half_return,validation_second_half_return,validation_min_half_return,booster_target_gate_pass,booster_target_reasons
4640,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p5_rel0p0_trail2p0_hold18_3p0x_0p15_108d1075,relative_strength_chandelier_breakout,SOLUSDT,6h,long_short,12,0.0,-0.005,18,2,adx15_btc_regime_atr0.5_trail2.0,False,,,,,3.0,0.15,0.44999999999999996,0.05568575278003696,0.03679448525581175,0.006467111544810278,0.17006073349322937,0.10800816022096627,0.04639525762259378,0.33530406918904165,0.7796146929915084,0.4356151306835429,71,18,7,687,163,77,1.5134266016465416,0.018891267524225208,17.429030604080427,45.425290439273766,20.530512840667555,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_71_below_80;validation_trade_event_count_18_below_30;locked_oos_trade_event_count_7_below_20,0.09270070459656066,0.14605480817689198,-0.09533603641076105,-0.09533603641076105,False,validation_return_0.0368_below_preferred_0.10;locked_oos_return_0.0065_below_preferred_0.03;validation_mdd_0.1080_above_preferred_0.10;locked_oos_trade_event_count_7_below_20;validation_min_half_return_-0.0953_below_0;train_rpt_17.429_below_preferred_20bps
4647,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p25_rel0p015_trail2p0_hold18_2p0x_0p15_d9dc32cd,relative_strength_chandelier_breakout,SOLUSDT,6h,long_short,12,0.015,-0.005,18,2,adx15_btc_regime_atr0.25_trail2.0,False,,,,,2.0,0.15,0.3,0.12849425609286436,0.014542027105429067,0.003558601137796158,0.12581085770126177,0.07107816203665174,0.04345154766440096,0.7633227868731356,0.47645249097481024,0.33014971484828703,72,16,9,696,154,96,8.83606220517171,0.11395222898743529,59.48808152447425,30.295889802977225,13.180004214059847,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_72_below_80;validation_trade_event_count_16_below_30;locked_oos_trade_event_count_9_below_20;validation_return_0.0145_below_0.02,0.09114620230022191,0.07953863011419693,-0.060207760237252606,-0.060207760237252606,False,validation_return_0.0145_below_preferred_0.10;locked_oos_return_0.0036_below_preferred_0.03;locked_oos_trade_event_count_9_below_20;validation_min_half_return_-0.0602_below_0;locked_oos_rpt_13.180_below_preferred_20bps
4648,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p25_rel0p015_trail2p0_hold18_3p0x_0p1_1b200360,relative_strength_chandelier_breakout,SOLUSDT,6h,long_short,12,0.015,-0.005,18,2,adx15_btc_regime_atr0.25_trail2.0,False,,,,,3.0,0.1,0.30000000000000004,0.12849425609286413,0.014542027105429067,0.003558601137795936,0.125810857701262,0.07107816203665174,0.04345154766440107,0.7633227868731357,0.4764524909748103,0.3301497148482874,72,16,9,696,154,96,8.836062205171695,0.11395222898743507,59.48808152447413,30.29588980297722,13.180004214059021,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_72_below_80;validation_trade_event_count_16_below_30;locked_oos_trade_event_count_9_below_20;validation_return_0.0145_below_0.02,0.09114620230022147,0.07953863011419693,-0.060207760237252717,-0.060207760237252717,False,validation_return_0.0145_below_preferred_0.10;locked_oos_return_0.0036_below_preferred_0.03;locked_oos_trade_event_count_9_below_20;validation_min_half_return_-0.0602_below_0;locked_oos_rpt_13.180_below_preferred_20bps
4748,a30fb_booster_rs_chandelier_6h_solusdt_lb24_atr0p0_rel0p015_trail2p0_hold18_2p0x_0p15_4285b5d2,relative_strength_chandelier_breakout,SOLUSDT,6h,long_short,24,0.015,-0.005,18,2,adx15_btc_regime_atr0.0_trail2.0,False,,,,,2.0,0.15,0.3,0.11978335306845866,0.009497792317205489,0.0028556219406801198,0.1682724224757869,0.06849921170051287,0.031066755653395783,0.7185805338412985,0.3561291809088513,0.30241526174307554,70,12,7,683,119,67,12.611704811808542,0.11028556075125318,57.03969193736126,26.382756436681916,13.598199717524379,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_70_below_80;validation_trade_event_count_12_below_30;locked_oos_trade_event_count_7_below_20;validation_return_0.0095_below_0.02,0.07413991000464087,0.04552672741017316,-0.03446008040580062,-0.03446008040580062,False,validation_return_0.0095_below_preferred_0.10;locked_oos_return_0.0029_below_preferred_0.03;locked_oos_trade_event_count_7_below_20;validation_min_half_return_-0.0345_below_0;locked_oos_rpt_13.598_below_preferred_20bps
4749,a30fb_booster_rs_chandelier_6h_solusdt_lb24_atr0p0_rel0p015_trail2p0_hold18_3p0x_0p1_8696fea0,relative_strength_chandelier_breakout,SOLUSDT,6h,long_short,24,0.015,-0.005,18,2,adx15_btc_regime_atr0.0_trail2.0,False,,,,,3.0,0.1,0.30000000000000004,0.11978335306845778,0.009497792317205489,0.0028556219406798977,0.1682724224757869,0.06849921170051287,0.031066755653395894,0.7185805338412986,0.35612918090885126,0.30241526174307604,70,12,7,683,119,67,12.611704811808448,0.11028556075125229,57.039691937360836,26.38275643668191,13.598199717523318,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_70_below_80;validation_trade_event_count_12_below_30;locked_oos_trade_event_count_7_below_20;validation_return_0.0095_below_0.02,0.07413991000464049,0.04552672741017316,-0.03446008040580062,-0.03446008040580062,False,validation_return_0.0095_below_preferred_0.10;locked_oos_return_0.0029_below_preferred_0.03;locked_oos_trade_event_count_7_below_20;validation_min_half_return_-0.0345_below_0;locked_oos_rpt_13.598_below_preferred_20bps
4778,a30fb_booster_mh_consensus_6h_solusdt_s12_l48_thr0p005_adx12p0_hold12_cool4_3p0x_0p15_38056b86,multi_horizon_consensus_momentum,SOLUSDT,6h,long_short,48,0.005,0.0,12,4,adx12.0_vol_q80_rel_btc,False,,,,,3.0,0.15,0.44999999999999996,0.054870638813697026,0.05623929894579316,0.00739204238511415,0.14787626440209978,0.1688987909812858,0.05080637555517631,0.33766662600969793,0.9314987190769091,0.4350529704028889,89,29,14,734,230,110,0.9756636345446743,-0.0013686601320961334,13.700534035879409,43.09524823432426,11.733400611292305,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_29_below_30;locked_oos_trade_event_count_14_below_20;train_return_below_validation_return;train_validation_return_ratio_0.9757_below_1.00;validation_mdd_0.1689_above_0.12,0.07090571425614056,0.16766771959588778,-0.09542819312386186,-0.09542819312386186,False,validation_return_0.0562_below_preferred_0.10;locked_oos_return_0.0074_below_preferred_0.03;validation_mdd_0.1689_above_preferred_0.10;locked_oos_trade_event_count_14_below_20;validation_min_half_return_-0.0954_below_0;train_rpt_13.701_below_preferred_20bps;locked_oos_rpt_11.733_below_preferred_20bps
4943,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p5_rel0p0_trail2p0_hold18_4p0x_0p125_e3e6c2ef,relative_strength_chandelier_breakout,SOLUSDT,6h,long_short,12,0.0,-0.005,18,2,adx15_btc_regime_atr0.5_trail2.0,False,,,,,4.0,0.125,0.5,0.05723112241942685,0.04020824956725799,0.007039255547208745,0.18766772839539447,0.11962569939296075,0.05147414935924188,0.33530406918904154,0.7796146929915082,0.435615130683543,71,18,7,687,163,77,1.4233676679631129,0.017022872852168858,16.121442935049817,44.675832852508876,20.1121587063107,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_71_below_80;validation_trade_event_count_18_below_30;locked_oos_trade_event_count_7_below_20,0.05424991824804243,0.16299966219763706,-0.10558164083930133,-0.10558164083930133,False,validation_return_0.0402_below_preferred_0.10;locked_oos_return_0.0070_below_preferred_0.03;validation_mdd_0.1196_above_preferred_0.10;locked_oos_trade_event_count_7_below_20;validation_min_half_return_-0.1056_below_0;train_rpt_16.121_below_preferred_20bps
4944,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p5_rel0p0_trail2p0_hold18_5p0x_0p1_4c86b865,relative_strength_chandelier_breakout,SOLUSDT,6h,long_short,12,0.0,-0.005,18,2,adx15_btc_regime_atr0.5_trail2.0,False,,,,,5.0,0.1,0.5,0.05723112241942685,0.04020824956725799,0.007039255547208745,0.18766772839539447,0.11962569939296075,0.05147414935924188,0.33530406918904154,0.7796146929915082,0.435615130683543,71,18,7,687,163,77,1.4233676679631129,0.017022872852168858,16.121442935049817,44.675832852508876,20.1121587063107,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_71_below_80;validation_trade_event_count_18_below_30;locked_oos_trade_event_count_7_below_20,0.05424991824804243,0.16299966219763706,-0.10558164083930133,-0.10558164083930133,False,validation_return_0.0402_below_preferred_0.10;locked_oos_return_0.0070_below_preferred_0.03;validation_mdd_0.1196_above_preferred_0.10;locked_oos_trade_event_count_7_below_20;validation_min_half_return_-0.1056_below_0;train_rpt_16.121_below_preferred_20bps
4960,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p5_rel0p005_trail2p0_hold18_4p0x_0p125_beab3041,relative_strength_chandelier_breakout,SOLUSDT,6h,long_short,12,0.005,-0.005,18,2,adx15_btc_regime_atr0.5_trail2.0,False,,,,,4.0,0.125,0.5,0.04015437431697322,0.043149797002321355,0.007039255547208745,0.20049169972041803,0.11962569939296042,0.05147414935924188,0.2812354698413534,0.8181433041586286,0.435615130683543,68,18,7,654,173,77,0.9305808394605659,-0.002995422685348137,11.810110093227417,47.944218891468175,20.1121587063107,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_68_below_80;validation_trade_event_count_18_below_30;locked_oos_trade_event_count_7_below_20;train_return_below_validation_return;train_validation_return_ratio_0.9306_below_1.00,0.05168198715928307,0.16628844468397097,-0.10558164083930133,-0.10558164083930133,False,validation_return_0.0431_below_preferred_0.10;locked_oos_return_0.0070_below_preferred_0.03;validation_mdd_0.1196_above_preferred_0.10;locked_oos_trade_event_count_7_below_20;validation_min_half_return_-0.1056_below_0;train_rpt_11.810_below_preferred_20bps
4961,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p5_rel0p005_trail2p0_hold18_5p0x_0p1_71436aaf,relative_strength_chandelier_breakout,SOLUSDT,6h,long_short,12,0.005,-0.005,18,2,adx15_btc_regime_atr0.5_trail2.0,False,,,,,5.0,0.1,0.5,0.04015437431697322,0.043149797002321355,0.007039255547208745,0.20049169972041803,0.11962569939296042,0.05147414935924188,0.2812354698413534,0.8181433041586286,0.435615130683543,68,18,7,654,173,77,0.9305808394605659,-0.002995422685348137,11.810110093227417,47.944218891468175,20.1121587063107,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_68_below_80;validation_trade_event_count_18_below_30;locked_oos_trade_event_count_7_below_20;train_return_below_validation_return;train_validation_return_ratio_0.9306_below_1.00,0.05168198715928307,0.16628844468397097,-0.10558164083930133,-0.10558164083930133,False,validation_return_0.0431_below_preferred_0.10;locked_oos_return_0.0070_below_preferred_0.03;validation_mdd_0.1196_above_preferred_0.10;locked_oos_trade_event_count_7_below_20;validation_min_half_return_-0.1056_below_0;train_rpt_11.810_below_preferred_20bps
5037,a30fb_booster_mh_consensus_6h_solusdt_s12_l48_thr0p005_adx12p0_hold12_cool2_3p0x_0p1_e181130d,multi_horizon_consensus_momentum,SOLUSDT,6h,long_short,48,0.005,0.0,12,2,adx12.0_vol_q80_rel_btc,False,,,,,3.0,0.1,0.30000000000000004,0.10052420610730373,0.02863412994460357,0.01178802050378569,0.08716492014161081,0.12414120230999481,0.03288720599870687,0.6366823730821927,0.6947294965210981,0.8954885433576865,95,29,14,774,238,112,3.5106429391003258,0.07189007616270016,35.2716512657206,32.912793039774215,28.066715485204014,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_29_below_30;locked_oos_trade_event_count_14_below_20;validation_mdd_0.1241_above_0.12,0.04326594155547625,0.11034584150303361,-0.07359122581827304,-0.07359122581827304,False,validation_return_0.0286_below_preferred_0.10;locked_oos_return_0.0118_below_preferred_0.03;validation_mdd_0.1241_above_preferred_0.10;locked_oos_trade_event_count_14_below_20;validation_min_half_return_-0.0736_below_0
5038,a30fb_booster_mh_consensus_6h_solusdt_s12_l48_thr0p005_adx12p0_hold12_cool2_2p0x_0p15_647762cc,multi_horizon_consensus_momentum,SOLUSDT,6h,long_short,48,0.005,0.0,12,2,adx12.0_vol_q80_rel_btc,False,,,,,2.0,0.15,0.3,0.10052420610730328,0.02863412994460357,0.01178802050378569,0.08716492014161092,0.12414120230999481,0.03288720599870687,0.6366823730821922,0.6947294965210985,0.8954885433576871,95,29,14,774,238,112,3.5106429391003102,0.07189007616269971,35.27165126572045,32.91279303977422,28.06671548520402,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_29_below_30;locked_oos_trade_event_count_14_below_20;validation_mdd_0.1241_above_0.12,0.043265941555475695,0.11034584150303361,-0.07359122581827304,-0.07359122581827304,False,validation_return_0.0286_below_preferred_0.10;locked_oos_return_0.0118_below_preferred_0.03;validation_mdd_0.1241_above_preferred_0.10;locked_oos_trade_event_count_14_below_20;validation_min_half_return_-0.0736_below_0
5311,a30fb_booster_mh_consensus_6h_solusdt_s12_l48_thr0p005_adx18p0_hold8_cool4_3p0x_0p1_247036b0,multi_horizon_consensus_momentum,SOLUSDT,6h,long_short,48,0.005,0.0,8,4,adx18.0_vol_q80_rel_btc,False,,,,,3.0,0.1,0.30000000000000004,0.029684339295315443,0.03719855562730845,0.007336433074210058,0.09805743412211776,0.11684878670468801,0.0339040109447829,0.25875298977049543,0.8919014685152471,0.5991068821117203,95,29,16,683,216,109,0.797997094100164,-0.007514216331993007,10.415557647479101,42.756960491159134,15.284235571270951,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_29_below_30;locked_oos_trade_event_count_16_below_20;train_return_below_validation_return;train_validation_return_ratio_0.7980_below_1.00,0.012729874096862243,0.12200083609358581,-0.07558129881750286,-0.07558129881750286,False,validation_return_0.0372_below_preferred_0.10;locked_oos_return_0.0073_below_preferred_0.03;validation_mdd_0.1168_above_preferred_0.10;locked_oos_trade_event_count_16_below_20;validation_min_half_return_-0.0756_below_0;train_rpt_10.416_below_preferred_20bps;locked_oos_rpt_15.284_below_preferred_20bps
5312,a30fb_booster_mh_consensus_6h_solusdt_s12_l48_thr0p005_adx18p0_hold8_cool4_2p0x_0p15_097c6fe2,multi_horizon_consensus_momentum,SOLUSDT,6h,long_short,48,0.005,0.0,8,4,adx18.0_vol_q80_rel_btc,False,,,,,2.0,0.15,0.3,0.029684339295313666,0.03719855562730845,0.007336433074210058,0.0980574341221182,0.11684878670468801,0.0339040109447829,0.2587529897704954,0.8919014685152475,0.5991068821117205,95,29,16,683,216,109,0.7979970941001162,-0.007514216331994783,10.41555764747848,42.75696049115914,15.284235571270955,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_29_below_30;locked_oos_trade_event_count_16_below_20;train_return_below_validation_return;train_validation_return_ratio_0.7980_below_1.00,0.012729874096842037,0.12200083609358581,-0.07558129881750286,-0.07558129881750286,False,validation_return_0.0372_below_preferred_0.10;locked_oos_return_0.0073_below_preferred_0.03;validation_mdd_0.1168_above_preferred_0.10;locked_oos_trade_event_count_16_below_20;validation_min_half_return_-0.0756_below_0;train_rpt_10.416_below_preferred_20bps;locked_oos_rpt_15.284_below_preferred_20bps
5319,a30fb_booster_mh_consensus_6h_solusdt_s12_l48_thr0p005_adx12p0_hold8_cool4_3p0x_0p15_3092f1c3,multi_horizon_consensus_momentum,SOLUSDT,6h,long_short,48,0.005,0.0,8,4,adx12.0_vol_q80_rel_btc,False,,,,,3.0,0.15,0.44999999999999996,0.08715871948227694,0.05300215762793892,0.010498283564082778,0.14104841600583784,0.17144593353290105,0.050504306794755816,0.45798763987997876,0.8919014685152477,0.5991068821117205,95,29,16,688,216,109,1.6444371962007287,0.03415656185433802,20.388004557257766,40.614680174665835,14.580949394559415,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_29_below_30;locked_oos_trade_event_count_16_below_20;validation_mdd_0.1714_above_0.12,0.011606949972193914,0.18614128395409946,-0.1122455883858372,-0.1122455883858372,False,validation_return_0.0530_below_preferred_0.10;locked_oos_return_0.0105_below_preferred_0.03;validation_mdd_0.1714_above_preferred_0.10;locked_oos_trade_event_count_16_below_20;validation_min_half_return_-0.1122_below_0;locked_oos_rpt_14.581_below_preferred_20bps
