rank,model_id,family,symbol,asset_group,timeframe,side,lookback_bars,threshold,exit_threshold,min_hold_bars,cooldown_bars,integer_leverage,allocation_fraction,notional_fraction,train_return,validation_return,train_mdd,validation_mdd,train_sharpe,validation_sharpe,train_trade_event_count,validation_trade_event_count,train_exposure_bar_count,validation_exposure_bar_count,train_validation_return_ratio,train_minus_validation_return,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,train_validation_score,sample_gate_pass,execution_efficiency_proxy_gate_pass,strict_backtest_gate_pass,relaxed_backtest_gate_pass,decision,ready_for_paper,ready_for_real,real_money_execution,real_execution_allowed,rejection_reasons
2882,az69_pullback_4h_solusdt_slow36_z-0p5_hold12_lev3_0d9e581f,trend_pullback_reclaim,SOLUSDT,crypto_core,4h,long_short,36,-0.5,0.0,12,2,3,0.1,0.30000000000000004,-0.228380197196838,0.07651169548385717,0.3052942097349267,0.03801975270923541,-1.109665108063515,3.9326642247579042,111,17,1257,205,-2.9849057160813124,-0.30489189268069516,-68.58264180085224,150.02293232128855,-0.8674261100608079,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_17_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-68.583_not_above_10.000
2883,az69_pullback_1h_bnbusdt_slow36_z-0p5_hold12_lev4_c1cb1fb5,trend_pullback_reclaim,BNBUSDT,crypto_core,1h,long_short,36,-0.5,0.0,12,2,4,0.1,0.4,-0.10213672702247645,0.010673238564216092,0.1591519178089449,0.06075424834222598,-0.4482583046627621,0.5800115207362211,452,55,5072,647,-9.569422289960592,-0.11280996558669254,-5.649155255667945,4.851472074643678,-0.8680570518457669,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_0.0107_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-5.649_not_above_10.000;validation_return_per_turnover_proxy_bps_4.851_not_above_10.000
2884,az69_voladj_1h_bnbusdt_lb24_th1p25_hold6_lev4_99b6b5ad,volatility_adjusted_trend_persistence,BNBUSDT,crypto_core,1h,long_short,24,1.25,0.2,6,2,4,0.1,0.4,-0.09772159690924054,0.017526032477404474,0.1823100873298863,0.07875793820880095,-0.44152150599274487,0.8819176038147221,523,72,5231,656,-5.575796863050927,-0.11524762938664501,-4.671204441168285,6.08542794354322,-0.8689548729500871,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_0.0175_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-4.671_not_above_10.000;validation_return_per_turnover_proxy_bps_6.085_not_above_10.000
2885,az69_xsmom_1h_ethusdt_lb12_top0p1_hold6_lev2_35116088,cross_sectional_momentum_rank,ETHUSDT,crypto_core,1h,long_short,12,0.1,0.45,6,2,2,0.1,0.2,-0.1099770919782026,-0.00220431930591225,0.1256510905183521,0.018756137211468515,-0.9947336151168502,-0.23267847670054276,778,88,3654,435,0.0,-0.10777277267229035,-7.067936502455179,-1.2524541510865057,-0.8693042327100153,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0022_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-7.068_not_above_10.000;validation_return_per_turnover_proxy_bps_-1.252_not_above_10.000
2886,az69_xsmom_1h_avaxusdt_lb48_top0p2_hold6_lev3_dd5cc020,cross_sectional_momentum_rank,AVAXUSDT,crypto_core,1h,long_short,48,0.2,0.45,6,2,3,0.1,0.30000000000000004,0.02361235899275438,-0.04016363708070525,0.18143958344846456,0.07080228320161952,0.19225139988838538,-1.9070510065207233,606,69,7156,640,0.0,0.06377599607345963,1.2988096255640469,-19.40272322739384,-0.8695260851645202,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0402_below_0.02;train_return_per_turnover_proxy_bps_1.299_not_above_10.000;validation_return_per_turnover_proxy_bps_-19.403_not_above_10.000
2887,az69_voladj_4h_solusdt_lb12_th1p25_hold12_lev3_2fadaedc,volatility_adjusted_trend_persistence,SOLUSDT,crypto_core,4h,long_short,12,1.25,0.2,12,2,3,0.1,0.30000000000000004,-0.1822793151813803,0.034934049408740675,0.32149290978954503,0.03427826216456442,-0.7264231915384005,2.1347102726456533,233,23,1725,170,-5.2178123712097655,-0.21721336459012097,-26.077155247693888,50.62905711411691,-0.8718909971293798,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_23_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-26.077_not_above_10.000
2888,az69_pullback_4h_solusdt_slow36_z-1p0_hold6_lev3_df66d7b5,trend_pullback_reclaim,SOLUSDT,crypto_core,4h,long_short,36,-1.0,0.0,6,2,3,0.1,0.30000000000000004,-0.19095729064592382,0.04160784541246931,0.24927487400802695,0.04303181804791101,-1.196017815180331,3.1036183210513024,76,11,673,79,-4.589453954005907,-0.23256513605839313,-83.75319765172095,126.08438003778576,-0.875358327805971,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_76_below_80;validation_trade_event_count_11_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-83.753_not_above_10.000
2889,az69_pullback_4h_btcusdt_slow36_z-1p0_hold6_lev4_029b78d3,trend_pullback_reclaim,BTCUSDT,crypto_core,4h,long_short,36,-1.0,0.0,6,2,4,0.1,0.4,-0.02693368960807785,-0.013031733235673193,0.0884656581983374,0.029603002860184358,-0.2045857544669763,-1.4969146438842973,62,8,586,67,0.0,-0.013901956372404656,-10.860358712934616,-40.72416636147872,-0.8755699202244818,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_62_below_80;validation_trade_event_count_8_below_30;validation_return_-0.0130_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-10.860_not_above_10.000;validation_return_per_turnover_proxy_bps_-40.724_not_above_10.000
2890,az69_xsmom_1h_dogeusdt_lb24_top0p2_hold12_lev2_4a3230b3,cross_sectional_momentum_rank,DOGEUSDT,crypto_core,1h,long_short,24,0.2,0.45,12,2,2,0.1,0.2,-0.03611935509185804,-0.038555107396966215,0.1486874185200776,0.055354556188131565,-0.1259216427580901,-2.8185644736278817,720,80,7497,733,0.0,0.002435752305108174,-2.508288548045697,-24.096942123103883,-0.8763379509585737,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0386_below_0.02;train_return_not_positive;train_return_per_turnover_proxy_bps_-2.508_not_above_10.000;validation_return_per_turnover_proxy_bps_-24.097_not_above_10.000
2891,az69_xsmom_1h_ethusdt_lb48_top0p2_hold6_lev2_5d4e21d0,cross_sectional_momentum_rank,ETHUSDT,crypto_core,1h,long_short,48,0.2,0.45,6,2,2,0.1,0.2,-0.026666149751794488,-0.03254304679394171,0.13199580479198925,0.0533170439009194,-0.16603361312085413,-3.0775269009769164,535,54,5143,636,0.0,0.005876897042147222,-2.4921635282050927,-30.13245073513121,-0.8780001577159575,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0325_below_0.02;train_return_not_positive;train_return_per_turnover_proxy_bps_-2.492_not_above_10.000;validation_return_per_turnover_proxy_bps_-30.132_not_above_10.000
2892,az69_xsmom_4h_xrpusdt_lb48_top0p2_hold12_lev3_f4583ceb,cross_sectional_momentum_rank,XRPUSDT,crypto_core,4h,long_short,48,0.2,0.45,12,2,3,0.1,0.30000000000000004,0.02653093952095742,-0.014360375146632687,0.17218060428756,0.03617045112832795,0.20713438957990976,-1.1321565057837675,112,8,1390,152,0.0,0.040891314667590106,7.896112952665896,-59.83489644430285,-0.8801366098485827,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_8_below_30;validation_return_-0.0144_below_0.02;train_return_per_turnover_proxy_bps_7.896_not_above_10.000;validation_return_per_turnover_proxy_bps_-59.835_not_above_10.000
2893,az69_pullback_1h_ethusdt_slow36_z-0p5_hold6_lev4_16508a12,trend_pullback_reclaim,ETHUSDT,crypto_core,1h,long_short,36,-0.5,0.0,6,2,4,0.1,0.4,-0.0918731463454372,0.007922410204384,0.23078283493518914,0.076202983903368,-0.28535580785383924,0.41880812790983774,485,61,4698,559,-11.596615673169463,-0.0997955565498212,-4.735729193063773,3.2468894280262295,-0.8816080169875684,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_0.0079_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-4.736_not_above_10.000;validation_return_per_turnover_proxy_bps_3.247_not_above_10.000
2894,az69_xsmom_1h_avaxusdt_lb12_top0p2_hold12_lev2_b052dc50,cross_sectional_momentum_rank,AVAXUSDT,crypto_core,1h,long_short,12,0.2,0.45,12,2,2,0.1,0.2,0.11833715420330404,-0.047785507897200374,0.09480302482776504,0.07034956619524091,0.6679059165348767,-2.785263126736718,1047,137,7782,929,0.0,0.16612266210050441,5.651249006843555,-17.43996638583955,-0.8820442523677771,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0478_below_0.02;train_return_per_turnover_proxy_bps_5.651_not_above_10.000;validation_return_per_turnover_proxy_bps_-17.440_not_above_10.000
2895,az69_xsmom_4h_trxusdt_lb48_top0p2_hold12_lev2_3317d47f,cross_sectional_momentum_rank,TRXUSDT,crypto_core,4h,long_short,48,0.2,0.45,12,2,2,0.1,0.2,-0.07096057375666953,-0.0010593241953390509,0.10715129392488465,0.018963696497300453,-1.306270303625567,-0.1674454896111126,96,16,956,127,0.0,-0.06990124956133048,-36.95863216493204,-3.3103881104345336,-0.8850471794839438,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_16_below_30;validation_return_-0.0011_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-36.959_not_above_10.000;validation_return_per_turnover_proxy_bps_-3.310_not_above_10.000
2896,az69_pullback_1h_trxusdt_slow72_z-0p5_hold12_lev4_13900149,trend_pullback_reclaim,TRXUSDT,crypto_core,1h,long_short,72,-0.5,0.0,12,2,4,0.1,0.4,-0.16377466555709652,0.032522734790174646,0.20927900122422083,0.016043336196183255,-1.4162677938184403,2.581371763502794,267,33,4554,785,-5.0356978468666185,-0.19629740034727117,-15.334706512836751,24.638435447102,-0.8851692936189539,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-15.335_not_above_10.000
2897,az69_pullback_1h_bnbusdt_slow36_z-0p5_hold6_lev2_4fd2d25a,trend_pullback_reclaim,BNBUSDT,crypto_core,1h,long_short,36,-0.5,0.0,6,2,2,0.1,0.2,-0.09681513608642922,-0.0021564349538587546,0.12144771941016652,0.038229992738282426,-0.995700868213834,-0.18136835796149395,504,65,4587,584,0.0,-0.09465870113257047,-9.604676199050516,-1.658796118352888,-0.8871576966836157,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0022_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-9.605_not_above_10.000;validation_return_per_turnover_proxy_bps_-1.659_not_above_10.000
2898,az69_pullback_1h_ethusdt_slow72_z-1p0_hold6_lev3_4754480d,trend_pullback_reclaim,ETHUSDT,crypto_core,1h,long_short,72,-1.0,0.0,6,2,3,0.1,0.30000000000000004,-0.07371612559680996,-0.0043050947591155575,0.1311223953416123,0.016528894204571598,-0.5306720038342351,-0.5309975296051049,104,12,2218,182,0.0,-0.0694110308376944,-23.626963332310883,-11.95859655309877,-0.8879503336119193,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_12_below_30;validation_return_-0.0043_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-23.627_not_above_10.000;validation_return_per_turnover_proxy_bps_-11.959_not_above_10.000
2899,az69_voladj_1h_xrpusdt_lb12_th1p25_hold12_lev2_2fdda621,volatility_adjusted_trend_persistence,XRPUSDT,crypto_core,1h,long_short,12,1.25,0.2,12,2,2,0.1,0.2,0.07190761659663725,-0.04946711247980817,0.10695000477510752,0.05429334928918805,0.4978372310607599,-4.48301987161609,881,117,6704,806,0.0,0.12137472907644542,4.081022508322205,-21.13979165803768,-0.8879890187904413,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0495_below_0.02;train_return_per_turnover_proxy_bps_4.081_not_above_10.000;validation_return_per_turnover_proxy_bps_-21.140_not_above_10.000
2900,az69_voladj_1h_btcusdt_lb12_th1p25_hold12_lev2_8cafa975,volatility_adjusted_trend_persistence,BTCUSDT,crypto_core,1h,long_short,12,1.25,0.2,12,2,2,0.1,0.2,-0.11167475251737213,-0.0019073424761915092,0.15009074866436223,0.023087775089949636,-1.330776430690352,-0.16221502303613272,869,101,6571,799,0.0,-0.10976741004118062,-6.425474828387349,-0.9442289486096579,-0.887996075483516,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0019_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-6.425_not_above_10.000;validation_return_per_turnover_proxy_bps_-0.944_not_above_10.000
2901,az69_pullback_1h_bnbusdt_slow36_z-0p5_hold6_lev2_4fd2d25a,trend_pullback_reclaim,BNBUSDT,crypto_core,1h,long_short,36,-0.5,0.0,6,2,2,0.1,0.2,-0.0969351287736605,-0.0021564349538587546,0.11839309250887786,0.038229992738282426,-1.000085343278819,-0.18136835796149395,504,65,4577,584,0.0,-0.09477869381980175,-9.616580235482193,-1.658796118352888,-0.8880368494542163,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0022_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-9.617_not_above_10.000;validation_return_per_turnover_proxy_bps_-1.659_not_above_10.000
2902,az69_voladj_1h_bnbusdt_lb12_th1p25_hold12_lev3_e8fea5d1,volatility_adjusted_trend_persistence,BNBUSDT,crypto_core,1h,long_short,12,1.25,0.2,12,2,3,0.1,0.30000000000000004,-0.142726268512805,0.03207286879600746,0.22518710858089364,0.03274802828252843,-0.9142477419800417,2.011630026349883,893,100,6710,766,-4.450062431913545,-0.17479913730881247,-5.327594942620568,10.690956265335817,-0.8881024736489862,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-5.328_not_above_10.000
2903,az69_pullback_4h_adausdt_slow72_z-0p5_hold12_lev2_59bb8f9e,trend_pullback_reclaim,ADAUSDT,crypto_core,4h,long_short,72,-0.5,0.0,12,2,2,0.1,0.2,-0.15790875505453028,0.07198848537453761,0.1993666809347363,0.03189173417833391,-0.9462371071849847,4.248727253292276,62,9,1083,187,-2.1935279542689576,-0.2298972404290679,-127.34577020526635,399.9360298585423,-0.8881120290436113,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_62_below_80;validation_trade_event_count_9_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-127.346_not_above_10.000
2904,az69_pullback_1h_trxusdt_slow72_z-1p0_hold12_lev4_52688fca,trend_pullback_reclaim,TRXUSDT,crypto_core,1h,long_short,72,-1.0,0.0,12,2,4,0.1,0.4,-0.14241373738820795,0.015730798246337274,0.17304110364284409,0.023660717695133338,-1.8892170979302985,1.567427147236243,118,13,1927,408,-9.053179321104526,-0.15814453563454522,-30.172401989027108,30.251535089110142,-0.8884482846499864,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_13_below_30;validation_return_0.0157_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-30.172_not_above_10.000
2905,az69_voladj_1h_dogeusdt_lb48_th0p75_hold12_lev4_15113e70,volatility_adjusted_trend_persistence,DOGEUSDT,crypto_core,1h,long_short,48,0.75,0.2,12,2,4,0.1,0.4,0.19558390455594776,-0.04282208993312664,0.24821750302039924,0.09786962572337299,0.6126432980115074,-1.2867929707927181,443,65,7352,782,0.0,0.2384059944890744,11.037466397062515,-16.470034589664092,-0.8893098549456084,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0428_below_0.02;validation_return_per_turnover_proxy_bps_-16.470_not_above_10.000
2906,az69_voladj_1h_ethusdt_lb48_th1p25_hold12_lev4_08bfc3cc,volatility_adjusted_trend_persistence,ETHUSDT,crypto_core,1h,long_short,48,1.25,0.2,12,2,4,0.1,0.4,-0.06852870072901263,-0.0065332076665416405,0.18312829107610318,0.08199586235845424,-0.17116986896660075,-0.18972228964021806,298,37,5248,553,0.0,-0.061995493062470985,-5.749052074581596,-4.414329504420027,-0.8899765000648708,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0065_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-5.749_not_above_10.000;validation_return_per_turnover_proxy_bps_-4.414_not_above_10.000
2907,az69_xsmom_1h_dogeusdt_lb48_top0p2_hold6_lev3_2641f47b,cross_sectional_momentum_rank,DOGEUSDT,crypto_core,1h,long_short,48,0.2,0.45,6,2,3,0.1,0.30000000000000004,0.21841422017857504,-0.054173015034913896,0.1435425052644913,0.05695825995560333,0.8155163929500086,-3.043439262308156,530,76,6606,632,0.0,0.27258723521348893,13.736743407457547,-23.76009431355872,-0.8920048688537128,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0542_below_0.02;validation_return_per_turnover_proxy_bps_-23.760_not_above_10.000
2908,az69_xsmom_4h_trxusdt_lb12_top0p1_hold12_lev4_dc820f36,cross_sectional_momentum_rank,TRXUSDT,crypto_core,4h,long_short,12,0.1,0.45,12,2,4,0.1,0.4,-0.1369984716829683,0.01316808854068574,0.19649158763676244,0.007129069485100281,-1.3279921800712053,1.8380765816327922,118,16,790,113,-10.403823703013618,-0.15016656022365404,-29.025099932832266,20.575138344821468,-0.892765262755446,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_16_below_30;validation_return_0.0132_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-29.025_not_above_10.000
2909,az69_voladj_4h_adausdt_lb12_th0p75_hold12_lev2_6b4e0c74,volatility_adjusted_trend_persistence,ADAUSDT,crypto_core,4h,long_short,12,0.75,0.2,12,2,2,0.1,0.2,-0.1695525056715289,0.03227269642634756,0.27396545541242523,0.04001909134904669,-0.7532174871828043,1.8587808328510431,294,35,2197,255,-5.253744633903771,-0.20182520209787647,-28.8354601482192,46.10385203763936,-0.8933800415768047,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-28.835_not_above_10.000
2910,az69_pullback_1h_dogeusdt_slow72_z-1p0_hold6_lev2_696e0e12,trend_pullback_reclaim,DOGEUSDT,crypto_core,1h,long_short,72,-1.0,0.0,6,2,2,0.1,0.2,-0.07901394203264012,-0.0003698040426381999,0.09119862739491902,0.019866354049823176,-0.7805052780684976,-0.010340700821680796,116,13,2068,192,0.0,-0.07864413799000192,-34.05773363475866,-1.4223232409161533,-0.8937834900614253,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_13_below_30;validation_return_-0.0004_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-34.058_not_above_10.000;validation_return_per_turnover_proxy_bps_-1.422_not_above_10.000
2911,az69_pullback_1h_btcusdt_slow36_z-0p5_hold6_lev4_4b2ea0fd,trend_pullback_reclaim,BTCUSDT,crypto_core,1h,long_short,36,-0.5,0.0,6,2,4,0.1,0.4,-0.13893566262226387,0.038534202258820205,0.22510851861921655,0.05446608797079555,-0.9049833071252811,2.018596190426835,487,63,4887,692,-3.6055154765909934,-0.17746986488108407,-7.132220873832846,15.291350102706428,-0.8948748360699723,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-7.132_not_above_10.000
2912,az69_voladj_4h_bnbusdt_lb48_th0p75_hold12_lev3_820b99f5,volatility_adjusted_trend_persistence,BNBUSDT,crypto_core,4h,long_short,48,0.75,0.2,12,2,3,0.1,0.30000000000000004,0.06373811431640486,-0.028154797884460514,0.08906957719412856,0.044891529473447545,0.4336979460597044,-1.7739097490918574,107,17,1777,207,0.0,0.09189291220086537,19.856110378942322,-55.20548604796179,-0.8949634007267767,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_17_below_30;validation_return_-0.0282_below_0.02;validation_return_per_turnover_proxy_bps_-55.205_not_above_10.000
2913,az69_pullback_1h_trxusdt_slow36_z-0p5_hold12_lev3_7499b776,trend_pullback_reclaim,TRXUSDT,crypto_core,1h,long_short,36,-0.5,0.0,12,2,3,0.1,0.30000000000000004,-0.13716390804145062,0.014039401292565756,0.17261801385775732,0.014275661112710725,-1.4219734958542796,1.470192963148091,406,51,4784,743,-9.76992573850586,-0.15120330933401638,-11.261404601104319,9.176079276186767,-0.8984384447830355,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_0.0140_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-11.261_not_above_10.000;validation_return_per_turnover_proxy_bps_9.176_not_above_10.000
2914,az69_pullback_1h_xrpusdt_slow72_z-0p5_hold12_lev2_6826c967,trend_pullback_reclaim,XRPUSDT,crypto_core,1h,long_short,72,-0.5,0.0,12,2,2,0.1,0.2,-0.10796655046349868,0.0036371707648892304,0.13146813035994454,0.025574907473270403,-0.7513249651430817,0.3729729156437155,270,33,4734,504,-29.68421265939291,-0.11160372122838791,-19.993805641388644,5.510864795286713,-0.8985539115639861,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_0.0036_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-19.994_not_above_10.000;validation_return_per_turnover_proxy_bps_5.511_not_above_10.000
2915,az69_xsmom_1h_dogeusdt_lb48_top0p1_hold12_lev4_f2f4e74f,cross_sectional_momentum_rank,DOGEUSDT,crypto_core,1h,long_short,48,0.1,0.45,12,2,4,0.1,0.4,0.2121617201038899,-0.045041526172662216,0.2061690012496682,0.0831072254410673,0.6915108859239675,-1.8619790510637064,332,46,5386,550,0.0,0.2572032462765521,15.976033140353154,-24.47909031122946,-0.8991796832486113,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0450_below_0.02;validation_return_per_turnover_proxy_bps_-24.479_not_above_10.000
2916,az69_pullback_4h_adausdt_slow72_z-0p5_hold6_lev4_1b12bcae,trend_pullback_reclaim,ADAUSDT,crypto_core,4h,long_short,72,-0.5,0.0,6,2,4,0.1,0.4,-0.22729448529357554,0.1475465307220376,0.3005750885064944,0.05940013255973231,-0.7099982537171985,4.308178158649083,64,9,972,172,-1.5404935933178587,-0.37484101601561315,-88.78690831780294,409.8514742278822,-0.9011548840183043,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_64_below_80;validation_trade_event_count_9_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-88.787_not_above_10.000
2917,az69_xsmom_1h_ethusdt_lb48_top0p1_hold6_lev3_eab1393e,cross_sectional_momentum_rank,ETHUSDT,crypto_core,1h,long_short,48,0.1,0.45,6,2,3,0.1,0.30000000000000004,0.08594259598943488,-0.03951416522476048,0.1296974850014364,0.05911668333343101,0.5768849812929774,-3.1031636388787733,312,40,3598,429,0.0,0.12545676121419536,9.18190128092253,-32.92847102063373,-0.9012073591905245,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0395_below_0.02;train_return_per_turnover_proxy_bps_9.182_not_above_10.000;validation_return_per_turnover_proxy_bps_-32.928_not_above_10.000
2918,az69_pullback_1h_bnbusdt_slow36_z-1p0_hold6_lev4_febfa4be,trend_pullback_reclaim,BNBUSDT,crypto_core,1h,long_short,36,-1.0,0.0,6,2,4,0.1,0.4,-0.12426816394028761,0.02063238848740978,0.17116039986389464,0.05807277975873404,-0.8518261565978672,1.1884076031923207,266,33,2440,351,-6.02296549505735,-0.1449005524276974,-11.679338716192444,15.630597338946803,-0.9017915380534377,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-11.679_not_above_10.000
2919,az69_voladj_4h_avaxusdt_lb48_th1p25_hold6_lev3_2a01b378,volatility_adjusted_trend_persistence,AVAXUSDT,crypto_core,4h,long_short,48,1.25,0.2,6,2,3,0.1,0.30000000000000004,-0.19464719754726256,0.03884676721848823,0.2313316374596488,0.038252878919722955,-0.8268776491011662,2.443162701321633,76,5,1146,75,-5.0106408199296615,-0.2334939647657508,-85.37157787160638,258.97844812325485,-0.9019967025662424,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_76_below_80;validation_trade_event_count_5_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-85.372_not_above_10.000
2920,az69_xsmom_1h_xrpusdt_lb24_top0p1_hold12_lev2_a1729f0f,cross_sectional_momentum_rank,XRPUSDT,crypto_core,1h,long_short,24,0.1,0.45,12,2,2,0.1,0.2,-0.13096212851051336,0.010188737188610464,0.2312132123590025,0.026342882854508032,-0.8744463315272574,1.3366869172323146,484,42,4408,425,-12.853617291935855,-0.14115086569912383,-13.529145507284436,12.129449034060075,-0.9040303784639071,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_0.0102_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-13.529_not_above_10.000
2921,az69_xsmom_1h_avaxusdt_lb24_top0p1_hold12_lev2_e9c59d12,cross_sectional_momentum_rank,AVAXUSDT,crypto_core,1h,long_short,24,0.1,0.45,12,2,2,0.1,0.2,-0.007297342984531108,-0.03577174064336297,0.10519032213703183,0.05558808722062469,0.022971706493412097,-2.906726689759826,584,59,5993,556,0.0,0.028474397658831863,-0.6247725157988961,-30.315034443527942,-0.9042240386653038,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0358_below_0.02;train_return_not_positive;train_return_per_turnover_proxy_bps_-0.625_not_above_10.000;validation_return_per_turnover_proxy_bps_-30.315_not_above_10.000
2922,az69_voladj_1h_adausdt_lb12_th0p75_hold12_lev1_791dc498,volatility_adjusted_trend_persistence,ADAUSDT,crypto_core,1h,long_short,12,0.75,0.2,12,2,1,0.1,0.1,-0.02702187340450246,-0.037997815448650774,0.14773454427121635,0.05701435301236535,-0.20234651094007167,-4.454256151503029,1126,143,8485,1026,0.0,0.010975942044148312,-2.3998111371671813,-26.571898915140398,-0.9042784062340414,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0380_below_0.02;train_return_not_positive;train_return_per_turnover_proxy_bps_-2.400_not_above_10.000;validation_return_per_turnover_proxy_bps_-26.572_not_above_10.000
