rank,model_id,family,symbol,timeframe,side,lookback_bars,entry_threshold,exit_threshold,min_hold_bars,cooldown_bars,vol_filter_mode,vol_quantile_max,adx_threshold,trend_strength_threshold,leverage,allocation_fraction,notional_fraction,train_return,validation_return,locked_oos_return,train_mdd,validation_mdd,locked_oos_mdd,train_sharpe,validation_sharpe,locked_oos_sharpe,train_trade_event_count,validation_trade_event_count,locked_oos_trade_event_count,train_exposure_bar_count,validation_exposure_bar_count,locked_oos_exposure_bar_count,train_validation_return_ratio,train_minus_validation_return,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,locked_oos_return_per_turnover_proxy_bps,train_dominant_sample_gate_pass,execution_efficiency_proxy_gate_pass,primary_10bps_promotion_gate_pass,paper_candidate_gate_pass,decision,ready_for_paper,ready_for_real,real_money_execution,replay_live_notional_parity,locked_oos_liquidation_count,locked_oos_account_wipeout_count,rejection_reasons
6837,debrepair_debounced_efficiency_repair_2h_solusdt_long_short_lb12_e0p04_x-0p005_hold18_cool0_none_4p0x_0p1_283c0090,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,2h,long_short,12,0.04,-0.005,18,0,none,,0.0,0.0,4.0,0.1,0.4,0.06324247062831079,0.048367168123734094,0.014837232969980185,0.2196368459427297,0.08199295749898872,0.048205916032301954,0.3555933264220612,0.942135020815776,0.8029809826741341,246,53,20,2998,663,268,1.3075495854237802,0.014875302504576693,6.427080348405568,22.814701945157587,18.546541212475233,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_6.427_not_above_10.000
7011,debrepair_debounced_efficiency_repair_2h_solusdt_long_short_lb12_e0p04_x-0p005_hold18_cool0_none_3p0x_0p1_cee8426d,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,2h,long_short,12,0.04,-0.005,18,0,none,,0.0,0.0,3.0,0.1,0.30000000000000004,0.055503465040265265,0.03734966497121639,0.011414723451592224,0.16666692772993996,0.062058147981601475,0.03632217692188988,0.3555933264220607,0.9421350208157759,0.8029809826741341,246,53,20,2998,663,268,1.4860498771016861,0.018153800069048875,7.520794720903152,23.49035532780905,19.024539085987037,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_7.521_not_above_10.000
7012,debrepair_debounced_efficiency_repair_2h_solusdt_long_short_lb12_e0p04_x-0p005_hold18_cool0_none_2p0x_0p15_f7af000f,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,2h,long_short,12,0.04,-0.005,18,0,none,,0.0,0.0,2.0,0.15,0.3,0.05550346504026349,0.03734966497121639,0.011414723451592224,0.16666692772994018,0.0620581479816017,0.03632217692188988,0.355593326422061,0.9421350208157762,0.8029809826741341,246,53,20,2998,663,268,1.4860498771016386,0.0181538000690471,7.520794720902911,23.490355327809052,19.02453908598704,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_7.521_not_above_10.000
7023,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p02_x0p005_hold12_cool12_adx20_2p0x_0p15_f2f0f66a,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.02,0.005,12,12,adx20,,20.0,0.0,2.0,0.15,0.3,0.07277576187484991,0.03574109120372704,0.0020078772202321016,0.09725053760510882,0.05179854615676949,0.023372489303929767,0.5197634902196735,1.1379314949085688,0.2867586644332674,350,88,32,2733,643,231,2.0361930602516396,0.03703467067112287,6.931024940461897,13.538292122623877,2.091538771075106,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_6.931_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_2.092_not_above_10.000
7024,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p02_x0p005_hold12_cool12_adx20_3p0x_0p1_3324bdd2,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.02,0.005,12,12,adx20,,20.0,0.0,3.0,0.1,0.30000000000000004,0.07277576187484902,0.03574109120372704,0.0020078772202325457,0.09725053760510893,0.05179854615676949,0.023372489303929767,0.5197634902196736,1.1379314949085693,0.28675866443326803,350,88,32,2733,643,231,2.0361930602516147,0.03703467067112198,6.9310249404618105,13.538292122623874,2.091538771075568,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_6.931_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_2.092_not_above_10.000
7111,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p02_x0p005_hold18_cool6_none_3p0x_0p15_b4bb9de1,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.02,0.005,18,6,none,,0.0,0.0,3.0,0.15,0.44999999999999996,0.08268151190648743,0.05270987147871109,0.030343309046461986,0.21613268621849646,0.0927670481972479,0.03238500178523829,0.4303127894960888,1.0243891156574625,2.1784087862653942,342,92,30,3711,924,301,1.5686153198055421,0.029971640427776336,5.372417927647007,12.731853014181423,22.476525219601474,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_5.372_not_above_10.000
7214,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p02_x0p005_hold18_cool6_none_4p0x_0p1_88d8208f,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.02,0.005,18,6,none,,0.0,0.0,4.0,0.1,0.4,0.07699426149241595,0.04738744138377449,0.027005634812464763,0.19412236438696095,0.08268503511246383,0.028812297187071234,0.43031278949608864,1.0243891156574627,2.178408786265394,342,92,30,3711,924,301,1.6247819937959105,0.029606820108641463,5.628235489211692,12.87702211515611,22.50469567705397,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_5.628_not_above_10.000
7437,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p025_x0p0_hold12_cool12_none_3p0x_0p15_28c8a48b,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.025,0.0,12,12,none,,0.0,0.0,3.0,0.15,0.44999999999999996,0.18772181292760926,0.030986918257731144,0.010942634238584992,0.16519790323375572,0.06504741567887773,0.019712763933902644,0.8823768160228316,0.7246508636395137,1.0028654212175645,314,74,28,2634,627,226,6.058098819839021,0.1567348946698781,13.285337079094782,9.305380858177521,8.684630348083328,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_return_per_turnover_proxy_bps_9.305_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_8.685_not_above_10.000
7449,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p02_x0p005_hold18_cool6_none_2p0x_0p15_a724eb45,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.02,0.005,18,6,none,,0.0,0.0,2.0,0.15,0.3,0.0628657959774479,0.03632673529860253,0.020304038212809905,0.1486356757967735,0.0623487209083784,0.02164752961866201,0.43031278949608825,1.0243891156574625,2.178408786265394,342,92,30,3711,924,301,1.7305655314383925,0.026539060678845372,6.127270563104084,13.1618606154357,22.56004245867767,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_6.127_not_above_10.000
7450,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p02_x0p005_hold18_cool6_none_3p0x_0p1_db9e7979,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.02,0.005,18,6,none,,0.0,0.0,3.0,0.1,0.30000000000000004,0.06286579597744768,0.03632673529860253,0.02030403821281035,0.14863567579677361,0.0623487209083784,0.02164752961866201,0.4303127894960885,1.0243891156574614,2.1784087862653942,342,92,30,3711,924,301,1.7305655314383865,0.02653906067884515,6.127270563104062,13.161860615435696,22.56004245867816,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_6.127_not_above_10.000
7454,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p025_x0p0_hold12_cool12_none_4p0x_0p1_a65ddba8,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.025,0.0,12,12,none,,0.0,0.0,4.0,0.1,0.4,0.16809220074701892,0.027987308607123174,0.009771222709515692,0.14796524470061267,0.05794436498522859,0.0175247636667637,0.8823768160228316,0.7246508636395129,1.002865421217564,314,74,28,2634,627,226,6.006015194481296,0.14010489213989574,13.383137002151186,9.455171826730801,8.72430599063901,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_return_per_turnover_proxy_bps_9.455_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_8.724_not_above_10.000
7494,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p025_x0p0_hold12_cool12_none_2p0x_0p15_ee04a8e8,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.025,0.0,12,12,none,,0.0,0.0,2.0,0.15,0.3,0.12772917563243102,0.02164869160710925,0.007394853102195897,0.1126718966558995,0.043644634625937595,0.013146931206907686,0.8823768160228316,0.7246508636395126,1.002865421217564,314,74,28,2634,627,226,5.9000875411096825,0.10608048402532178,13.559360470534077,9.751662886085247,8.803396550233211,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_return_per_turnover_proxy_bps_9.752_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_8.803_not_above_10.000
7495,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p025_x0p0_hold12_cool12_none_3p0x_0p1_4b165f1f,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.025,0.0,12,12,none,,0.0,0.0,3.0,0.1,0.30000000000000004,0.1277291756324308,0.02164869160710925,0.0073948531021961195,0.11267189665589972,0.043644634625937595,0.013146931206907686,0.8823768160228317,0.7246508636395133,1.0028654212175645,314,74,28,2634,627,226,5.900087541109672,0.10608048402532155,13.559360470534052,9.751662886085246,8.803396550233474,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_return_per_turnover_proxy_bps_9.752_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_8.803_not_above_10.000
7616,debrepair_debounced_efficiency_repair_1h_ethusdt_long_short_lb6_e0p025_x0p0_hold12_cool12_adx20_3p0x_0p15_ee0426ab,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,long_short,6,0.025,0.0,12,12,adx20,,20.0,0.0,3.0,0.15,0.44999999999999996,0.18436450417940975,0.03207204943716779,0.00226451327332855,0.13496723135603506,0.06616620484228364,0.028296115912641695,0.9394107253955434,0.7779970734864436,0.22536718808254888,374,89,28,2682,608,187,5.748447867062485,0.15229245474224196,10.95451599402316,8.008002356346516,1.7972327566099606,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_return_per_turnover_proxy_bps_8.008_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_1.797_not_above_10.000
7633,debrepair_debounced_efficiency_repair_1h_ethusdt_long_short_lb6_e0p025_x0p0_hold12_cool0_adx20_3p0x_0p15_6d46229c,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,long_short,6,0.025,0.0,12,0,adx20,,20.0,0.0,3.0,0.15,0.44999999999999996,0.27655079072103383,0.030355374801251278,0.00239953440081786,0.1840438017611451,0.04917525201794937,0.029744062510913438,1.1537014455255314,0.6819620462803535,0.22781274772461768,466,113,34,3373,778,229,9.110439008963715,0.24619541591978256,13.18792516552379,5.969591897984519,1.568323137789451,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_return_per_turnover_proxy_bps_5.970_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_1.568_not_above_10.000
7652,debrepair_debounced_efficiency_repair_1h_ethusdt_long_short_lb6_e0p025_x0p0_hold12_cool12_adx20_4p0x_0p1_f48431fb,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,long_short,6,0.025,0.0,12,12,adx20,,20.0,0.0,4.0,0.1,0.4,0.1646268683884844,0.02889834537940228,0.0020777346062281765,0.1207773442532003,0.05889289433503453,0.025152517955089437,0.9394107253955436,0.7779970734864446,0.22536718808254824,374,89,28,2682,608,187,5.696757590343723,0.1357285230090821,11.004469812064466,8.117512747023111,1.8551201841323002,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_return_per_turnover_proxy_bps_8.118_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_1.855_not_above_10.000
7698,debrepair_debounced_efficiency_repair_1h_ethusdt_long_short_lb6_e0p025_x0p0_hold12_cool0_adx20_4p0x_0p1_bac0f311,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,long_short,6,0.025,0.0,12,0,adx20,,20.0,0.0,4.0,0.1,0.4,0.24576939480208426,0.027492685680745588,0.002206419335134324,0.16451586292042386,0.043782519366391215,0.026464032649408553,1.153701445525531,0.681962046280354,0.22781274772461663,466,113,34,3373,778,229,8.939446573391994,0.21827670912133867,13.185053369210529,6.082452584235749,1.622367158187003,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_return_per_turnover_proxy_bps_6.082_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_1.622_not_above_10.000
7740,debrepair_debounced_efficiency_repair_1h_ethusdt_long_short_lb6_e0p025_x0p0_hold12_cool12_adx20_2p0x_0p15_e814791d,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,long_short,6,0.025,0.0,12,12,adx20,,20.0,0.0,2.0,0.15,0.3,0.12445301503448292,0.022252155824179498,0.0016555168072041049,0.09180537307509162,0.04428523959483577,0.018864657110533756,0.9394107253955434,0.7779970734864443,0.2253671880825486,374,89,28,2682,608,187,5.592852037250726,0.10220085921030342,11.092069076157122,8.334140758119663,1.9708533419096486,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_return_per_turnover_proxy_bps_8.334_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_1.971_not_above_10.000
7741,debrepair_debounced_efficiency_repair_1h_ethusdt_long_short_lb6_e0p025_x0p0_hold12_cool12_adx20_3p0x_0p1_eba5de80,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,long_short,6,0.025,0.0,12,12,adx20,,20.0,0.0,3.0,0.1,0.30000000000000004,0.12445301503448314,0.022252155824179498,0.0016555168072041049,0.09180537307509162,0.04428523959483577,0.018864657110533756,0.9394107253955433,0.777997073486444,0.22536718808254885,374,89,28,2682,608,187,5.592852037250736,0.10220085921030364,11.09206907615714,8.334140758119661,1.9708533419096481,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_return_per_turnover_proxy_bps_8.334_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_1.971_not_above_10.000
7749,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p02_x0p005_hold18_cool6_adx20_2p0x_0p15_54b8ec4e,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.02,0.005,18,6,adx20,,20.0,0.0,2.0,0.15,0.3,0.11434352472284859,0.026484722452523757,0.016125555179662632,0.13178327995903616,0.0634751657754451,0.020010852664985257,0.7053241313333874,0.7688482829287322,1.8246205117999612,330,90,30,3510,925,301,4.317338983930061,0.08785880227032483,11.549850982105918,9.809156463897686,17.91728353295848,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_return_per_turnover_proxy_bps_9.809_not_above_10.000
7750,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p02_x0p005_hold18_cool6_adx20_3p0x_0p1_e428730f,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.02,0.005,18,6,adx20,,20.0,0.0,3.0,0.1,0.30000000000000004,0.11434352472284859,0.026484722452523757,0.016125555179662854,0.13178327995903638,0.0634751657754451,0.020010852664985257,0.7053241313333877,0.7688482829287319,1.8246205117999612,330,90,30,3510,925,301,4.317338983930061,0.08785880227032483,11.549850982105916,9.809156463897686,17.917283532958724,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_return_per_turnover_proxy_bps_9.809_not_above_10.000
7775,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p02_x0p005_hold18_cool6_adx20_4p0x_0p1_44bf3ce9,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.02,0.005,18,6,adx20,,20.0,0.0,4.0,0.1,0.4,0.14742389307680748,0.03413690496867683,0.02141597952280172,0.17250475190156112,0.0841513265687055,0.026648798858665557,0.7053241313333876,0.7688482829287328,1.8246205117999614,330,90,30,3510,925,301,4.318607478096798,0.11328698810813065,11.168476748242991,9.48247360241023,17.846649602334768,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_return_per_turnover_proxy_bps_9.482_not_above_10.000
7808,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p02_x0p005_hold18_cool6_adx20_3p0x_0p15_9fc52e3b,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.02,0.005,18,6,adx20,,20.0,0.0,3.0,0.15,0.44999999999999996,0.16283805631298964,0.037734151170609964,0.024044766982457055,0.19228489283259476,0.09439679637406562,0.029961565252733746,0.7053241313333879,0.7688482829287324,1.8246205117999614,330,90,30,3510,925,301,4.315402659430153,0.12510390514237968,10.965525677642402,9.317074363113573,17.810938505523747,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_return_per_turnover_proxy_bps_9.317_not_above_10.000
7821,debrepair_debounced_efficiency_repair_1h_ethusdt_long_short_lb6_e0p025_x0p0_hold12_cool0_adx20_2p0x_0p15_d6e7ba66,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,long_short,6,0.025,0.0,12,0,adx20,,20.0,0.0,2.0,0.15,0.3,0.18400311891740895,0.021377147897900572,0.001765021386052279,0.12473715729288903,0.03294342626702729,0.01988529713019882,1.153701445525531,0.6819620462803536,0.22781274772461688,466,113,34,3373,778,229,8.607468114840508,0.16262597101950838,13.161882612117951,6.305943332714034,1.730413123580666,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_return_per_turnover_proxy_bps_6.306_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_1.730_not_above_10.000
7822,debrepair_debounced_efficiency_repair_1h_ethusdt_long_short_lb6_e0p025_x0p0_hold12_cool0_adx20_3p0x_0p1_5b37dedc,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,long_short,6,0.025,0.0,12,0,adx20,,20.0,0.0,3.0,0.1,0.30000000000000004,0.1840031189174105,0.021377147897900572,0.001765021386052279,0.12473715729288837,0.03294342626702729,0.01988529713019882,1.153701445525531,0.6819620462803538,0.22781274772461713,466,113,34,3373,778,229,8.60746811484058,0.16262597101950993,13.161882612118061,6.305943332714032,1.7304131235806655,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_return_per_turnover_proxy_bps_6.306_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_1.730_not_above_10.000
7886,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p02_x0p005_hold18_cool12_none_3p0x_0p1_3c4007ee,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,6,0.02,0.005,18,12,none,,0.0,0.0,3.0,0.1,0.30000000000000004,0.13047159720684487,0.024086038622170847,0.007148476420238081,0.13243498945541987,0.07333297792599713,0.01371111912185441,0.9741248977704793,0.8194821241724835,0.9620807921194406,282,70,26,2684,668,250,5.416897284501888,0.10638555858467402,15.422174610738164,11.469542201033734,9.164713359279592,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_9.165_not_above_10.000
7888,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p02_x0p005_hold18_cool12_none_2p0x_0p15_74505297,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,6,0.02,0.005,18,12,none,,0.0,0.0,2.0,0.15,0.3,0.1304715972068451,0.024086038622170625,0.007148476420238081,0.13243498945541998,0.07333297792599691,0.01371111912185441,0.9741248977704793,0.8194821241724833,0.9620807921194408,282,70,26,2684,668,250,5.416897284501948,0.10638555858467447,15.42217461073819,11.469542201033631,9.164713359279592,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_9.165_not_above_10.000
7966,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p025_x0p0_hold36_cool6_low_vol_q65_2p0x_0p15_0825e85f,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.025,0.0,36,6,low_vol_q65,0.65,0.0,0.0,2.0,0.15,0.3,0.05200063225726126,0.031080608161653922,0.008836687741006433,0.10191974590572106,0.08329211336938169,0.046754490909748925,0.38160506740263483,0.9321917353667571,0.8709865860040495,202,46,20,3815,853,371,1.6730892776228772,0.020920024095607337,8.580962418689978,22.522179827285456,14.727812901677387,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_8.581_not_above_10.000
7967,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p025_x0p0_hold36_cool6_low_vol_q65_3p0x_0p1_deff1831,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.025,0.0,36,6,low_vol_q65,0.65,0.0,0.0,3.0,0.1,0.30000000000000004,0.052000632257260815,0.031080608161653922,0.008836687741006655,0.10191974590572106,0.08329211336938169,0.046754490909748925,0.381605067402635,0.9321917353667575,0.8709865860040499,202,46,20,3815,853,371,1.6730892776228627,0.020920024095606893,8.580962418689902,22.52217982728545,14.727812901677757,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_8.581_not_above_10.000
