rank,model_id,family,symbol,timeframe,side,lookback_bars,entry_threshold,exit_threshold,min_hold_bars,cooldown_bars,vol_filter_mode,vol_quantile_max,adx_threshold,trend_strength_threshold,leverage,allocation_fraction,notional_fraction,train_return,validation_return,locked_oos_return,train_mdd,validation_mdd,locked_oos_mdd,train_sharpe,validation_sharpe,locked_oos_sharpe,train_trade_event_count,validation_trade_event_count,locked_oos_trade_event_count,train_exposure_bar_count,validation_exposure_bar_count,locked_oos_exposure_bar_count,train_validation_return_ratio,train_minus_validation_return,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,locked_oos_return_per_turnover_proxy_bps,train_dominant_sample_gate_pass,execution_efficiency_proxy_gate_pass,primary_10bps_promotion_gate_pass,paper_candidate_gate_pass,decision,ready_for_paper,ready_for_real,real_money_execution,replay_live_notional_parity,locked_oos_liquidation_count,locked_oos_account_wipeout_count,rejection_reasons
7962,debrepair_debounced_efficiency_repair_4h_ethusdt_long_short_lb6_e0p03_x-0p005_hold48_cool6_low_vol_q65_3p0x_0p1_04adb2b6,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,4h,long_short,6,0.03,-0.005,48,6,low_vol_q65,0.65,0.0,0.0,3.0,0.1,0.30000000000000004,0.07289354855138819,0.015237785098256795,0.028993206331542565,0.17795878190256542,0.09968125921948989,0.031098612649350654,0.46182651423414894,0.4366079197884168,1.88773510249463,63,17,9,1561,417,200,4.783736486723862,0.05765576345313139,38.56801510655459,29.87800999658195,107.38224567237985,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_63_below_80;validation_trade_event_count_17_below_30;locked_oos_trade_event_count_9_below_20;validation_return_0.0152_below_0.02
7966,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p025_x0p0_hold36_cool6_low_vol_q65_2p0x_0p15_0825e85f,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.025,0.0,36,6,low_vol_q65,0.65,0.0,0.0,2.0,0.15,0.3,0.05200063225726126,0.031080608161653922,0.008836687741006433,0.10191974590572106,0.08329211336938169,0.046754490909748925,0.38160506740263483,0.9321917353667571,0.8709865860040495,202,46,20,3815,853,371,1.6730892776228772,0.020920024095607337,8.580962418689978,22.522179827285456,14.727812901677387,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_8.581_not_above_10.000
7967,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p025_x0p0_hold36_cool6_low_vol_q65_3p0x_0p1_deff1831,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.025,0.0,36,6,low_vol_q65,0.65,0.0,0.0,3.0,0.1,0.30000000000000004,0.052000632257260815,0.031080608161653922,0.008836687741006655,0.10191974590572106,0.08329211336938169,0.046754490909748925,0.381605067402635,0.9321917353667575,0.8709865860040499,202,46,20,3815,853,371,1.6730892776228627,0.020920024095606893,8.580962418689902,22.52217982728545,14.727812901677757,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_8.581_not_above_10.000
7971,debrepair_debounced_efficiency_repair_4h_solusdt_short_only_lb12_e0p02_x0p005_hold36_cool0_adx20_2p0x_0p15_1467ed16,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,short_only,12,0.02,0.005,36,0,adx20,,20.0,0.0,2.0,0.15,0.3,0.034186010136388445,0.062363876606761126,0.011343018795593407,0.22909364561283485,0.09638908801532875,0.0361829450704243,0.26604778454313965,1.3718008961434205,0.8665877056352617,78,21,9,1567,413,172,0.5481700624858558,-0.02817786647037268,14.609406041191644,98.99028032819227,42.01118072442003,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_78_below_80;validation_trade_event_count_21_below_30;locked_oos_trade_event_count_9_below_20;train_return_0.0342_below_validation_return_0.0624;train_validation_return_ratio_0.5482_below_1.00
7972,debrepair_debounced_efficiency_repair_4h_solusdt_short_only_lb12_e0p02_x0p005_hold36_cool0_adx20_3p0x_0p1_5521258d,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,short_only,12,0.02,0.005,36,0,adx20,,20.0,0.0,3.0,0.1,0.30000000000000004,0.03418601013638822,0.06236387660676068,0.011343018795593407,0.22909364561283518,0.09638908801532897,0.0361829450704243,0.2660477845431398,1.3718008961434207,0.8665877056352612,78,21,9,1567,413,172,0.5481700624858561,-0.02817786647037246,14.609406041191546,98.99028032819156,42.01118072442002,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_78_below_80;validation_trade_event_count_21_below_30;locked_oos_trade_event_count_9_below_20;train_return_0.0342_below_validation_return_0.0624;train_validation_return_ratio_0.5482_below_1.00
7991,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb6_e0p03_x-0p005_hold12_cool0_none_2p0x_0p15_d477ab97,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,6,0.03,-0.005,12,0,none,,0.0,0.0,2.0,0.15,0.3,0.19896272239780188,0.02420277790152703,0.005596967665409069,0.10311885180557245,0.08823312146211948,0.00846110206167594,1.3185872162847234,0.8401267087663824,1.0841485037349343,252,60,10,2076,458,93,8.220656455524004,0.17475994449627485,26.31782042298967,13.445987723070571,18.656558884696896,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_10_below_20
7992,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb6_e0p03_x-0p005_hold12_cool0_none_3p0x_0p1_c4ebfc52,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,6,0.03,-0.005,12,0,none,,0.0,0.0,3.0,0.1,0.30000000000000004,0.19896272239780188,0.024202777901526806,0.0055969676654092915,0.10311885180557279,0.0882331214621197,0.00846110206167594,1.318587216284723,0.8401267087663824,1.0841485037349343,252,60,10,2076,458,93,8.22065645552408,0.17475994449627508,26.317820422989662,13.445987723070445,18.656558884697635,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_10_below_20
8024,debrepair_debounced_efficiency_repair_4h_solusdt_short_only_lb12_e0p025_x0p0_hold24_cool0_trend_strength2_3p0x_0p15_df77e7dc,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,short_only,12,0.025,0.0,24,0,trend_strength2,,0.0,2.0,3.0,0.15,0.44999999999999996,0.042073338100741875,0.030096284015104446,0.006364849981857157,0.19730471199313304,0.1206676989604859,0.01591665162832856,0.29340970230581487,0.7487994308906092,0.7806203528747335,60,14,5,721,170,54,1.3979579033619731,0.011977054085637429,15.582717815089586,47.77187938905469,28.28822214158736,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_60_below_80;validation_trade_event_count_14_below_30;locked_oos_trade_event_count_5_below_20;validation_mdd_0.1207_above_0.12
8033,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p02_x0p005_hold18_cool12_none_4p0x_0p1_f93f1a2e,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,6,0.02,0.005,18,12,none,,0.0,0.0,4.0,0.1,0.4,0.17289757577896392,0.03131647839093943,0.009439976057864286,0.17331224311370674,0.09689329973094496,0.018263053933715745,0.9741248977704794,0.8194821241724839,0.9620807921194398,282,70,26,2684,668,250,5.520977602289634,0.1415810973880245,15.327799271184743,11.184456568192653,9.076900055638736,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_9.077_not_above_10.000
8034,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p02_x0p005_hold18_cool12_adx20_4p0x_0p1_7117e59a,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,6,0.02,0.005,18,12,adx20,,20.0,0.0,4.0,0.1,0.4,0.21012903766465474,0.03131647839093943,0.01041967999647686,0.1563013983599949,0.09689329973094496,0.018263053933715745,1.1497199730374148,0.8194821241724839,1.0566160046072188,282,70,26,2673,668,250,6.70985527304532,0.1788125592737153,18.628460785873646,11.184456568192653,10.018923073535442,True,True,True,True,paper_testnet_candidate_after_fill_preflight,True,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,
8045,debrepair_debounced_efficiency_repair_4h_solusdt_short_only_lb12_e0p02_x0p005_hold24_cool0_none_3p0x_0p15_d385e7a5,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,short_only,12,0.02,0.005,24,0,none,,0.0,0.0,3.0,0.15,0.44999999999999996,0.2574551603234574,0.0261405992971393,0.015461763344420065,0.18255152424774812,0.1311849216117288,0.05260065720423712,0.9018673640386433,0.5212786115014875,0.8708229930759886,103,29,11,1404,357,151,9.848862200784817,0.2313145610263181,55.54588140743418,20.03111057252054,31.235885544282965,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_29_below_30;locked_oos_trade_event_count_11_below_20;validation_mdd_0.1312_above_0.12
8055,debrepair_debounced_efficiency_repair_2h_ethusdt_short_only_lb6_e0p025_x0p0_hold36_cool12_low_vol_q55_adx15_2p0x_0p15_c176b2c1,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,short_only,6,0.025,0.0,36,12,low_vol_q55_adx15,0.55,15.0,0.0,2.0,0.15,0.3,0.03913130284530486,0.0902945934554007,0.008232532289294436,0.14335484940103382,0.08609403826479822,0.02037806383932872,0.3387143504745014,2.322943794547492,0.9525831533702277,94,24,9,1711,447,173,0.4333737087440681,-0.051163290610095835,13.876348526703852,125.40915757694542,30.49086033072014,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_24_below_30;locked_oos_trade_event_count_9_below_20;train_return_0.0391_below_validation_return_0.0903;train_validation_return_ratio_0.4334_below_1.00
8056,debrepair_debounced_efficiency_repair_2h_ethusdt_short_only_lb6_e0p025_x0p0_hold36_cool12_low_vol_q55_adx15_3p0x_0p1_204b2eeb,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,short_only,6,0.025,0.0,36,12,low_vol_q55_adx15,0.55,15.0,0.0,3.0,0.1,0.30000000000000004,0.03913130284530464,0.0902945934554007,0.008232532289294658,0.14335484940103382,0.08609403826479822,0.02037806383932872,0.3387143504745015,2.322943794547492,0.9525831533702283,94,24,9,1711,447,173,0.43337370874406567,-0.05116329061009606,13.876348526703772,125.40915757694539,30.490860330720956,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_24_below_30;locked_oos_trade_event_count_9_below_20;train_return_0.0391_below_validation_return_0.0903;train_validation_return_ratio_0.4334_below_1.00
8066,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p025_x0p0_hold36_cool12_low_vol_q65_3p0x_0p1_3416aff6,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,6,0.025,0.0,36,12,low_vol_q65,0.65,0.0,0.0,3.0,0.1,0.30000000000000004,0.03268549931704423,0.02491284392221149,0.01170495089904855,0.1319779786659323,0.07972761016941399,0.014261225886106899,0.31470019603173377,0.9175771030026564,1.952991605633877,106,34,12,1965,631,227,1.3119939023863465,0.007772655394832739,10.278458904730888,24.42435678648185,32.513752497357075,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_12_below_20
8067,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p025_x0p0_hold36_cool12_low_vol_q65_2p0x_0p15_472fbd1c,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,6,0.025,0.0,36,12,low_vol_q65,0.65,0.0,0.0,2.0,0.15,0.3,0.03268549931704423,0.02491284392221127,0.01170495089904855,0.1319779786659322,0.07972761016941377,0.014261225886106899,0.31470019603173366,0.9175771030026559,1.9529916056338772,106,34,12,1965,631,227,1.3119939023863583,0.007772655394832961,10.278458904730892,24.42435678648164,32.51375249735708,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_12_below_20
8094,debrepair_debounced_efficiency_repair_4h_solusdt_short_only_lb12_e0p03_x-0p005_hold24_cool0_low_vol_q55_adx15_4p0x_0p1_bf996b0c,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,short_only,12,0.03,-0.005,24,0,low_vol_q55_adx15,0.55,15.0,0.0,4.0,0.1,0.4,0.05043393102204363,0.11431569749589254,0.016531606094805085,0.15051747834716322,0.11152421501498044,0.0232653344812761,0.32909707452973097,2.221210244231091,1.471532490009496,84,24,7,1059,305,91,0.4411811512050282,-0.06388176647384891,15.010098518465366,119.07885155822139,59.041450338589584,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_24_below_30;locked_oos_trade_event_count_7_below_20;train_return_0.0504_below_validation_return_0.1143;train_validation_return_ratio_0.4412_below_1.00
8097,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p025_x0p0_hold36_cool6_low_vol_q65_4p0x_0p1_4f64c9e1,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.025,0.0,36,6,low_vol_q65,0.65,0.0,0.0,4.0,0.1,0.4,0.06297084583535306,0.04046552949813487,0.011600950220941098,0.1340977024813229,0.10978895442063896,0.06194680268950237,0.3816050674026353,0.932191735366757,0.8709865860040499,202,46,20,3815,853,371,1.5561601841452615,0.022505316337218195,7.7934215142763685,21.992135596812425,14.501187776176373,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_7.793_not_above_10.000
8104,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb6_e0p03_x-0p005_hold12_cool0_adx20_4p0x_0p1_992370a7,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,6,0.03,-0.005,12,0,adx20,,20.0,0.0,4.0,0.1,0.4,0.2040220184997339,0.0326590227099941,0.007003463207428506,0.1352711807914606,0.11618430360311283,0.011275628262243043,1.0571414757544064,0.867102116056221,1.0783030013655683,256,60,10,2058,455,86,6.247033792511507,0.1713629957897398,19.924025244114638,13.607926129164207,17.508658018571268,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_10_below_20
8114,debrepair_debounced_efficiency_repair_2h_solusdt_short_only_lb12_e0p025_x0p0_hold36_cool6_none_4p0x_0p1_5503bb5c,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,2h,short_only,12,0.025,0.0,36,6,none,,0.0,0.0,4.0,0.1,0.4,0.21106106415465375,0.03130152129324526,0.007315225510964085,0.24859696068095782,0.14703808593954104,0.05422936121341149,0.8537782973104173,0.6246483167150069,0.4651771961339748,121,37,14,2536,701,275,6.742837262679622,0.1797595428614085,43.607657883192914,21.14967654949004,13.06290269815015,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_14_below_20;validation_mdd_0.1470_above_0.12
8115,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p02_x0p005_hold18_cool12_none_3p0x_0p15_f94edfb3,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,6,0.02,0.005,18,12,none,,0.0,0.0,3.0,0.15,0.44999999999999996,0.1938042504600812,0.03477654274164621,0.010568431440747261,0.19318433077807762,0.10850932217483977,0.020535526442351903,0.9741248977704794,0.8194821241724839,0.9620807921194404,282,70,26,2684,668,250,5.572844083434244,0.159027707718435,15.272202557926022,11.040172298935307,9.03284738525407,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_9.033_not_above_10.000
8116,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p02_x0p005_hold18_cool12_adx20_3p0x_0p15_62702226,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,6,0.02,0.005,18,12,adx20,,20.0,0.0,3.0,0.15,0.44999999999999996,0.23653346289317057,0.03477654274164621,0.011671816437252236,0.1744790871964086,0.10850932217483977,0.020535526442351903,1.1497199730374148,0.8194821241724839,1.0566160046072195,282,70,26,2673,668,250,6.801523217830187,0.20175692015152435,18.639358778027624,11.040172298935307,9.97591148483097,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_9.976_not_above_10.000
8126,debrepair_debounced_efficiency_repair_4h_solusdt_long_short_lb12_e0p04_x-0p005_hold12_cool6_low_vol_q55_adx15_2p0x_0p15_13d84138,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,long_short,12,0.04,-0.005,12,6,low_vol_q55_adx15,0.55,15.0,0.0,2.0,0.15,0.3,0.05271829129330263,0.020895351791078376,0.008887376765545962,0.12214928615830267,0.07832242210647866,0.009310038689937294,0.40865461099755784,0.6218505601529475,1.3246449748447413,148,38,9,968,258,57,2.522967395830665,0.03182293950222426,11.873489030023114,18.329255957086296,32.91621024276283,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_9_below_20
8127,debrepair_debounced_efficiency_repair_4h_solusdt_long_short_lb12_e0p04_x-0p005_hold12_cool6_low_vol_q55_adx15_3p0x_0p1_4e666a21,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,long_short,12,0.04,-0.005,12,6,low_vol_q55_adx15,0.55,15.0,0.0,3.0,0.1,0.30000000000000004,0.05271829129330263,0.020895351791078376,0.008887376765546184,0.12214928615830267,0.07832242210647866,0.009310038689937072,0.40865461099755784,0.6218505601529485,1.3246449748447406,148,38,9,968,258,57,2.522967395830665,0.03182293950222426,11.873489030023112,18.329255957086293,32.91621024276365,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_9_below_20
8130,debrepair_debounced_efficiency_repair_2h_ethusdt_long_short_lb6_e0p04_x-0p005_hold18_cool12_low_vol_q65_2p0x_0p15_06696628,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,long_short,6,0.04,-0.005,18,12,low_vol_q65,0.65,0.0,0.0,2.0,0.15,0.3,0.04156803992071012,0.012446492738185544,0.010692725050488017,0.11308287555248264,0.062457430369170286,0.018790987997240105,0.4282748896219915,0.474962919631769,1.443329778496757,106,25,6,1010,251,51,3.339739217713948,0.029121547182524576,13.071710666889977,16.595323650914057,59.40402805826676,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_25_below_30;locked_oos_trade_event_count_6_below_20;validation_return_0.0124_below_0.02
8131,debrepair_debounced_efficiency_repair_2h_ethusdt_long_short_lb6_e0p04_x-0p005_hold18_cool12_low_vol_q65_3p0x_0p1_df177f2c,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,long_short,6,0.04,-0.005,18,12,low_vol_q65,0.65,0.0,0.0,3.0,0.1,0.30000000000000004,0.0415680399207099,0.012446492738184878,0.010692725050488017,0.11308287555248275,0.06245743036917051,0.018790987997240105,0.4282748896219914,0.47496291963176895,1.443329778496757,106,25,6,1010,251,51,3.3397392177141088,0.02912154718252502,13.071710666889903,16.59532365091317,59.404028058266746,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_25_below_30;locked_oos_trade_event_count_6_below_20;validation_return_0.0124_below_0.02
8140,debrepair_debounced_efficiency_repair_4h_solusdt_short_only_lb6_e0p03_x0p0_hold36_cool6_none_3p0x_0p1_28aa2045,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,short_only,6,0.03,0.0,36,6,none,,0.0,0.0,3.0,0.1,0.30000000000000004,0.03526482185725044,0.018400579546687945,0.00929807933329907,0.21149281482875493,0.09026423739117373,0.04088899300486759,0.27107242768484363,0.4864679210005814,0.6858001907389419,77,23,9,1531,400,171,1.9165060408979353,0.016864242310562494,15.26615664816036,26.667506589402812,34.437330864070624,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_77_below_80;validation_trade_event_count_23_below_30;locked_oos_trade_event_count_9_below_20;validation_return_0.0184_below_0.02
8141,debrepair_debounced_efficiency_repair_4h_solusdt_short_only_lb6_e0p03_x0p0_hold36_cool6_none_2p0x_0p15_be93d294,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,short_only,6,0.03,0.0,36,6,none,,0.0,0.0,2.0,0.15,0.3,0.03526482185725022,0.018400579546687945,0.00929807933329907,0.21149281482875493,0.09026423739117362,0.04088899300486759,0.2710724276848438,0.48646792100058184,0.6858001907389417,77,23,9,1531,400,171,1.9165060408979233,0.016864242310562272,15.266156648160269,26.66750658940282,34.43733086407063,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_77_below_80;validation_trade_event_count_23_below_30;locked_oos_trade_event_count_9_below_20;validation_return_0.0184_below_0.02
8159,debrepair_debounced_efficiency_repair_4h_solusdt_short_only_lb12_e0p03_x-0p005_hold12_cool6_low_vol_q65_3p0x_0p1_206ede2b,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,short_only,12,0.03,-0.005,12,6,low_vol_q65,0.65,0.0,0.0,3.0,0.1,0.30000000000000004,0.05422601630610302,0.023303761347372776,0.013678673573097822,0.17457928943101553,0.10682463781322316,0.011513005139724197,0.4241903041965625,0.7280531185388182,2.1186336761474394,114,28,7,788,200,54,2.326921199449048,0.030922254958730244,15.855560323421935,27.74257303258663,65.13654082427533,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_28_below_30;locked_oos_trade_event_count_7_below_20
