rank,model_id,family,symbol,timeframe,side,lookback_bars,threshold,leverage,allocation_fraction,notional_fraction,train_return,validation_return,locked_oos_return,train_mdd,validation_mdd,locked_oos_mdd,train_sharpe,validation_sharpe,locked_oos_sharpe,train_trade_event_count,validation_trade_event_count,locked_oos_trade_event_count,train_exposure_bar_count,validation_exposure_bar_count,locked_oos_exposure_bar_count,train_validation_return_ratio,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,locked_oos_return_per_turnover_proxy_bps,backtest_sample_gate_pass,execution_efficiency_proxy_gate_pass,paper_candidate_gate_pass,decision,ready_for_paper,ready_for_real,real_money_execution,locked_oos_liquidation_count,locked_oos_account_wipeout_count,rejection_reasons
109,htf_trend_1h_ethusdt_lb48_th0p04_5p0x_0p15_d1d87bae,htf_trend_persistence,ETHUSDT,1h,long_only,48,0.04,5.0,0.15,0.75,0.21840863056698723,0.03731858220671791,-0.09182262227101468,0.2078768580979382,0.06013000369669552,0.08471086059968058,1.0861631085449994,0.9348035826747982,-4.74237054017944,354,77,42,1257,300,88,5.8525436297971245,8.226313769001402,6.46209215700743,-29.150038816195135,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_8.226_not_above_10.000;validation_return_per_turnover_proxy_bps_6.462_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-29.150_not_above_10.000
110,htf_trend_6h_trxusdt_lb24_th0p005_3p0x_0p1_817299ba,htf_trend_persistence,TRXUSDT,6h,long_only,24,0.005,3.0,0.1,0.30000000000000004,-0.03892788114183843,0.04151117891078471,0.02101144012389833,0.058457722595237405,0.009204946766337319,0.007177113143632563,-0.5298105086191021,4.084028478926091,3.338633288534888,174,34,26,434,117,88,-0.9377686243385602,-7.457448494605062,40.69723422625951,26.937743748587597,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-0.9378_below_0.50;train_return_per_turnover_proxy_bps_-7.457_not_above_10.000
111,htf_funding_squeeze_4h_solusdt_lb12_5e-05_3p0x_0p1_a9cbdaf9,funding_squeeze_continuation,SOLUSDT,4h,long_only,12,5e-05,3.0,0.1,0.30000000000000004,-0.11349317531509961,0.056391168950676196,-0.012146497274944545,0.1343095741111796,0.03655020722732494,0.019252478539961815,-1.3353627036383577,2.8933584398074323,-2.05763888426418,224,60,16,331,93,17,-2.012605473994855,-16.88886537427077,31.3284271948201,-25.305202656134465,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_trade_event_count_16_below_20;train_return_not_positive;train_validation_return_ratio_-2.0126_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-16.889_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-25.305_not_above_10.000
112,htf_funding_squeeze_2h_solusdt_lb6_5e-05_4p0x_0p1_896bea76,funding_squeeze_continuation,SOLUSDT,2h,long_only,6,5e-05,4.0,0.1,0.4,-0.14001490036594622,0.06187746142646766,-0.017713901119054798,0.18670491606334316,0.0484880974142492,0.019552676872210295,-1.2253532216072087,2.009150714757264,-3.4452227434256426,528,149,24,657,189,28,-2.262777061924777,-6.629493388539119,10.382124400414037,-18.451980332348747,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-2.2628_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-6.629_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-18.452_not_above_10.000
113,htf_trend_6h_trxusdt_lb48_th0p04_5p0x_0p15_821b712b,htf_trend_persistence,TRXUSDT,6h,long_only,48,0.04,5.0,0.15,0.75,-0.06503442897465028,0.050107028343112425,-0.0203230797206142,0.1434209448503223,0.031976837346006204,0.031301897627084685,-0.4723065294163171,2.265267056638853,-2.0657233369514354,102,18,24,241,63,39,-1.2979103156810883,-8.50123254570592,37.11631729119439,-11.290599844785667,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,validation_trade_event_count_18_below_30;train_return_not_positive;train_validation_return_ratio_-1.2979_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-8.501_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-11.291_not_above_10.000
114,htf_trend_1h_ethusdt_lb12_th0p04_4p0x_0p1_a15b65d0,htf_trend_persistence,ETHUSDT,1h,long_only,12,0.04,4.0,0.1,0.4,0.06874384240196219,0.034308581449439046,-0.005649543472355578,0.07059924427390452,0.018127124458387045,0.00896760303160693,0.8774564879996806,1.9650162071685613,-1.9361318787117558,256,62,20,413,102,31,2.003692356189975,6.7132658595666195,13.834105423160905,-7.061929340444473,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_6.713_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-7.062_not_above_10.000
115,htf_trend_4h_ethusdt_lb12_th0p04_5p0x_0p1_82d82c45,htf_trend_persistence,ETHUSDT,4h,long_only,12,0.04,5.0,0.1,0.5,0.13856542593986543,0.035088361917415156,-0.05318344283139509,0.19198334576296106,0.03798448930151588,0.05592565271247585,0.9961675078826765,1.3104208426679762,-6.353105070485231,164,37,18,313,76,19,3.9490423139728343,16.898222675593345,18.966682117521707,-59.092714257105655,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_trade_event_count_18_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-59.093_not_above_10.000
116,htf_trend_4h_solusdt_lb12_th0p02_5p0x_0p1_6feed7cc,htf_trend_persistence,SOLUSDT,4h,long_only,12,0.02,5.0,0.1,0.5,-0.08130457520334633,0.058603519220692846,-0.05164218959796796,0.2445584527153507,0.05448046594867606,0.07127988218398695,-0.2634114588947066,1.6400829699755268,-3.74233723637105,290,53,36,563,131,64,-1.3873667705375237,-5.607212082989402,22.114535554978435,-28.69010533220442,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-1.3874_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-5.607_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-28.690_not_above_10.000
117,htf_trend_6h_trxusdt_lb24_th0p01_3p0x_0p1_aecc7e25,htf_trend_persistence,TRXUSDT,6h,long_only,24,0.01,3.0,0.1,0.30000000000000004,-0.035139897467523884,0.039237040062552575,0.02346575093893155,0.06211595031855077,0.009204946766336763,0.006312072690097259,-0.48578622019925355,3.915477559943262,3.797387203699312,164,32,30,406,107,75,-0.8955797229226024,-7.142255582830056,40.87191673182559,26.07305659881283,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-0.8956_below_0.50;train_return_per_turnover_proxy_bps_-7.142_not_above_10.000
118,htf_trend_4h_trxusdt_lb24_th0p01_4p0x_0p15_1d425862,htf_trend_persistence,TRXUSDT,4h,long_only,24,0.01,4.0,0.15,0.6,-0.103409212599186,0.048729502749702114,0.04866699541258135,0.16760185632524605,0.02193241314088412,0.011723786997482888,-0.7608795853087384,2.6400367573236343,4.71402043332681,224,56,30,543,139,95,-2.122106870869273,-7.694137842201339,14.502828199316104,27.037219673656306,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-2.1221_below_0.50;train_return_per_turnover_proxy_bps_-7.694_not_above_10.000
119,htf_trend_6h_trxusdt_lb48_th0p005_4p0x_0p1_922c5b8d,htf_trend_persistence,TRXUSDT,6h,long_only,48,0.005,4.0,0.1,0.4,-0.059910056648340815,0.045210272999418155,0.0014376687003221367,0.08446062493168405,0.022505965169560826,0.027125800323448468,-0.683963978338948,3.151586574316428,0.21070039334208052,177,24,30,464,107,121,-1.3251425544170423,-8.461872407957742,47.09403437439391,1.1980572502684472,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,validation_trade_event_count_24_below_30;train_return_not_positive;train_validation_return_ratio_-1.3251_below_0.50;train_return_per_turnover_proxy_bps_-8.462_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_1.198_not_above_10.000
120,htf_trend_2h_trxusdt_lb48_th0p005_4p0x_0p1_56b6a292,htf_trend_persistence,TRXUSDT,2h,long_only,48,0.005,4.0,0.1,0.4,-0.039684872745499034,0.04025922593195763,0.021215582436231895,0.08814098917633229,0.01394449948826626,0.01205586651007462,-0.4266749776014208,3.2577296083993867,2.6816438469758053,350,71,56,1237,311,237,-0.9857336256929202,-2.8346337675356454,14.175783778858321,9.471242159032094,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-0.9857_below_0.50;train_return_per_turnover_proxy_bps_-2.835_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_9.471_not_above_10.000
121,htf_trend_1h_ethusdt_lb48_th0p02_4p0x_0p15_1cf42a38,htf_trend_persistence,ETHUSDT,1h,long_only,48,0.02,4.0,0.15,0.6,0.04656940596346382,0.04447488964070456,-0.13768449350471423,0.2897361540038368,0.04830949635724624,0.14701164591317983,0.3340182356431391,1.1024921422911282,-6.916286108959786,540,99,80,2009,462,248,1.0470943568310127,1.4373273445513524,7.487355158367771,-28.6842694801488,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_1.437_not_above_10.000;validation_return_per_turnover_proxy_bps_7.487_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-28.684_not_above_10.000
122,htf_funding_squeeze_2h_solusdt_lb6_0p0_5p0x_0p1_60f6ba53,funding_squeeze_continuation,SOLUSDT,2h,long_only,6,0.0,5.0,0.1,0.5,-0.23861615483803267,0.07168385911708186,-0.02675678972119311,0.26285578646226393,0.058869788066776896,0.027669330840786377,-2.2771011434910546,2.0902355132874106,-5.365927968130659,362,121,18,406,140,24,-3.3287291975770845,-13.183212974476943,11.848571754889564,-29.729766356881232,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_trade_event_count_18_below_20;train_return_not_positive;train_validation_return_ratio_-3.3287_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-13.183_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-29.730_not_above_10.000
123,htf_funding_squeeze_4h_trxusdt_lb24_-2e-05_4p0x_0p1_52c01cbf,funding_squeeze_continuation,TRXUSDT,4h,long_only,24,-2e-05,4.0,0.1,0.4,0.004622539030264772,0.033846708634679645,0.011036777491023608,0.017668786532638037,0.006568546770604922,0.005839500722858548,0.20997535127883726,4.419847155270734,3.59095988272185,70,34,14,86,57,22,0.13657277817342856,1.6509067965231328,24.887285760793855,19.708531233970728,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_70_below_80;locked_oos_trade_event_count_14_below_20;train_validation_return_ratio_0.1366_below_0.50;train_return_per_turnover_proxy_bps_1.651_not_above_10.000
124,htf_trend_4h_solusdt_lb12_th0p01_5p0x_0p15_7015c836,htf_trend_persistence,SOLUSDT,4h,long_only,12,0.01,5.0,0.15,0.75,-0.3087345728418225,0.0838408453545374,-0.1623160105143533,0.47969599699907617,0.07883009735571611,0.19598504562617447,-0.8626165781204636,1.481981980594362,-6.180518889439397,334,63,46,663,155,94,-3.6823885963491665,-12.32473344677934,17.744094254928548,-47.04811898966762,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-3.6824_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-12.325_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-47.048_not_above_10.000
125,htf_donchian_4h_trxusdt_lb48_5p0x_0p15_538cd7bd,htf_donchian_breakout,TRXUSDT,4h,long_only,48,0.0,5.0,0.15,0.75,0.031719884514160634,0.030937813063349306,-0.002614025216896354,0.04315727347290299,0.0064315572168474056,0.008620209935778944,0.6287658474441234,3.2622236953888657,-0.9320740132575258,96,24,16,77,25,13,1.0252788213960027,4.405539515855644,17.187673924082947,-2.1783543474136287,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,validation_trade_event_count_24_below_30;locked_oos_trade_event_count_16_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_4.406_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-2.178_not_above_10.000
126,htf_trend_2h_trxusdt_lb48_th0p01_4p0x_0p15_fa788dd1,htf_trend_persistence,TRXUSDT,2h,long_only,48,0.01,4.0,0.15,0.6,-0.056241078950121426,0.04428057530953167,0.04446403771708196,0.10633919435504458,0.02462815370833149,0.011740368823144998,-0.3985818991568638,2.543495874577651,3.8828618101996235,326,74,38,1072,279,181,-1.2701072322792335,-2.875310784771034,9.973102547191818,19.50177092854472,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-1.2701_below_0.50;train_return_per_turnover_proxy_bps_-2.875_not_above_10.000;validation_return_per_turnover_proxy_bps_9.973_not_above_10.000
127,htf_donchian_4h_ethusdt_lb12_5p0x_0p1_86092885,htf_donchian_breakout,ETHUSDT,4h,long_only,12,0.0,5.0,0.1,0.5,0.09516798210161959,0.031157855438692872,-0.03360493188550262,0.05369672680923976,0.023217239137507062,0.041807561538045435,1.0757756821059727,1.6976360535066044,-3.712882705130775,184,36,28,130,30,19,3.054381656300927,10.344345880610826,17.309919688162708,-24.003522775359016,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-24.004_not_above_10.000
128,htf_trend_1h_ethusdt_lb12_th0p02_3p0x_0p1_8f1161c4,htf_trend_persistence,ETHUSDT,1h,long_only,12,0.02,3.0,0.1,0.30000000000000004,-0.034078594070295565,0.040738022788545214,0.0031790305281131914,0.11018037223541621,0.020005238310209617,0.01036660868908934,-0.3624555863250461,2.2485255680490517,0.5332714456394638,698,127,48,1213,243,86,-0.8365303894885601,-1.6274400224591958,10.69239443268903,2.2076600889674936,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-0.8365_below_0.50;train_return_per_turnover_proxy_bps_-1.627_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_2.208_not_above_10.000
129,htf_trend_6h_ethusdt_lb6_th0p005_4p0x_0p1_6368cc6d,htf_trend_persistence,ETHUSDT,6h,long_only,6,0.005,4.0,0.1,0.4,-0.017011540557123395,0.051002134699642765,-0.05860391529991693,0.2548506843374567,0.0556898793676317,0.06758897473646441,-0.03209182548669309,1.4734859865041647,-4.836981239075816,330,69,40,453,112,59,-0.3335456575946526,-1.288753072509348,18.47903431146477,-36.627447062448084,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-0.3335_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-1.289_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-36.627_not_above_10.000
130,htf_donchian_4h_trxusdt_lb72_5p0x_0p15_45291712,htf_donchian_breakout,TRXUSDT,4h,long_only,72,0.0,5.0,0.15,0.75,0.02378418357107881,0.030999231574013075,-0.007614158446146657,0.03408078989093821,0.0065462456348202025,0.01080565819426793,0.597661234372742,3.348562304038602,-4.195675927709436,62,20,16,58,22,11,0.767250746661001,5.1148781873287765,20.666154382675384,-6.3451320384555485,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_62_below_80;validation_trade_event_count_20_below_30;locked_oos_trade_event_count_16_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_5.115_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-6.345_not_above_10.000
131,htf_trend_1h_solusdt_lb48_th0p01_4p0x_0p1_f3096c4f,htf_trend_persistence,SOLUSDT,1h,long_only,48,0.01,4.0,0.1,0.4,-0.10660843640607598,0.05337692833630503,-0.08596334262610505,0.23261388520616721,0.041481959200400986,0.08576081845551242,-0.4968406934220535,1.6010681543754053,-5.590115578839291,662,123,96,2629,613,380,-1.997275596946721,-4.025998353703775,10.848969174045736,-22.386287142214854,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-1.9973_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-4.026_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-22.386_not_above_10.000
132,htf_trend_2h_ethusdt_lb6_th0p04_4p0x_0p1_02887282,htf_trend_persistence,ETHUSDT,2h,long_only,6,0.04,4.0,0.1,0.4,0.0024102109980803643,0.03794224871092666,-0.011230708550372115,0.05506657366370771,0.02315481251976559,0.011230708550372115,0.06938103237619646,1.9859291602895788,-6.3290141331584815,172,48,16,196,49,16,0.06352314583258394,0.350321366000053,19.7615878702743,-17.54798210995643,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_trade_event_count_16_below_20;train_validation_return_ratio_0.0635_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_0.350_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-17.548_not_above_10.000
133,htf_trend_6h_trxusdt_lb48_th0p02_4p0x_0p1_6f04974d,htf_trend_persistence,TRXUSDT,6h,long_only,48,0.02,4.0,0.1,0.4,-0.07047636481763508,0.04150412435105766,-0.003625120026053197,0.10582368444428114,0.016481436546499806,0.016569911197601872,-0.8907824872123532,3.1634243954699675,-0.4716666758669016,150,14,28,363,85,88,-1.698056902044703,-11.746060802939182,74.11450776974581,-3.236714308976068,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,validation_trade_event_count_14_below_30;train_return_not_positive;train_validation_return_ratio_-1.6981_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-11.746_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-3.237_not_above_10.000
134,htf_funding_squeeze_4h_solusdt_lb6_0p0_4p0x_0p1_f4cb31f4,funding_squeeze_continuation,SOLUSDT,4h,long_only,6,0.0,4.0,0.1,0.4,-0.12669637271897904,0.05628727321589966,-0.015273978119132225,0.15330454866395493,0.04699183188979472,0.016371847675622164,-1.715184618515239,2.095321426914236,-2.931779505856459,188,60,14,191,76,14,-2.250888442099744,-16.847921904119552,23.453030506624856,-27.27496092702183,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_trade_event_count_14_below_20;train_return_not_positive;train_validation_return_ratio_-2.2509_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-16.848_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-27.275_not_above_10.000
135,htf_trend_2h_solusdt_lb6_th0p04_4p0x_0p1_3c68d3fb,htf_trend_persistence,SOLUSDT,2h,long_only,6,0.04,4.0,0.1,0.4,0.04928725277983115,0.03558929688267054,-0.029800340696325978,0.060722590725821535,0.02941901522324908,0.03044935830487039,0.5459530153583649,2.1475929143440244,-7.342874783496152,248,34,16,280,47,14,1.3848897589159885,4.968473062482978,26.16860064902245,-46.563032338009336,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_trade_event_count_16_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_4.968_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-46.563_not_above_10.000
136,htf_trend_4h_trxusdt_lb24_th0p005_3p0x_0p1_662fe385,htf_trend_persistence,TRXUSDT,4h,long_only,24,0.005,3.0,0.1,0.30000000000000004,-0.04888402840209938,0.03699169582049455,0.019174832541363207,0.08812517080392657,0.009838776230613244,0.005454875622922795,-0.7067722440418646,3.806354975860652,3.5951631652290597,244,51,34,618,155,119,-1.321486547665006,-6.678145956570951,24.177578967643495,18.798855432709026,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-1.3215_below_0.50;train_return_per_turnover_proxy_bps_-6.678_not_above_10.000
137,htf_trend_4h_ethusdt_lb48_th0p04_4p0x_0p1_b6829ed9,htf_trend_persistence,ETHUSDT,4h,long_only,48,0.04,4.0,0.1,0.4,0.06188547531483812,0.03755523503615632,0.015569206772569455,0.10818956284453862,0.039309120627828875,0.03175572057513776,0.5495314963953937,1.5866498046262978,0.9979224143965324,156,24,16,454,99,68,1.647852163759802,9.917544120967646,39.12003649599616,24.326885582139774,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,validation_trade_event_count_24_below_30;locked_oos_trade_event_count_16_below_20;train_return_per_turnover_proxy_bps_9.918_not_above_10.000
138,htf_trend_4h_ethusdt_lb12_th0p005_4p0x_0p15_736390bc,htf_trend_persistence,ETHUSDT,4h,long_only,12,0.005,4.0,0.15,0.6,-0.1929151147222783,0.06538234043002022,-0.07958325249374743,0.32477491069661824,0.05942031910468737,0.10299310024491093,-0.8436656998677828,1.4201641025521219,-3.692508606684847,358,63,42,686,161,100,-2.950569120858536,-8.981150592284838,17.296915457677308,-31.580655751487072,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-2.9506_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-8.981_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-31.581_not_above_10.000
139,htf_trend_1h_solusdt_lb12_th0p04_4p0x_0p1_c2b592bc,htf_trend_persistence,SOLUSDT,1h,long_only,12,0.04,4.0,0.1,0.4,0.03937793928295896,0.037016475710452745,-0.013043515229771319,0.0715523875504932,0.03257749321242054,0.018087560913456868,0.4229972932303047,2.078124679712836,-3.4579231690002628,358,48,22,567,98,30,1.0637949325856375,2.749856095178698,19.279414432527467,-14.822176397467407,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_2.750_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-14.822_not_above_10.000
140,htf_funding_squeeze_4h_solusdt_lb6_-2e-05_3p0x_0p1_249103e1,funding_squeeze_continuation,SOLUSDT,4h,long_only,6,-2e-05,3.0,0.1,0.30000000000000004,-0.13362451238719142,0.05137750174616107,-0.004976058807938943,0.14970805237087026,0.032665854198385524,0.008956794658412925,-2.7350943298674415,2.581761340189065,-1.4508223582645152,152,52,8,156,69,9,-2.6008370949483908,-29.30362113754197,32.934295991128884,-20.73357836641226,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_trade_event_count_8_below_20;train_return_not_positive;train_validation_return_ratio_-2.6008_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-29.304_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-20.734_not_above_10.000
141,htf_trend_4h_trxusdt_lb12_th0p005_3p0x_0p1_b80053f5,htf_trend_persistence,TRXUSDT,4h,long_only,12,0.005,3.0,0.1,0.30000000000000004,0.03304377254565072,0.031331938076180954,-0.001017249810926879,0.03607044021726635,0.014475971376185837,0.010264156400822011,0.5609500251970713,3.4159723737747996,-0.2658899785985573,296,68,43,570,149,82,1.0546354478713569,3.721145556942648,15.358793174598507,-0.7885657449045572,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_3.721_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-0.789_not_above_10.000
142,htf_trend_1h_ethusdt_lb48_th0p04_4p0x_0p15_881fa705,htf_trend_persistence,ETHUSDT,1h,long_only,48,0.04,4.0,0.15,0.6,0.17496098926253634,0.030367782010406907,-0.07392534233742254,0.16958172844739305,0.04825573890007806,0.06813288480914192,1.0861631085449996,0.9348035826747986,-4.74237054017944,354,77,42,1257,300,88,5.761401646079321,8.2373347110422,6.5731129892655655,-29.335453308501005,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_8.237_not_above_10.000;validation_return_per_turnover_proxy_bps_6.573_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-29.335_not_above_10.000
143,htf_trend_1h_solusdt_lb48_th0p005_3p0x_0p1_f9c16ef4,htf_trend_persistence,SOLUSDT,1h,long_only,48,0.005,3.0,0.1,0.30000000000000004,-0.05949255005231102,0.04538241344757732,-0.05746249846071505,0.157304895005434,0.03522918073961023,0.05843172066326385,-0.3452609490118575,1.7410122058081885,-4.749506402351243,710,137,96,2841,663,419,-1.310916399830361,-2.7930774672446486,11.041949743936085,-19.952256409970502,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-1.3109_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-2.793_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-19.952_not_above_10.000
144,htf_trend_6h_trxusdt_lb48_th0p01_3p0x_0p1_04186158,htf_trend_persistence,TRXUSDT,6h,long_only,48,0.01,3.0,0.1,0.30000000000000004,-0.043611309084488625,0.03607135850770016,-0.0011343717017845423,0.0664211161348991,0.01474377521375636,0.020083714157526855,-0.6799989837448085,3.398048166585685,-0.16955808601082997,163,24,34,432,102,111,-1.2090287388310843,-8.918468115437346,50.099109038472434,-1.1121291193966099,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,validation_trade_event_count_24_below_30;train_return_not_positive;train_validation_return_ratio_-1.2090_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-8.918_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-1.112_not_above_10.000
145,htf_trend_1h_ethusdt_lb48_th0p02_5p0x_0p1_68504d2a,htf_trend_persistence,ETHUSDT,1h,long_only,48,0.02,5.0,0.1,0.5,0.04127931705449117,0.03746190428776042,-0.11591202194887007,0.24762736974334532,0.04031744717065089,0.12396040920204099,0.3340182356431389,1.1024921422911285,-6.9162861089597865,540,99,80,2009,462,248,1.1019011937409167,1.5288635946107842,7.568061472274832,-28.97800548721752,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_1.529_not_above_10.000;validation_return_per_turnover_proxy_bps_7.568_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-28.978_not_above_10.000
146,htf_trend_2h_ethusdt_lb24_th0p04_5p0x_0p15_e6c26ff3,htf_trend_persistence,ETHUSDT,2h,long_only,24,0.04,5.0,0.15,0.75,0.18026918913216416,0.02785465988646285,-0.057358973558929716,0.22825227525739,0.0464304327091376,0.08564196626066434,0.8858809038300877,0.7174966333014684,-3.3381275852074777,250,47,24,628,151,42,6.471778505533776,9.614356753715422,7.902031173464638,-31.866096421627617,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_9.614_not_above_10.000;validation_return_per_turnover_proxy_bps_7.902_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-31.866_not_above_10.000
147,htf_trend_4h_solusdt_lb12_th0p02_4p0x_0p1_d693dd57,htf_trend_persistence,SOLUSDT,4h,long_only,12,0.02,4.0,0.1,0.4,-0.06178163965483552,0.04706238705570431,-0.04141390440021864,0.19814831063623617,0.04364881695453893,0.05739077210150012,-0.2634114588947066,1.6400829699755268,-3.7423372363710494,290,53,36,563,131,64,-1.3127604339684067,-5.326003418520304,22.199239177219013,-28.759655833485166,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-1.3128_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-5.326_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-28.760_not_above_10.000
