hybrid_version,trial_number,value,state,params,train_return,validation_return,train_mdd,validation_mdd,train_rpt_bps,validation_rpt_bps,selection_reasons
v3_6,235,2.6631169599365863,COMPLETE,"{""bias_alpha"": 0.8884478839740574, ""bias_combine_ratio"": 0.2549906716741879, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.5740381940776553, ""default_weight_ratio_floor"": 0.26970248464702945, ""default_weight_ratio_steps"": 3, ""high_vol_boost_base"": 0.006099388147010812, ""high_vol_boost_scale"": 0.31829197995990577, ""high_vol_threshold_quantile"": 73.19477247438289, ""mape_window"": 57, ""max_boost"": 0.48710559943555687, ""max_weight"": 0.7732342610168689, ""min_boost"": 0.14282213155252016, ""short_vol_window"": 5, ""warmup_ratio"": 0.6996074313824683}",5.527568553313467,0.24737863406152205,0.3643944266391481,0.057425013823329873,83.29469701631241,33.44517479987356,
v3_6,186,2.601271705592881,COMPLETE,"{""bias_alpha"": 0.8590629650515245, ""bias_combine_ratio"": 0.2574368146191372, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.5622040650480441, ""default_weight_ratio_floor"": 0.3567243173116576, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.007755475160670199, ""high_vol_boost_scale"": 0.215409615235895, ""high_vol_threshold_quantile"": 74.3707633001345, ""mape_window"": 56, ""max_boost"": 0.4910755335696483, ""max_weight"": 0.7762287957944579, ""min_boost"": 0.14570600854039276, ""short_vol_window"": 5, ""warmup_ratio"": 0.7521490562168002}",7.176990275424451,0.24407176427502408,0.3684293983194553,0.06346763165399272,104.38605445187908,31.707760778830135,
v3_6,202,2.6005129747183235,COMPLETE,"{""bias_alpha"": 0.8786531246625137, ""bias_combine_ratio"": 0.2279633737645592, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.5638272115086032, ""default_weight_ratio_floor"": 0.28376787821657967, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.01198301371115984, ""high_vol_boost_scale"": 0.2890826145613411, ""high_vol_threshold_quantile"": 73.68179286524655, ""mape_window"": 57, ""max_boost"": 0.4740126328386996, ""max_weight"": 0.775321375631251, ""min_boost"": 0.15183420143421705, ""short_vol_window"": 5, ""warmup_ratio"": 0.7299532323644771}",8.170369011216287,0.2435128705149161,0.35807449304228134,0.06465465950028071,119.06004581218431,31.7349579445842,
v3_6,194,2.598079540106926,COMPLETE,"{""bias_alpha"": 0.8788657076215266, ""bias_combine_ratio"": 0.23453036156534998, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.571779511863069, ""default_weight_ratio_floor"": 0.27889705375043117, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.01000788325757684, ""high_vol_boost_scale"": 0.24151186825362103, ""high_vol_threshold_quantile"": 74.51851700000792, ""mape_window"": 57, ""max_boost"": 0.47801487593107145, ""max_weight"": 0.7687763918988545, ""min_boost"": 0.14900116836088875, ""short_vol_window"": 5, ""warmup_ratio"": 0.7415107057957645}",8.286009578373857,0.24329551188364618,0.35754237020597057,0.06477884662158073,120.75463794356595,31.685798326008282,
v3_6,201,2.597832006734215,COMPLETE,"{""bias_alpha"": 0.8799412397907894, ""bias_combine_ratio"": 0.22800822877796806, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.5601630027112776, ""default_weight_ratio_floor"": 0.27815510209116606, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.006478068334856867, ""high_vol_boost_scale"": 0.27441991210087857, ""high_vol_threshold_quantile"": 74.04712746135385, ""mape_window"": 57, ""max_boost"": 0.47679851138379714, ""max_weight"": 0.7829165836622195, ""min_boost"": 0.15093869029238857, ""short_vol_window"": 5, ""warmup_ratio"": 0.7350173293585774}",8.273516444441999,0.24326441133262455,0.35757821596456685,0.0647673505470604,120.60554686170514,31.703068577970832,
v3_6,231,2.59690826405228,COMPLETE,"{""bias_alpha"": 0.8855070733042836, ""bias_combine_ratio"": 0.19816344530893748, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.5633971605592194, ""default_weight_ratio_floor"": 0.28171336439016426, ""default_weight_ratio_steps"": 3, ""high_vol_boost_base"": 0.010169309929472608, ""high_vol_boost_scale"": 0.26964253497366286, ""high_vol_threshold_quantile"": 73.09686882213684, ""mape_window"": 56, ""max_boost"": 0.47676159461546697, ""max_weight"": 0.7892537560434142, ""min_boost"": 0.14418929388537627, ""short_vol_window"": 4, ""warmup_ratio"": 0.7122592845875976}",5.418686219141676,0.24274519416045637,0.37323948512283234,0.060782679878806145,81.6408020466892,32.78975799635928,
v3_6,203,2.5966526222615576,COMPLETE,"{""bias_alpha"": 0.8856374456253443, ""bias_combine_ratio"": 0.22119493354377284, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.5597236017530078, ""default_weight_ratio_floor"": 0.2836293168152773, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.010424220575321557, ""high_vol_boost_scale"": 0.27786290884561554, ""high_vol_threshold_quantile"": 73.55167825699287, ""mape_window"": 57, ""max_boost"": 0.4745920939324089, ""max_weight"": 0.7865305422530119, ""min_boost"": 0.1526875933383153, ""short_vol_window"": 5, ""warmup_ratio"": 0.7282752763687929}",8.218943867884402,0.24301731906528645,0.3569068434121513,0.06456796650550511,120.16262727216657,31.783720575318338,
v3_6,192,2.5963454780681134,COMPLETE,"{""bias_alpha"": 0.8753005621021884, ""bias_combine_ratio"": 0.2516430185483725, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.5757187094606977, ""default_weight_ratio_floor"": 0.28896777618360464, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.009574631516171567, ""high_vol_boost_scale"": 0.23800030991117327, ""high_vol_threshold_quantile"": 74.93206852498541, ""mape_window"": 57, ""max_boost"": 0.47436451938823493, ""max_weight"": 0.646105033695006, ""min_boost"": 0.14765114197419482, ""short_vol_window"": 5, ""warmup_ratio"": 0.7417423034900535}",8.166520386196117,0.2431995570615717,0.35859523134549365,0.0646200255438869,118.90986972765555,31.631154958447038,
v3_6,205,2.5958946578442714,COMPLETE,"{""bias_alpha"": 0.8863365190166348, ""bias_combine_ratio"": 0.23064548919347413, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.5618320167684223, ""default_weight_ratio_floor"": 0.28956633930150677, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.011126075764641643, ""high_vol_boost_scale"": 0.27392765496336013, ""high_vol_threshold_quantile"": 73.67442017984602, ""mape_window"": 57, ""max_boost"": 0.4930376015482854, ""max_weight"": 0.7844070418971311, ""min_boost"": 0.15334936855298625, ""short_vol_window"": 5, ""warmup_ratio"": 0.7163761950205219}",8.219601607210743,0.24291502217739058,0.35702363888348687,0.06438916130921268,120.23427898893897,31.784542970572218,
v3_6,181,2.5955269098867118,COMPLETE,"{""bias_alpha"": 0.8767864308767035, ""bias_combine_ratio"": 0.292480492016445, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.5721636891201154, ""default_weight_ratio_floor"": 0.3186351597638234, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.010522142694924103, ""high_vol_boost_scale"": 0.1959071014732498, ""high_vol_threshold_quantile"": 75.23376062238918, ""mape_window"": 57, ""max_boost"": 0.4539584846948871, ""max_weight"": 0.8873738295609875, ""min_boost"": 0.15047278232487757, ""short_vol_window"": 6, ""warmup_ratio"": 0.7499592997255764}",7.798494838516827,0.24282937112446867,0.3570525165278612,0.06377468465794789,113.68694844061783,31.637431868913296,
v3_6,223,2.59550679354391,COMPLETE,"{""bias_alpha"": 0.8858321444546459, ""bias_combine_ratio"": 0.2050528670550531, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.5521333170036278, ""default_weight_ratio_floor"": 0.2897266629611356, ""default_weight_ratio_steps"": 3, ""high_vol_boost_base"": 0.013674462372929852, ""high_vol_boost_scale"": 0.28794955901598834, ""high_vol_threshold_quantile"": 73.39380090321255, ""mape_window"": 56, ""max_boost"": 0.4939539147487461, ""max_weight"": 0.7740359165980357, ""min_boost"": 0.15266743169931715, ""short_vol_window"": 4, ""warmup_ratio"": 0.6882758859235807}",5.558429214827116,0.24276441545744132,0.374223515545942,0.060982997485362955,83.54271920914896,32.73054990253458,
v3_6,204,2.5945414565578018,COMPLETE,"{""bias_alpha"": 0.8866080826484638, ""bias_combine_ratio"": 0.22547400239615348, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.5654556492236867, ""default_weight_ratio_floor"": 0.28301444226098593, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.01125809438139277, ""high_vol_boost_scale"": 0.28047877908316804, ""high_vol_threshold_quantile"": 73.4453341269346, ""mape_window"": 57, ""max_boost"": 0.4782510680904126, ""max_weight"": 0.7843181681564768, ""min_boost"": 0.15262784612510547, ""short_vol_window"": 5, ""warmup_ratio"": 0.724790929233529}",8.23771548886235,0.2428304872764968,0.35698254016576325,0.06455376550536307,120.45716223176193,31.764427565061727,
v3_6,212,2.5943697549618223,COMPLETE,"{""bias_alpha"": 0.8850304674887763, ""bias_combine_ratio"": 0.21390375072676499, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.572321576513798, ""default_weight_ratio_floor"": 0.2832648592213839, ""default_weight_ratio_steps"": 3, ""high_vol_boost_base"": 0.00867553699896654, ""high_vol_boost_scale"": 0.26935434663674623, ""high_vol_threshold_quantile"": 72.39613105583321, ""mape_window"": 57, ""max_boost"": 0.47556280932617045, ""max_weight"": 0.7755056788206783, ""min_boost"": 0.14591405782834027, ""short_vol_window"": 5, ""warmup_ratio"": 0.7257569258032783}",8.165708295450559,0.24280185937006937,0.3567306071585019,0.06455020838803804,119.39827637817932,31.755063077977795,
v3_6,193,2.5932162389309332,COMPLETE,"{""bias_alpha"": 0.8775648757258796, ""bias_combine_ratio"": 0.25890980511805256, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.5640532177004225, ""default_weight_ratio_floor"": 0.2903466571596272, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.009435342611102246, ""high_vol_boost_scale"": 0.22952222794728874, ""high_vol_threshold_quantile"": 73.59572767204709, ""mape_window"": 57, ""max_boost"": 0.47834677061695874, ""max_weight"": 0.7928293393533483, ""min_boost"": 0.14758549484250783, ""short_vol_window"": 5, ""warmup_ratio"": 0.74322682924059}",8.143396998127924,0.24296248636471773,0.35948961204700614,0.0645617691671484,118.55281313272937,31.620935833207646,
v3_6,232,2.592792280306428,COMPLETE,"{""bias_alpha"": 0.8836394254479608, ""bias_combine_ratio"": 0.19181055424943905, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.5744689182954146, ""default_weight_ratio_floor"": 0.27258165854425287, ""default_weight_ratio_steps"": 3, ""high_vol_boost_base"": 0.006242239390207498, ""high_vol_boost_scale"": 0.27292194447240775, ""high_vol_threshold_quantile"": 87.43763769366493, ""mape_window"": 56, ""max_boost"": 0.4847532610792281, ""max_weight"": 0.7864362507220443, ""min_boost"": 0.1452392052263425, ""short_vol_window"": 4, ""warmup_ratio"": 0.7138443335361704}",4.966377879587753,0.24327811484595396,0.37096582038581516,0.05925054100488725,75.68951899324281,33.04698449675284,
v3_6,191,2.5918878434203183,COMPLETE,"{""bias_alpha"": 0.8748761047483257, ""bias_combine_ratio"": 0.2568637725159878, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.5755841282218687, ""default_weight_ratio_floor"": 0.29060662145106436, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.009696288038328938, ""high_vol_boost_scale"": 0.21987647348851908, ""high_vol_threshold_quantile"": 72.63078895293982, ""mape_window"": 57, ""max_boost"": 0.4715754398787353, ""max_weight"": 0.7734212479568069, ""min_boost"": 0.14546056535574498, ""short_vol_window"": 5, ""warmup_ratio"": 0.7439564313204079}",8.07307741369967,0.24291651690310467,0.36033310128998275,0.06451051038725641,117.35923185460531,31.573586187645574,
v3_6,195,2.5914212550884317,COMPLETE,"{""bias_alpha"": 0.8789875851116974, ""bias_combine_ratio"": 0.2556933272505691, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.5626799434656731, ""default_weight_ratio_floor"": 0.2873178746178292, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.01032703877795372, ""high_vol_boost_scale"": 0.2431512611253465, ""high_vol_threshold_quantile"": 74.66300774519704, ""mape_window"": 57, ""max_boost"": 0.47853520770937297, ""max_weight"": 0.7914853614583169, ""min_boost"": 0.14726703315528164, ""short_vol_window"": 5, ""warmup_ratio"": 0.7413501015215782}",8.184917577744798,0.24274052629186027,0.3585733525748306,0.06460838648167111,119.30614244403979,31.61046102669972,
v3_6,221,2.5894933650578196,COMPLETE,"{""bias_alpha"": 0.8840256606501635, ""bias_combine_ratio"": 0.1947223992990457, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.5420496378683125, ""default_weight_ratio_floor"": 0.2821926327118051, ""default_weight_ratio_steps"": 3, ""high_vol_boost_base"": 0.010404593414926791, ""high_vol_boost_scale"": 0.31443721931614216, ""high_vol_threshold_quantile"": 72.46227186121538, ""mape_window"": 56, ""max_boost"": 0.476965254871055, ""max_weight"": 0.8126151405198159, ""min_boost"": 0.14718154711934864, ""short_vol_window"": 4, ""warmup_ratio"": 0.6840508678930077}",5.6051707290421176,0.24230537262193308,0.37218572881021095,0.0619536993072235,84.10060997561446,32.616883670501366,
v3_6,218,2.588627739160246,COMPLETE,"{""bias_alpha"": 0.8845046957890432, ""bias_combine_ratio"": 0.1927616843385248, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.5437268630666486, ""default_weight_ratio_floor"": 0.28285771903781054, ""default_weight_ratio_steps"": 3, ""high_vol_boost_base"": 0.015685254291149538, ""high_vol_boost_scale"": 0.3016169603549916, ""high_vol_threshold_quantile"": 72.52500666794641, ""mape_window"": 56, ""max_boost"": 0.4872635881187528, ""max_weight"": 0.8198412222219856, ""min_boost"": 0.14763597323567357, ""short_vol_window"": 4, ""warmup_ratio"": 0.6998088157211029}",5.573468511602902,0.24227514093800417,0.3731326959489294,0.061923214383435066,83.67908230893288,32.630986856424045,
v3_6,216,2.584130169988508,COMPLETE,"{""bias_alpha"": 0.8861406032126992, ""bias_combine_ratio"": 0.18707692965797884, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.5578462830496499, ""default_weight_ratio_floor"": 0.2834166161112701, ""default_weight_ratio_steps"": 3, ""high_vol_boost_base"": 0.01145720209909316, ""high_vol_boost_scale"": 0.2643024357826842, ""high_vol_threshold_quantile"": 72.19433697400216, ""mape_window"": 56, ""max_boost"": 0.49998646849848183, ""max_weight"": 0.8155314948521141, ""min_boost"": 0.14438549117928393, ""short_vol_window"": 4, ""warmup_ratio"": 0.7064054758818954}",6.641294863898297,0.24219311458006998,0.36697869234405345,0.06433536323647038,98.56832150723586,32.18573994140141,
v3_6,133,2.575595657185979,COMPLETE,"{""bias_alpha"": 0.8709862621055939, ""bias_combine_ratio"": 0.30873424538732597, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.5528672167363865, ""default_weight_ratio_floor"": 0.3482998953965424, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.01854072932227895, ""high_vol_boost_scale"": 0.8040351459164262, ""high_vol_threshold_quantile"": 66.2344599323001, ""mape_window"": 57, ""max_boost"": 0.4437213106630175, ""max_weight"": 0.8867396401782516, ""min_boost"": 0.1267504438171735, ""short_vol_window"": 22, ""warmup_ratio"": 0.7999121847612287}",8.93104816683651,0.24146244728620592,0.3627026082519793,0.06363535361542516,125.7517951930072,31.502466485072603,
v3_6,197,2.570448893228389,COMPLETE,"{""bias_alpha"": 0.8811006237355707, ""bias_combine_ratio"": 0.25822553915769764, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.5677714977278291, ""default_weight_ratio_floor"": 0.29048597490042877, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.013882975237097727, ""high_vol_boost_scale"": 0.2797570378895631, ""high_vol_threshold_quantile"": 74.75130609170559, ""mape_window"": 56, ""max_boost"": 0.47822203493834564, ""max_weight"": 0.7676745784959272, ""min_boost"": 0.14590847001591073, ""short_vol_window"": 5, ""warmup_ratio"": 0.7405972761623345}",8.07663382828001,0.24111806788402967,0.36219926475455333,0.06460140945712567,117.83679089499829,31.409249311442537,
v3_6,147,2.5681531198122007,COMPLETE,"{""bias_alpha"": 0.8855136750206684, ""bias_combine_ratio"": 0.3518357236372106, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.5393540832683584, ""default_weight_ratio_floor"": 0.351741402083341, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.021022338290042616, ""high_vol_boost_scale"": 0.18842011843714046, ""high_vol_threshold_quantile"": 79.66980286389922, ""mape_window"": 57, ""max_boost"": 0.4706498977148412, ""max_weight"": 0.9343975145761888, ""min_boost"": 0.1384694653767259, ""short_vol_window"": 15, ""warmup_ratio"": 0.7932110864285653}",7.535783213261396,0.2401826560363347,0.35870999475783816,0.06301574405652699,110.83488789504831,31.581410203889508,
v3_6,226,2.5676130400111483,COMPLETE,"{""bias_alpha"": 0.8809880898942877, ""bias_combine_ratio"": 0.21669265598967813, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.5683848855288611, ""default_weight_ratio_floor"": 0.2907513560593932, ""default_weight_ratio_steps"": 3, ""high_vol_boost_base"": 0.01358603401284765, ""high_vol_boost_scale"": 0.27366990483886683, ""high_vol_threshold_quantile"": 74.87931947029813, ""mape_window"": 56, ""max_boost"": 0.47575344801042657, ""max_weight"": 0.7949403886503772, ""min_boost"": 0.15133673510635282, ""short_vol_window"": 4, ""warmup_ratio"": 0.6864561990868943}",5.454860025784144,0.24037520149647862,0.376444857094003,0.06059756935776217,82.01620505198129,32.40025261767958,
v3_6,215,2.558881448417526,COMPLETE,"{""bias_alpha"": 0.8849018514862305, ""bias_combine_ratio"": 0.20168067356875555, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.5614272774187485, ""default_weight_ratio_floor"": 0.28550963446186217, ""default_weight_ratio_steps"": 3, ""high_vol_boost_base"": 0.012112503555367719, ""high_vol_boost_scale"": 0.2667593238327175, ""high_vol_threshold_quantile"": 72.19050503577735, ""mape_window"": 56, ""max_boost"": 0.47938852339660004, ""max_weight"": 0.810907438573746, ""min_boost"": 0.1441192763970013, ""short_vol_window"": 4, ""warmup_ratio"": 0.7229812463132029}",8.073103283641645,0.24038594895343124,0.361049647934936,0.06701408224763683,118.10644747036761,31.44037205089354,
v3_6,214,2.557436447095053,COMPLETE,"{""bias_alpha"": 0.885814219364506, ""bias_combine_ratio"": 0.20508277874638917, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.5598653927854154, ""default_weight_ratio_floor"": 0.28283041331166825, ""default_weight_ratio_steps"": 3, ""high_vol_boost_base"": 0.010587447640331961, ""high_vol_boost_scale"": 0.26737743425676197, ""high_vol_threshold_quantile"": 73.62488224508398, ""mape_window"": 56, ""max_boost"": 0.476512691750374, ""max_weight"": 0.807714541653776, ""min_boost"": 0.14215538479057355, ""short_vol_window"": 4, ""warmup_ratio"": 0.7227289445042612}",8.147621832120741,0.24023055723908948,0.3613830892939268,0.06679121515529163,119.31975321818106,31.433070842291922,
v3_6,219,2.5469343656306087,COMPLETE,"{""bias_alpha"": 0.8860555647228239, ""bias_combine_ratio"": 0.1934641316231157, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.5415306425581669, ""default_weight_ratio_floor"": 0.2807939243237903, ""default_weight_ratio_steps"": 3, ""high_vol_boost_base"": 0.01542258712634598, ""high_vol_boost_scale"": 0.30612197670579044, ""high_vol_threshold_quantile"": 72.43849912343995, ""mape_window"": 56, ""max_boost"": 0.4837705199498963, ""max_weight"": 0.8128191083515411, ""min_boost"": 0.14757172839974558, ""short_vol_window"": 4, ""warmup_ratio"": 0.7179546923504311}",8.125546926611207,0.2395350798920819,0.3618474242858073,0.06789635534356109,118.9003443643122,31.342317226461397,
v3_6,213,2.5468058204840247,COMPLETE,"{""bias_alpha"": 0.8837961893718831, ""bias_combine_ratio"": 0.23397609524581506, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.561105614797423, ""default_weight_ratio_floor"": 0.28326865273106927, ""default_weight_ratio_steps"": 3, ""high_vol_boost_base"": 0.011013052344356268, ""high_vol_boost_scale"": 0.26489285915613237, ""high_vol_threshold_quantile"": 72.2762660754296, ""mape_window"": 56, ""max_boost"": 0.4793734692567036, ""max_weight"": 0.808636278576886, ""min_boost"": 0.14538506677618876, ""short_vol_window"": 4, ""warmup_ratio"": 0.7229757020339297}",8.134109052538737,0.23950861446471028,0.3633711465557351,0.0669913018779773,118.71201310310956,31.25261998577682,
