profile_id,profile_kind,candidate_tier,weights,leverage_map,gross_notional_fraction,train_return,validation_return,locked_oos_return_report_only,train_mdd,validation_mdd,locked_oos_mdd_report_only,train_trade_event_count,validation_trade_event_count,locked_oos_trade_event_count_report_only,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,locked_oos_return_per_turnover_proxy_bps_report_only,train_liquidation_count,validation_liquidation_count,locked_oos_liquidation_count_report_only,train_account_wipeout_count,validation_account_wipeout_count,locked_oos_account_wipeout_count_report_only,train_validation_score,paper_testnet_candidate,strict_promotion_profile,promotion_gate_pass,ready_for_paper,ready_for_real,real_money_execution,selection_reasons,report_only_gate_reasons
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.8, ""balanced_mdd12_gross5"": 0.1, ""growth_mdd20_gross8"": 0.1}",{},4.41,3.8187540644007933,1.0366812250535444,0.2490140427131191,0.5125069087396452,0.2673999258204425,0.11257474928511402,3363,789,362,37.832107989447074,43.61392646263255,21.962783799005038,0,0,0,0,0,0,10.29586797790977,False,False,False,False,False,False,validation_mdd_0.2674_above_0.2000;train_mdd_0.5125_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.75, ""balanced_mdd12_gross5"": 0.1, ""growth_mdd20_gross8"": 0.15}",{},4.36,3.746370870567773,1.0144204317841794,0.24708052773380573,0.5062805356581261,0.2625556269443926,0.11099864658126635,3363,789,362,37.70141613440516,43.37261610552961,22.045014965542983,0,0,0,0,0,0,10.075477175431855,False,False,False,False,False,False,validation_mdd_0.2626_above_0.2000;train_mdd_0.5063_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.7, ""balanced_mdd12_gross5"": 0.1, ""growth_mdd20_gross8"": 0.2}",{},4.3100000000000005,3.6714469921984136,0.9921123197546395,0.24512446975072666,0.5000256001329291,0.2576992759804626,0.10942812812594938,3363,789,362,37.540549718540625,43.121256970754736,22.127141158216887,0,0,0,0,0,0,9.854456191117004,False,False,False,False,False,False,validation_mdd_0.2577_above_0.2000;train_mdd_0.5000_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.75, ""balanced_mdd12_gross5"": 0.15, ""growth_mdd20_gross8"": 0.1}",{},4.215,3.6060424892779714,0.9909198958862839,0.23760835962538618,0.5004759425849746,0.25871721810616843,0.1092691555756099,3363,789,362,37.368606380650334,43.59476450484635,21.935779138237276,0,0,0,0,0,0,9.84376020096655,False,False,False,False,False,False,validation_mdd_0.2587_above_0.2000;train_mdd_0.5005_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.65, ""balanced_mdd12_gross5"": 0.1, ""growth_mdd20_gross8"": 0.25}",{},4.260000000000001,3.5941368340729625,0.9697638490782974,0.24314598004135246,0.493742969749846,0.2528310516772977,0.10786323304828271,3363,789,362,37.34963638045467,42.85964904330309,22.209168801731135,0,0,0,0,0,0,9.632876338792922,False,False,False,False,False,False,validation_mdd_0.2528_above_0.2000;train_mdd_0.4937_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.7, ""balanced_mdd12_gross5"": 0.15, ""growth_mdd20_gross8"": 0.15}",{},4.165,3.534222101310034,0.9689209274304753,0.23567627740889474,0.49413933255917564,0.2538308609662162,0.10769163567227591,3363,789,362,37.23006450920063,43.35362159492937,22.02170411221218,0,0,0,0,0,0,9.626256207441102,False,False,False,False,False,False,validation_mdd_0.2538_above_0.2000;train_mdd_0.4941_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.6, ""balanced_mdd12_gross5"": 0.1, ""growth_mdd20_gross8"": 0.3}",{},4.21,3.514597832191887,0.947381918449429,0.2411451710684589,0.4874335301628815,0.2479511349159116,0.10630400040116439,3363,789,362,37.12884424903879,42.587575844527166,22.29110473918089,0,0,0,0,0,0,9.410808322405003,False,False,False,False,False,False,validation_mdd_0.2480_above_0.2000;train_mdd_0.4874_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.65, ""balanced_mdd12_gross5"": 0.15, ""growth_mdd20_gross8"": 0.2}",{},4.115,3.4600571525808537,0.9468809477850455,0.23372190356094236,0.487774491321466,0.24893250181757942,0.10611973644683048,3363,789,362,37.06174966680703,43.10224746099691,22.107633707996815,0,0,0,0,0,0,9.408188317274131,False,False,False,False,False,False,validation_mdd_0.2489_above_0.2000;train_mdd_0.4878_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.7, ""balanced_mdd12_gross5"": 0.2, ""growth_mdd20_gross8"": 0.1}",{},4.0200000000000005,3.395513475271665,0.9456599716333858,0.22625166333999425,0.4882800161200638,0.24996596119199566,0.10596512348708576,3363,789,362,36.88410123151094,43.59688219230952,21.91087190974184,0,0,0,0,0,0,9.39723020919195,False,False,False,False,False,False,validation_mdd_0.2500_above_0.2000;train_mdd_0.4883_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.6, ""balanced_mdd12_gross5"": 0.15, ""growth_mdd20_gross8"": 0.25}",{},4.0649999999999995,3.3836991299637527,0.9248067737834853,0.23174534921949919,0.48138231338698234,0.24402232214873,0.10455349709639583,3363,789,362,36.86378448417166,42.840416161553016,22.19357874157242,0,0,0,0,0,0,9.189626132876187,False,False,False,False,False,False,validation_mdd_0.2440_above_0.2000;train_mdd_0.4814_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.55, ""balanced_mdd12_gross5"": 0.1, ""growth_mdd20_gross8"": 0.35}",{},4.16,3.432989924607802,0.9249733619574121,0.23912215646971746,0.4810981849653678,0.24305970870577376,0.10475046915976427,3363,789,362,36.87837967340895,42.30480285199351,22.372956256522965,0,0,0,0,0,0,9.188322184063017,False,False,False,False,False,False,validation_mdd_0.2431_above_0.2000;train_mdd_0.4811_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.65, ""balanced_mdd12_gross5"": 0.2, ""growth_mdd20_gross8"": 0.15}",{},3.9700000000000006,3.3244639540094214,0.9239281369176942,0.22432122843333113,0.4818331039862963,0.24503744131270477,0.10438622208111592,3363,789,362,36.7388738300724,43.356552647475084,22.00090510330827,0,0,0,0,0,0,9.182677541952271,False,False,False,False,False,False,validation_mdd_0.2450_above_0.2000;train_mdd_0.4818_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.55, ""balanced_mdd12_gross5"": 0.15, ""growth_mdd20_gross8"": 0.3}",{},4.015000000000001,3.3053020680993557,0.9027051590706281,0.22974672669186802,0.47496371147739724,0.23910050559138707,0.10299295674086129,3363,789,362,36.6363283678301,42.56788253796066,22.279550687729635,0,0,0,0,0,0,8.970638596573911,False,False,False,False,False,False,validation_mdd_0.2391_above_0.2000;train_mdd_0.4750_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.6, ""balanced_mdd12_gross5"": 0.2, ""growth_mdd20_gross8"": 0.2}",{},3.92,3.251259996183915,0.9021614028836096,0.22236875196921324,0.4753583238027652,0.24009697217442771,0.10281297784827681,3363,789,362,36.56428880423662,43.10580547965071,22.09107410780978,0,0,0,0,0,0,8.967625207341083,False,False,False,False,False,False,validation_mdd_0.2401_above_0.2000;train_mdd_0.4754_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.5, ""balanced_mdd12_gross5"": 0.1, ""growth_mdd20_gross8"": 0.4}",{},4.11,3.3494750213855493,0.9025449459824366,0.23707705104717602,0.47503912656710223,0.238156958180622,0.10320267822003037,3363,789,362,36.598484709658045,42.01107575499507,22.4547311088441,0,0,0,0,0,0,8.965261297727189,False,False,False,False,False,False,validation_mdd_0.2382_above_0.2000;train_mdd_0.4750_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.65, ""balanced_mdd12_gross5"": 0.25, ""growth_mdd20_gross8"": 0.1}",{},3.8250000000000006,3.1877392824400905,0.9009143743303005,0.21494447676593742,0.47592136358149273,0.2411460756367365,0.10266276372213012,3363,789,362,36.38193060777619,43.62411777841105,21.88843958919933,0,0,0,0,0,0,8.956448994961235,False,False,False,False,False,False,validation_mdd_0.2411_above_0.2000;train_mdd_0.4759_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.55, ""balanced_mdd12_gross5"": 0.2, ""growth_mdd20_gross8"": 0.25}",{},3.87,3.1760497406594155,0.8803664424383693,0.22039434493325905,0.46885659732635254,0.23514473802587776,0.10124543005285591,3363,789,362,36.36045908550087,42.84438594697144,22.181395424039756,0,0,0,0,0,0,8.752141053284547,False,False,False,False,False,False,validation_mdd_0.2351_above_0.2000;train_mdd_0.4689_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.5, ""balanced_mdd12_gross5"": 0.15, ""growth_mdd20_gross8"": 0.35}",{},3.9650000000000003,3.225022037069416,0.880582791025369,0.22772614944428926,0.4685196163821106,0.23416723791637972,0.10143815442137227,3363,789,362,36.3795749774467,42.284380308777514,22.365561721104818,0,0,0,0,0,0,8.75129393679784,False,False,False,False,False,False,validation_mdd_0.2342_above_0.2000;train_mdd_0.4685_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.6, ""balanced_mdd12_gross5"": 0.25, ""growth_mdd20_gross8"": 0.15}",{},3.775,3.1176552970282163,0.8794546567745003,0.21301590113307856,0.46936415019218536,0.23617529188853958,0.10108251668413792,3363,789,362,36.23126770613422,43.38540294633896,21.98306513241265,0,0,0,0,0,0,8.744909997764632,False,False,False,False,False,False,validation_mdd_0.2362_above_0.2000;train_mdd_0.4694_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.45, ""balanced_mdd12_gross5"": 0.1, ""growth_mdd20_gross8"": 0.45}",{},4.06,3.2642164761186594,0.8801033661741535,0.23500997075664598,0.46951146312165704,0.23324307059395522,0.10166066639720805,3363,789,362,36.289434361710285,41.706118525016166,22.536437548585155,0,0,0,0,0,0,8.741503594625847,False,False,False,False,False,False,validation_mdd_0.2332_above_0.2000;train_mdd_0.4695_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.5, ""balanced_mdd12_gross5"": 0.2, ""growth_mdd20_gross8"": 0.3}",{},3.8200000000000003,3.0989834161767282,0.8585498636538094,0.21839811946454213,0.4623288646491275,0.2301809252697372,0.09968361788087932,3363,789,362,36.127530236733094,42.57201684205927,22.271886545435667,0,0,0,0,0,0,8.536292213973601,False,False,False,False,False,False,validation_mdd_0.2302_above_0.2000;train_mdd_0.4623_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.55, ""balanced_mdd12_gross5"": 0.25, ""growth_mdd20_gross8"": 0.2}",{},3.7250000000000005,3.0456004484182566,0.8579659561820165,0.2110655327034432,0.46277946438977857,0.23119261432983407,0.09950796337920953,3363,789,362,36.05167510667779,43.13608548031104,22.077984592410374,0,0,0,0,0,0,8.532933536082954,False,False,False,False,False,False,validation_mdd_0.2312_above_0.2000;train_mdd_0.4628_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.45, ""balanced_mdd12_gross5"": 0.15, ""growth_mdd20_gross8"": 0.4}",{},3.915,3.1430166309857954,0.8584462877651491,0.22568373209146064,0.4625938294829943,0.22922270702920078,0.09988912909883141,3363,789,362,36.093749440719755,41.98961995500686,22.45162476039203,0,0,0,0,0,0,8.531252473315748,False,False,False,False,False,False,validation_mdd_0.2292_above_0.2000;train_mdd_0.4626_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.6, ""balanced_mdd12_gross5"": 0.3, ""growth_mdd20_gross8"": 0.1}",{},3.63,2.9832523939507802,0.8566953030459614,0.20368731236925353,0.4634023962379269,0.23225748857227746,0.09971599875336112,3363,789,362,35.865667136949824,43.68108619737215,21.86894055929284,0,0,0,0,0,0,8.521585569996825,False,False,False,False,False,False,validation_mdd_0.2323_above_0.2000;train_mdd_0.4634_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.4, ""balanced_mdd12_gross5"": 0.1, ""growth_mdd20_gross8"": 0.5}",{},4.01,3.1773785613819188,0.8576552445149721,0.23292103269695819,0.4639790198951954,0.2283182353142691,0.10012447242434896,3363,789,362,35.95153357262622,41.38963127741582,22.61808435589029,0,0,0,0,0,0,8.517519656466607,False,False,False,False,False,False,validation_mdd_0.2283_above_0.2000;train_mdd_0.4640_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.5, ""balanced_mdd12_gross5"": 0.25, ""growth_mdd20_gross8"": 0.25}",{},3.6750000000000003,2.9717191386557498,0.8364548010452775,0.20909348229763913,0.45616825547145534,0.2261982299898574,0.0979391431379224,3363,789,362,35.84325102785592,42.87587882592567,22.17322187673798,0,0,0,0,0,0,8.32058565985359,False,False,False,False,False,False,validation_mdd_0.2262_above_0.2000;train_mdd_0.4562_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.45, ""balanced_mdd12_gross5"": 0.2, ""growth_mdd20_gross8"": 0.35}",{},3.77,3.0202128471956637,0.8367182067968741,0.2163801888452579,0.45577608404945036,0.2252057224582673,0.0981275804385986,3363,789,362,35.865677625855476,42.28839617895856,22.36256602369346,0,0,0,0,0,0,8.320145053477644,False,False,False,False,False,False,validation_mdd_0.2252_above_0.2000;train_mdd_0.4558_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.55, ""balanced_mdd12_gross5"": 0.3, ""growth_mdd20_gross8"": 0.15}",{},3.58,2.9143146110758096,0.8355123628081096,0.2017608053796376,0.456734949798539,0.2272443432171667,0.09780372798160508,3363,789,362,35.710919954120094,43.44499195632736,21.968728808758446,0,0,0,0,0,0,8.31312080256019,False,False,False,False,False,False,validation_mdd_0.2272_above_0.2000;train_mdd_0.4567_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.4, ""balanced_mdd12_gross5"": 0.15, ""growth_mdd20_gross8"": 0.45}",{},3.865,3.0594444598068096,0.8363021952335736,0.22361959038592927,0.45698067758695393,0.22426710296527597,0.09834591965240458,3363,789,362,35.77910529921394,41.68328636853817,22.537753516017865,0,0,0,0,0,0,8.310735819093635,False,False,False,False,False,False,validation_mdd_0.2243_above_0.2000;train_mdd_0.4570_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.35, ""balanced_mdd12_gross5"": 0.1, ""growth_mdd20_gross8"": 0.55}",{},3.96,3.089125950438423,0.8352071264693401,0.23081035509922465,0.4584428022916295,0.22338264381997097,0.09859413495080593,3363,789,362,35.585113961472224,41.061287897020236,22.699680871284883,0,0,0,0,0,0,8.293376310854523,False,False,False,False,False,False,validation_mdd_0.2234_above_0.2000;train_mdd_0.4584_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.45, ""balanced_mdd12_gross5"": 0.25, ""growth_mdd20_gross8"": 0.3}",{},3.625,2.89615742848484,0.8149276534956456,0.20709986187395413,0.44953149118826197,0.22119232806235822,0.09637609521157664,3363,789,362,35.606121663842146,42.604470128250604,22.268802352038076,0,0,0,0,0,0,8.10793164727394,False,False,False,False,False,False,validation_mdd_0.2212_above_0.2000,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.5, ""balanced_mdd12_gross5"": 0.3, ""growth_mdd20_gross8"": 0.2}",{},3.5300000000000002,2.8435825088123776,0.8143061605625799,0.1998127530259537,0.45004045957915495,0.22221936222695038,0.09620480446874502,3363,789,362,35.52768366239219,43.198119973612364,22.069002984973903,0,0,0,0,0,0,8.104278803766945,False,False,False,False,False,False,validation_mdd_0.2222_above_0.2000;train_mdd_0.4500_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.4, ""balanced_mdd12_gross5"": 0.2, ""growth_mdd20_gross8"": 0.4}",{},3.72,2.9398909622957095,0.8148779414419616,0.2143406674901882,0.4499922311175958,0.220219320288632,0.09657735675100532,3363,789,362,35.57510330831338,41.9931946117991,22.45345353972221,0,0,0,0,0,0,8.103170357965467,False,False,False,False,False,False,validation_mdd_0.2202_above_0.2000,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.55, ""balanced_mdd12_gross5"": 0.35, ""growth_mdd20_gross8"": 0.1}",{},3.4350000000000005,2.782544022955634,0.8130142383799592,0.19248067217367204,0.4507257042183094,0.22335878321033387,0.09739861871262079,3363,789,362,35.33916518281311,43.77339659886984,21.852937349417807,0,0,0,0,0,0,8.092691253235852,False,False,False,False,False,False,validation_mdd_0.2234_above_0.2000;train_mdd_0.4507_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.35, ""balanced_mdd12_gross5"": 0.15, ""growth_mdd20_gross8"": 0.5}",{},3.815,2.97446464663881,0.8141569843725536,0.22153384120738995,0.4513635183905582,0.21930061788493505,0.09680856487804534,3363,789,362,35.435921176789286,41.36503623175977,22.62396254160437,0,0,0,0,0,0,8.090047942323634,False,False,False,False,False,False,validation_mdd_0.2193_above_0.2000;train_mdd_0.4514_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.3, ""balanced_mdd12_gross5"": 0.1, ""growth_mdd20_gross8"": 0.6}",{},3.9099999999999997,2.9996232074400977,0.8127654782204037,0.22867805731583202,0.45290382625975456,0.21843648969400953,0.09706969254076936,3363,789,362,35.19053029921689,40.72073339614739,22.781237030865913,0,0,0,0,0,0,8.069139449415852,False,False,False,False,False,False,validation_mdd_0.2184_above_0.2000;train_mdd_0.4529_above_0.4500,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.45, ""balanced_mdd12_gross5"": 0.3, ""growth_mdd20_gross8"": 0.25}",{},3.48,2.7711964056077276,0.7930830800527704,0.19784326595129675,0.4433199027013618,0.21718273543153288,0.09463474795053872,3363,789,362,35.31603644274744,42.9401488969799,22.16979672246714,0,0,0,0,0,0,7.895123782666309,False,False,False,False,False,False,validation_mdd_0.2172_above_0.2000,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.4, ""balanced_mdd12_gross5"": 0.25, ""growth_mdd20_gross8"": 0.35}",{},3.575,2.8190625624947967,0.7933909064407088,0.20508478451803103,0.44301639123583836,0.21617509990098238,0.0948188587706752,3363,789,362,35.340437984734585,42.32151740652159,22.36475294635017,0,0,0,0,0,0,7.894926269669107,False,False,False,False,False,False,validation_mdd_0.2162_above_0.2000,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.5, ""balanced_mdd12_gross5"": 0.35, ""growth_mdd20_gross8"": 0.15}",{},3.3850000000000002,2.7149186363526256,0.7921124149714669,0.19055644059137777,0.4439481615751725,0.21824453251456677,0.09548479997406889,3363,789,362,35.181809051684155,43.541201059322894,21.958566558121433,0,0,0,0,0,0,7.88747732780944,False,False,False,False,False,False,validation_mdd_0.2182_above_0.2000,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.35, ""balanced_mdd12_gross5"": 0.2, ""growth_mdd20_gross8"": 0.45}",{},3.67,2.8581713073250654,0.7930354636665573,0.21227967093615718,0.44429400186572154,0.21522191159791126,0.09503298576034103,3363,789,362,35.25603260586742,41.68605254765335,22.544569980475487,0,0,0,0,0,0,7.885945997733752,False,False,False,False,False,False,validation_mdd_0.2152_above_0.2000,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.3, ""balanced_mdd12_gross5"": 0.15, ""growth_mdd20_gross8"": 0.55}",{},3.765,2.888236332707253,0.7920170483806119,0.2194266025519196,0.44574338074077224,0.21432344606809517,0.09527710348697493,3363,789,362,35.06449716013262,41.034495091282274,22.710267289579754,0,0,0,0,0,0,7.869253625241065,False,False,False,False,False,False,validation_mdd_0.2143_above_0.2000,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.25, ""balanced_mdd12_gross5"": 0.1, ""growth_mdd20_gross8"": 0.65}",{},3.8600000000000003,2.9090342882783533,0.7903366839951531,0.22652425980952584,0.44736311801286355,0.2134799686182297,0.09555118367175797,3363,789,362,34.76815671515132,40.36758096867243,22.862763404271888,0,0,0,0,0,0,7.844873966930861,False,False,False,False,False,False,validation_mdd_0.2135_above_0.2000,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.4, ""balanced_mdd12_gross5"": 0.3, ""growth_mdd20_gross8"": 0.3}",{},3.43,2.6972978750213294,0.7718494372545197,0.19585245592076794,0.4365742748489303,0.21213465483570593,0.0930705005004906,3363,789,362,35.076079182576116,42.67072655303202,22.27114577220468,0,0,0,0,0,0,7.68571911317686,False,False,False,False,False,False,validation_mdd_0.2121_above_0.2000,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.45, ""balanced_mdd12_gross5"": 0.35, ""growth_mdd20_gross8"": 0.2}",{},3.335,2.645668038569816,0.7711928558889551,0.1886109097354518,0.4371440372801034,0.21317715654686975,0.09357392600469205,3363,789,362,34.99641907808469,43.2980759850631,22.064916908686456,0,0,0,0,0,0,7.681827232525644,False,False,False,False,False,False,validation_mdd_0.2132_above_0.2000,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.35, ""balanced_mdd12_gross5"": 0.25, ""growth_mdd20_gross8"": 0.4}",{},3.5250000000000004,2.7405824983177007,0.7718508807838462,0.2030483644323675,0.43723699167065455,0.21114673901431957,0.0932674729034354,3363,789,362,35.04637220310684,42.026646381653144,22.461102260217647,0,0,0,0,0,0,7.681173305576807,False,False,False,False,False,False,validation_mdd_0.2111_above_0.2000,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.5, ""balanced_mdd12_gross5"": 0.4, ""growth_mdd20_gross8"": 0.1}",{},3.24,2.586063017039309,0.7698819477956835,0.1813250477634174,0.4378940581635591,0.2145284610692837,0.0950845220180414,3363,789,362,34.80663028667405,43.90794729073136,21.841128374297448,0,0,0,0,0,0,7.6697793116092585,False,False,False,False,False,False,validation_mdd_0.2145_above_0.2000,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.3, ""balanced_mdd12_gross5"": 0.2, ""growth_mdd20_gross8"": 0.5}",{},3.62,2.775207565429205,0.7711970933313068,0.2101973158313728,0.4385925690825798,0.21021369135783585,0.09349450632457335,3363,789,362,34.9087103665355,41.366576909902214,22.635937522224083,0,0,0,0,0,0,7.668603046778525,False,False,False,False,False,False,validation_mdd_0.2102_above_0.2000,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.25, ""balanced_mdd12_gross5"": 0.15, ""growth_mdd20_gross8"": 0.6}",{},3.715,2.8009181921020674,0.76988870005818,0.21729799352108126,0.4401213039477849,0.20933578390864038,0.09375157410421031,3363,789,362,34.66515087828251,40.6912540826987,22.79668417132619,0,0,0,0,0,0,7.648416646227647,False,False,False,False,False,False,validation_mdd_0.2093_above_0.2000,
hybrid_mdd20_three_profile_blend,hybrid_train_validation_selected,hybrid_relaxed_paper_testnet_candidate,"{""aggressive_mdd30_gross10_shadow"": 0.2, ""balanced_mdd12_gross5"": 0.1, ""growth_mdd20_gross8"": 0.7}",{},3.81,2.8175220541372994,0.767927043479377,0.22434908414223598,0.44182171374114987,0.2085132783673983,0.09403864673314499,3363,789,362,34.31838262276018,40.0014086979751,22.944271235655144,0,0,0,0,0,0,7.6206436981734536,False,False,False,False,False,False,validation_mdd_0.2085_above_0.2000,
